Experiment Name:,Exp_20210218_2

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
F102A2,,4411896,5006,1226,100.00%,0.11%,0.03%,100.00%,0.11%,0.03%,49020.96,55.62,13.62,2.3,1033.3,1689.3,0.3,962.3,815.1,0.1,981.2,758.0,121424.91%,35.61%,107.18%,121.4,349.4,812.4,10986.59%,38.11%,132.29%,249.6,393.8,2234.9,27.0,3206.8,62773.0,-0.2,2897.1,34030.2,-4.1,2910.8,28107.1,6675.32%,38.30%,88.44%,273.7,1114.7,24859.1,9384.55%,54.80%,134.45%,2538.0,1757.2,84400.3,46.7,16165.4,4768.8,20.1,15537.9,359.9,27.3,15159.1,109.0,912.37%,27.46%,322.57%,249.1,4162.8,351.6,1469.79%,30.48%,249.07%,685.7,4926.6,11877.7,2.6,214.0,87.4,1.7,160.3,55.6,2.5,212.7,67.2,8136.51%,124.70%,345.54%,203.4,265.2,232.0,8016.12%,127.41%,310.66%,207.4,272.7,271.6,19.8,1070.7,240.4,13.8,1069.5,102.6,19.3,1070.9,80.9,934.37%,4.31%,315.77%,180.8,46.2,255.5,964.03%,4.91%,200.03%,190.8,52.6,480.9
F102A3,,4410720,5003,1186,100.00%,0.11%,0.03%,100.00%,0.11%,0.03%,49007.79,55.59,13.18,2.2,1029.0,1667.3,0.2,957.5,816.0,0.1,981.8,778.7,121276.67%,35.86%,107.35%,121.3,352.1,836.0,11395.96%,38.22%,131.53%,252.4,393.2,2193.0,26.8,3191.0,62558.1,-0.4,2892.4,33988.7,-4.4,2933.9,28969.6,6223.55%,38.90%,93.21%,273.8,1141.3,27002.7,10304.24%,51.18%,134.18%,2764.1,1633.1,83940.7,46.7,16150.5,4404.2,20.0,15520.2,341.7,27.3,15129.9,91.6,912.91%,27.17%,367.17%,249.2,4110.7,336.3,1547.41%,30.90%,260.01%,722.4,4990.2,11451.5,2.5,207.3,78.7,1.5,153.7,44.5,2.3,203.0,52.0,8850.48%,126.50%,431.65%,203.6,256.8,224.2,8416.03%,129.33%,332.44%,207.4,268.1,261.7,19.8,1067.7,222.1,13.8,1066.6,95.6,19.4,1069.1,64.0,934.52%,4.20%,372.98%,180.9,44.9,238.7,961.86%,4.60%,212.59%,190.8,49.2,472.1
F103A1,,4403422,5235,1348,100.00%,0.12%,0.03%,100.00%,0.12%,0.03%,48926.97,58.17,14.98,2.2,1043.2,1642.1,0.2,975.5,795.4,0.1,999.8,734.6,121424.91%,35.06%,105.61%,121.4,350.5,775.8,9243.42%,36.77%,131.73%,202.3,383.6,2163.1,26.9,3264.4,60524.6,-0.4,2963.4,33207.7,-4.7,2987.2,27236.6,5835.77%,37.75%,90.00%,274.3,1127.7,24514.0,8289.44%,52.08%,131.18%,2232.3,1699.9,79395.0,47.7,16412.6,4543.9,20.1,15817.0,322.5,27.5,15530.1,101.8,905.19%,26.54%,324.93%,248.9,4121.8,330.6,1449.74%,29.17%,276.96%,691.2,4787.1,12584.9,2.5,225.6,87.3,1.6,169.8,48.8,2.2,220.4,52.0,9266.25%,119.47%,453.63%,203.9,263.3,235.7,8331.80%,120.59%,327.00%,207.6,272.0,285.5,19.9,1066.3,222.8,13.8,1065.2,97.6,19.5,1067.2,75.1,928.28%,4.21%,318.74%,180.6,45.0,239.3,960.69%,4.59%,208.21%,190.8,49.0,464.0
F103A2,,4406528,5088,1295,100.00%,0.12%,0.03%,100.00%,0.12%,0.03%,48961.48,56.53,14.39,2.2,1052.6,1825.4,0.2,981.1,905.7,0.2,1006.7,844.8,60786.60%,35.21%,106.14%,121.6,354.5,896.7,10318.20%,38.42%,127.84%,228.1,404.4,2333.5,29.6,3304.3,68287.6,-0.4,2989.9,36475.7,-4.6,3055.9,29570.7,5975.52%,38.01%,92.95%,274.9,1161.4,27486.7,9234.54%,53.87%,131.65%,2735.7,1779.9,89902.6,47.7,16590.7,5215.9,20.2,15968.1,379.5,27.4,15664.7,120.3,909.04%,26.93%,275.94%,249.1,4218.6,332.0,1462.01%,30.09%,250.98%,697.9,4992.3,13090.8,2.4,230.8,89.3,1.5,174.5,53.0,2.2,230.8,61.6,9259.51%,115.63%,387.50%,203.7,266.9,238.7,8694.01%,119.21%,314.87%,207.8,275.1,281.0,20.0,1067.3,252.5,13.9,1066.2,109.9,19.5,1068.0,86.0,928.73%,4.31%,283.51%,180.8,46.0,243.8,955.50%,4.58%,193.16%,190.8,48.9,487.7
F103A3,,4404796,5441,1500,100.00%,0.12%,0.03%,100.00%,0.12%,0.03%,48942.13,60.46,16.67,2.4,1075.1,1783.8,0.2,1003.1,883.4,0.0,1024.7,807.3,####,35.13%,106.95%,121.6,360.0,863.5,9350.28%,37.62%,129.97%,227.1,404.5,2318.4,34.0,3383.6,66446.1,-0.6,3065.0,35962.5,-4.9,3092.8,30311.1,5606.65%,37.34%,91.07%,274.7,1154.8,27604.6,8760.37%,53.38%,133.20%,2979.8,1806.1,88507.9,49.6,16865.2,4745.8,20.3,16205.2,402.8,27.5,15875.7,130.4,906.27%,26.61%,273.38%,249.2,4224.2,356.5,1495.53%,31.14%,246.22%,741.5,5251.4,11685.1,2.5,241.2,91.5,1.6,180.3,56.1,2.2,236.4,69.4,9259.51%,113.64%,346.58%,203.7,268.6,240.7,8361.99%,116.03%,315.27%,207.8,279.9,288.4,20.1,1071.8,260.7,14.0,1070.5,115.9,19.5,1071.5,92.7,925.72%,4.18%,285.32%,180.9,44.8,264.4,951.64%,5.14%,187.80%,191.1,55.0,489.5
F104A1,,4407703,5226,1206,100.00%,0.12%,0.03%,100.00%,0.12%,0.03%,48974.28,58.07,13.40,2.4,1103.4,1689.1,0.3,1031.6,826.8,0.2,1052.2,745.5,60786.60%,34.75%,104.80%,121.6,365.6,781.3,9507.79%,37.62%,130.69%,230.7,415.1,2207.4,26.8,3487.2,63104.3,-0.6,3159.1,34146.2,-5.0,3192.3,28281.4,5491.55%,38.87%,91.42%,274.6,1240.8,25856.0,9640.33%,52.34%,135.09%,2579.7,1825.1,85247.2,49.0,17430.2,4727.7,20.0,16739.4,344.2,27.1,16241.9,109.6,919.10%,26.87%,299.02%,249.1,4363.9,327.6,1595.76%,31.89%,259.76%,781.6,5558.9,12280.6,2.6,247.9,79.9,1.6,187.3,48.6,2.3,252.1,62.5,8863.37%,108.67%,402.67%,203.9,273.9,251.7,8067.21%,112.48%,361.27%,207.8,278.8,288.5,19.9,1072.1,233.7,13.8,1070.9,93.1,19.2,1071.5,77.3,939.11%,4.05%,307.36%,180.7,43.4,237.5,960.42%,5.00%,201.53%,190.8,53.7,471.0
F104A2,,4412259,5237,1210,100.00%,0.12%,0.03%,100.00%,0.12%,0.03%,49024.99,58.19,13.44,2.2,1106.6,1626.7,0.2,1034.5,823.7,0.1,1051.4,800.9,121276.68%,34.69%,107.94%,121.3,364.7,864.5,9641.43%,37.48%,125.80%,211.0,414.7,2046.4,28.2,3467.2,60714.0,-0.5,3148.7,34165.0,-4.8,3184.1,29894.6,5714.19%,37.57%,91.58%,274.3,1196.2,27378.3,10787.72%,51.87%,129.31%,3041.3,1798.3,78507.3,49.3,17454.8,4619.1,20.1,16785.3,373.1,27.4,16466.8,117.8,909.58%,27.53%,294.63%,249.2,4532.9,347.1,1623.06%,30.46%,259.76%,800.0,5316.4,11998.6,2.5,252.0,93.9,1.6,190.7,56.4,2.2,248.6,58.5,9252.77%,104.43%,405.88%,203.6,259.6,237.4,8333.35%,106.57%,302.51%,207.6,268.6,284.0,19.8,1068.7,236.0,13.9,1067.6,107.0,19.4,1068.9,83.2,929.93%,3.97%,294.66%,180.8,42.4,245.3,961.63%,4.74%,197.03%,190.8,50.7,464.9
F104A3,,4405772,5254,1118,100.00%,0.12%,0.03%,100.00%,0.12%,0.03%,48952.95,58.38,12.42,2.3,1098.3,1610.9,0.3,1028.2,810.8,0.2,1049.1,780.2,60638.34%,34.53%,105.15%,121.3,362.3,820.3,10903.42%,36.27%,127.73%,248.3,398.3,2057.6,27.3,3485.1,58888.8,-0.5,3167.7,33148.8,-4.9,3184.1,28125.0,5609.67%,37.54%,89.94%,274.9,1195.4,25294.5,18594.70%,51.53%,129.38%,5084.7,1795.9,76187.6,49.5,17375.5,4571.4,20.1,16725.0,346.5,27.2,16272.8,118.6,915.72%,27.28%,287.02%,249.1,4438.6,340.3,2082.31%,29.43%,268.39%,1030.0,5114.2,12269.2,2.5,251.3,91.8,1.6,194.3,48.6,2.3,251.2,57.7,8856.92%,104.94%,393.99%,203.7,263.6,227.1,8175.29%,109.81%,335.63%,207.9,275.9,308.2,19.9,1073.1,235.5,13.9,1072.0,103.1,19.3,1073.2,83.3,934.44%,4.04%,296.93%,180.8,43.3,247.4,957.46%,4.65%,198.84%,190.9,49.9,468.3
F105A1,,4407848,5131,1051,100.00%,0.12%,0.02%,100.00%,0.12%,0.02%,48975.96,57.01,11.68,2.3,1147.3,1775.3,0.3,1080.0,875.5,0.2,1111.4,837.9,60638.34%,33.44%,111.42%,121.3,371.7,933.6,10339.19%,34.99%,122.77%,237.8,401.4,2179.5,25.9,3575.7,64693.4,-0.6,3276.3,35754.5,-4.8,3329.6,30686.7,5726.54%,36.71%,94.83%,274.9,1222.4,29101.5,11669.21%,48.12%,128.15%,3025.9,1720.5,82904.6,50.1,18464.7,5597.3,20.1,17829.7,435.7,27.3,17379.9,130.5,912.37%,25.82%,298.45%,249.1,4488.0,389.5,1541.44%,28.39%,238.09%,772.0,5241.4,13326.5,2.4,239.8,99.9,1.5,180.2,58.8,2.2,244.7,72.1,9252.77%,111.66%,315.03%,203.6,273.2,227.1,8488.86%,116.28%,282.84%,207.6,278.9,282.6,19.9,1072.7,253.1,13.9,1071.7,110.9,19.3,1073.4,86.1,934.08%,3.78%,323.45%,180.7,40.5,278.5,958.59%,4.37%,194.35%,190.8,46.9,491.9
F105A2,,4403961,5091,994,100.00%,0.12%,0.02%,100.00%,0.12%,0.02%,48932.79,56.57,11.04,2.1,1137.4,1614.4,0.2,1069.4,819.6,0.1,1098.5,780.9,121128.39%,34.42%,102.84%,121.1,378.1,803.1,10962.09%,35.23%,128.76%,230.6,400.7,2078.7,22.4,3574.2,59013.5,-0.3,3266.7,33377.9,-4.7,3289.8,28174.0,5848.38%,36.83%,89.78%,274.9,1211.7,25294.3,10210.42%,50.23%,129.94%,2289.4,1795.4,76684.6,49.3,18335.8,4588.3,20.2,17712.0,372.4,27.4,17316.5,103.7,910.12%,26.40%,318.98%,249.4,4571.7,330.6,1505.30%,27.80%,251.43%,742.0,5097.0,11536.6,2.5,243.9,93.7,1.5,181.8,48.6,2.2,241.1,61.3,9259.51%,111.55%,378.99%,203.7,268.9,232.3,8385.56%,111.16%,418.45%,207.7,271.2,392.0,19.9,1070.4,238.0,14.0,1069.5,106.9,19.5,1070.5,76.9,928.71%,3.69%,321.33%,180.9,39.5,247.0,956.77%,4.11%,195.97%,190.7,44.0,466.4
F105A3,,4370694,4970,1049,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,48563.18,55.22,11.66,2.3,1136.3,1684.6,0.3,1066.1,817.2,0.2,1095.3,750.8,60638.34%,34.40%,106.26%,121.3,376.7,797.8,8547.91%,36.31%,133.12%,200.6,412.6,2242.5,25.5,3556.4,61185.4,-0.5,3261.9,33690.1,-4.7,3306.6,27735.7,5851.54%,36.21%,89.63%,275.0,1197.4,24858.2,11539.65%,49.11%,135.37%,2939.0,1746.4,82825.7,49.4,18408.6,4875.4,20.1,17743.3,353.2,27.3,17251.3,97.4,912.91%,25.73%,354.06%,249.2,4439.1,344.9,1574.99%,29.76%,250.56%,777.4,5479.1,12215.9,2.5,235.0,77.1,1.6,175.2,47.7,2.3,235.1,54.4,8856.92%,112.37%,417.80%,203.7,264.1,227.3,8289.99%,118.23%,351.77%,207.8,277.8,271.3,19.9,1068.6,225.2,13.9,1067.8,97.5,19.4,1069.0,70.7,933.28%,3.92%,350.78%,180.9,41.9,247.9,959.28%,3.99%,209.65%,190.8,42.6,472.2
F106A1,,4371466,4891,1078,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,48571.86,54.34,11.98,2.4,1184.8,1656.2,0.2,1118.8,835.3,0.2,1144.9,780.0,60564.21%,33.07%,104.53%,121.1,378.7,815.3,11453.53%,34.15%,125.76%,279.0,404.6,2082.8,24.0,3780.7,59520.1,-0.7,3452.1,33556.1,-4.7,3469.7,28114.9,5838.92%,35.83%,90.58%,274.4,1243.3,25466.0,12530.94%,50.94%,128.36%,3007.3,1925.8,76402.2,50.6,19976.5,5348.5,20.0,19293.9,377.0,27.1,18867.2,105.0,919.10%,25.73%,317.77%,249.1,4855.1,333.7,1673.98%,28.17%,249.61%,847.4,5628.2,13350.5,2.5,212.7,73.2,1.5,158.4,40.6,2.3,210.9,44.6,8850.48%,123.30%,511.43%,203.6,260.0,228.1,8456.61%,125.13%,374.17%,207.6,266.2,274.0,19.7,1072.9,237.3,13.8,1071.9,98.2,19.2,1072.4,73.2,939.62%,3.59%,338.46%,180.7,38.5,247.8,965.64%,4.29%,202.93%,190.6,46.0,481.5
F106A2,,4404979,5092,1005,100.00%,0.12%,0.02%,100.00%,0.12%,0.02%,48943.92,56.58,11.17,2.3,1180.2,1519.5,0.2,1111.1,744.3,0.1,1142.9,701.9,120980.15%,32.22%,108.78%,121.0,368.2,763.5,12397.10%,34.92%,130.15%,281.2,412.2,1977.6,20.9,3713.2,55056.2,-0.7,3396.0,31371.9,-4.9,3421.3,26306.5,5597.57%,35.96%,87.89%,274.3,1230.1,23120.3,11980.56%,49.04%,130.36%,2502.4,1821.1,71770.9,51.5,19907.8,5227.3,20.3,19209.1,375.2,27.7,18736.9,99.3,898.66%,24.83%,316.83%,248.9,4652.5,314.6,1658.37%,28.25%,245.72%,854.9,5624.4,12844.8,2.5,224.2,79.7,1.6,170.5,51.5,2.2,223.3,53.9,9259.51%,117.82%,443.13%,203.7,263.1,238.8,8419.78%,122.66%,338.43%,207.6,275.1,269.6,20.0,1073.9,233.9,14.0,1073.0,100.4,19.6,1074.3,74.8,920.96%,3.66%,317.69%,180.7,39.4,237.5,951.39%,4.27%,201.24%,190.6,45.8,470.6
F106A3,,4406814,5114,999,100.00%,0.12%,0.02%,100.00%,0.12%,0.02%,48964.77,56.82,11.10,2.2,1186.3,1556.6,0.2,1113.7,769.5,0.1,1156.4,720.3,121276.67%,34.10%,101.35%,121.3,394.3,730.0,10667.61%,35.51%,135.13%,231.6,421.2,2103.4,21.8,3744.0,55750.8,-0.6,3422.2,31412.2,-5.0,3461.8,26802.9,5476.72%,36.09%,88.44%,273.8,1249.3,23703.5,11168.86%,49.78%,136.31%,2432.1,1863.9,75994.1,51.2,19948.2,4734.9,20.3,19237.6,334.6,27.4,18803.4,80.0,908.50%,26.17%,407.34%,248.9,4920.2,325.9,1561.75%,28.77%,257.57%,799.8,5739.0,12195.7,2.4,220.2,75.9,1.5,168.6,38.3,2.4,225.3,43.9,8481.71%,114.76%,525.50%,203.6,258.5,230.7,8601.32%,121.87%,355.04%,207.4,268.3,269.3,19.9,1074.8,213.0,14.0,1073.8,88.3,19.4,1074.8,55.0,929.35%,3.63%,441.85%,180.6,39.0,243.0,959.23%,4.33%,218.37%,190.6,46.6,465.0
F107M1,,4413631,4843,1089,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,49040.25,53.81,12.10,2.5,1235.7,1498.9,0.3,1169.4,765.8,0.2,1203.3,699.5,60638.34%,31.16%,100.68%,121.3,374.9,704.2,9239.36%,33.32%,135.29%,228.2,411.7,2027.8,24.0,4017.1,53815.5,-0.7,3705.1,30270.1,-4.4,3723.7,23956.1,6220.18%,34.60%,80.19%,273.7,1288.5,19210.8,11130.23%,46.94%,140.80%,2668.6,1885.7,75771.7,52.1,21599.5,4138.2,20.3,20893.9,259.5,27.6,20346.0,91.1,901.38%,24.79%,350.06%,248.8,5042.9,318.9,1663.87%,27.45%,296.23%,867.4,5928.5,12258.4,2.4,209.3,70.1,1.5,157.7,43.4,2.2,214.5,50.9,9252.77%,119.16%,463.13%,203.6,255.6,235.7,8733.19%,127.18%,375.73%,207.5,266.2,263.3,20.0,1075.7,182.2,14.0,1075.0,83.9,19.6,1076.1,67.0,921.75%,3.39%,344.62%,180.6,36.5,231.1,954.58%,3.87%,235.61%,190.4,41.7,429.4
F107M2,,4407614,4777,1101,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,48973.55,53.08,12.23,2.5,1239.6,1616.4,0.3,1171.4,766.4,0.2,1208.7,704.5,60786.60%,32.17%,106.76%,121.6,388.9,752.1,10099.72%,33.86%,139.17%,256.5,419.8,2249.5,24.9,4057.4,58799.0,-0.9,3753.2,31323.2,-4.9,3774.2,25100.7,5588.49%,34.80%,86.38%,273.8,1313.4,21682.3,10300.50%,45.71%,140.46%,2566.8,1854.8,82591.6,52.3,21869.3,5089.1,20.3,21162.4,301.2,27.6,20631.5,83.9,902.45%,24.93%,372.51%,249.1,5143.6,312.5,1664.05%,27.51%,279.15%,870.7,6016.2,14206.0,2.4,211.6,97.2,1.5,154.6,60.9,2.3,209.5,71.0,8869.82%,130.36%,308.84%,204.0,273.1,219.3,8780.09%,130.19%,268.81%,207.7,275.5,261.2,20.0,1077.8,207.2,14.0,1076.9,88.7,19.5,1076.7,59.4,924.95%,3.29%,376.65%,180.8,35.4,223.5,955.48%,4.13%,217.82%,190.6,44.5,451.3
F107M3,,4410111,4721,996,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,49001.20,52.46,11.07,2.4,1234.0,1506.1,0.3,1166.5,739.2,0.3,1210.6,698.2,40425.56%,32.27%,104.09%,121.3,390.7,726.8,12341.72%,33.48%,132.41%,294.5,413.1,1994.3,21.5,4022.4,53652.7,-0.6,3712.0,30203.9,-4.6,3740.8,24160.8,5956.18%,34.81%,82.31%,274.0,1302.2,19886.7,10912.85%,45.68%,134.47%,2347.6,1837.5,72148.7,51.5,21736.7,5190.3,20.1,21029.2,323.1,27.6,20468.0,94.1,902.45%,24.29%,329.06%,249.1,4971.5,309.6,1625.86%,27.52%,283.83%,837.8,5982.0,14731.5,2.4,209.2,75.1,1.6,155.4,40.9,2.2,211.0,43.0,9259.51%,123.25%,506.67%,203.7,260.0,217.9,8772.67%,129.98%,376.22%,207.5,271.9,282.4,19.8,1075.9,212.0,13.9,1075.2,94.3,19.5,1075.8,65.1,924.81%,3.26%,348.15%,180.7,35.1,226.5,961.85%,3.80%,211.04%,190.5,40.9,447.4
F108A1,,4410493,4963,1119,100.00%,0.11%,0.03%,100.00%,0.11%,0.03%,49005.55,55.14,12.43,2.7,1277.5,1492.0,0.4,1209.4,738.8,0.2,1247.8,684.8,60638.34%,31.49%,97.60%,121.3,392.9,668.4,8956.88%,32.66%,135.97%,237.8,417.2,2028.6,25.2,4304.9,53170.1,-1.1,3980.7,30085.0,-5.4,4009.9,24453.0,5098.50%,35.06%,84.33%,275.3,1405.8,20621.6,11638.01%,44.48%,134.60%,2931.3,1914.7,71565.2,54.4,22907.4,5039.7,20.1,22167.8,286.2,27.3,21835.0,76.4,912.37%,24.28%,413.34%,249.1,5302.5,315.8,1792.39%,26.53%,292.20%,975.7,6077.4,14726.1,2.4,229.0,78.9,1.6,172.7,50.3,2.1,232.9,47.7,9700.44%,114.84%,474.62%,203.7,267.5,226.4,8647.52%,121.71%,355.95%,207.8,278.7,281.0,19.8,1074.3,188.4,13.8,1073.5,77.6,19.3,1073.4,51.9,936.13%,3.17%,444.45%,180.8,34.0,230.8,962.60%,3.93%,236.82%,190.8,42.2,446.1
F108A2,,4405224,4992,1079,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,48946.79,55.47,11.99,2.4,1293.4,1593.3,0.3,1222.9,788.0,0.1,1252.3,684.7,121128.39%,31.44%,105.15%,121.1,393.7,720.0,8904.38%,33.67%,129.82%,213.5,435.5,2068.3,24.3,4354.6,55433.3,-0.8,4003.0,31342.3,-5.4,4021.7,25971.1,5087.51%,35.82%,85.23%,274.7,1440.6,22135.2,12623.37%,47.30%,134.00%,3073.5,2059.6,74280.6,55.2,23146.2,5985.8,20.4,22374.9,400.7,27.5,21819.3,102.6,906.81%,24.44%,319.78%,249.4,5333.3,328.1,1751.29%,27.72%,243.25%,966.7,6416.9,14560.6,2.5,243.9,91.9,1.6,185.3,54.0,2.3,246.1,67.0,8856.92%,106.05%,363.35%,203.7,260.9,243.4,8445.84%,110.65%,304.29%,207.6,269.9,279.5,20.0,1077.1,238.0,14.0,1076.2,102.1,19.5,1076.7,76.1,928.65%,3.07%,312.40%,181.0,33.0,237.8,953.08%,4.16%,200.71%,190.8,44.8,477.7
F108A3,,4404847,4978,1149,100.00%,0.11%,0.03%,100.00%,0.11%,0.03%,48942.68,55.31,12.77,2.4,1296.1,1471.0,0.3,1222.3,738.6,0.1,1262.6,677.0,121128.39%,32.71%,101.79%,121.1,413.0,689.1,8633.01%,34.77%,131.00%,209.8,450.7,1927.0,25.1,4382.9,52922.9,-0.9,4016.9,30682.5,-5.6,4028.6,25151.2,4911.11%,34.98%,83.34%,275.0,1409.3,20961.7,12184.60%,49.01%,130.97%,3052.8,2147.9,69310.8,54.5,23136.9,5227.4,20.1,22336.8,304.9,27.2,21977.3,97.1,915.72%,25.21%,328.89%,249.1,5539.8,319.4,1694.95%,28.90%,268.23%,924.1,6685.9,14021.4,2.5,242.3,86.4,1.5,181.2,55.4,2.2,240.1,63.8,9266.25%,111.80%,374.60%,203.9,268.4,239.0,13260.86%,115.79%,321.31%,329.1,280.6,277.7,19.8,1077.0,209.9,13.8,1076.2,87.8,19.3,1076.5,65.7,937.38%,3.13%,362.10%,180.7,33.7,238.0,964.18%,3.92%,215.55%,190.9,42.2,452.4
F109A1,,4366408,4743,1106,100.00%,0.11%,0.03%,100.00%,0.11%,0.03%,48515.69,52.70,12.29,3.1,1330.1,1455.2,0.3,1260.0,714.4,0.2,1299.3,659.3,60564.21%,30.52%,103.39%,121.1,396.6,681.7,13464.89%,32.73%,137.11%,414.5,435.3,1995.2,22.3,4601.5,53310.0,-0.7,4228.7,30238.9,-5.0,4283.8,25488.9,5488.59%,37.78%,84.91%,274.4,1618.6,21643.9,8903.48%,44.60%,136.42%,1982.2,2052.4,72726.7,54.8,24292.7,4812.8,20.2,23515.8,246.4,27.4,23182.1,88.8,909.58%,23.25%,342.93%,249.2,5390.1,304.5,1667.55%,26.83%,288.56%,913.3,6516.8,13887.9,2.4,246.7,80.4,1.5,184.8,54.1,2.3,246.8,63.3,8863.37%,107.77%,379.84%,203.9,266.0,240.6,8708.92%,111.66%,316.75%,207.7,275.5,254.8,19.9,1078.1,189.0,13.9,1077.3,75.5,19.5,1077.9,59.2,928.02%,2.96%,371.35%,180.9,31.9,219.8,956.25%,3.90%,233.15%,190.6,42.1,440.5
F109A2,,4358261,4702,1068,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,48425.12,52.24,11.87,2.5,1328.6,1360.5,0.4,1259.0,669.4,0.3,1302.4,634.5,40326.72%,31.32%,98.02%,121.0,407.9,622.0,8970.49%,32.38%,142.09%,228.3,430.2,1933.1,20.2,4523.3,47605.6,-0.6,4173.1,27804.9,-4.5,4219.5,23828.6,6098.43%,36.78%,83.26%,274.4,1552.0,19838.6,8661.33%,44.39%,139.03%,1747.5,2008.1,66187.4,54.7,24171.8,5167.4,20.4,23457.5,273.4,27.8,23267.7,82.8,896.49%,22.43%,373.92%,249.2,5218.5,309.4,1660.58%,24.95%,313.58%,908.6,6032.0,16203.9,2.5,237.4,82.0,1.6,176.4,53.6,2.4,233.6,60.1,8487.89%,112.28%,381.70%,203.7,262.3,229.2,8314.27%,114.63%,335.40%,207.7,272.1,275.1,20.1,1075.8,184.5,14.1,1075.2,78.4,19.7,1076.2,62.0,917.52%,2.98%,375.14%,180.9,32.1,232.4,949.98%,3.35%,236.76%,190.7,36.1,436.8
