Experiment Name:,Exp_20210224_2

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
H103A2,,4385653,25074,115,100.00 %,0.57 %,0.00 %,100.00 %,0.57 %,0.00 %,48729.34,278.60,1.28,4.2,997.9,939.2,-0.2,921.4,530.8,-1.3,939.9,521.5,9386.00 %,35.93 %,97.06 %,122.0,337.7,506.2,6171.98 %,42.21 %,131.15 %,259.4,421.2,1231.8,10.4,3057.1,24700.6,-3.1,2792.2,18567.4,-7.6,2811.8,14742.4,3530.93 %,38.33 %,58.05 %,268.4,1077.6,8558.5,5624.05 %,46.32 %,96.83 %,583.8,1416.0,23917.0,113.4,16146.6,2628.4,19.7,15438.1,274.1,23.2,14844.2,183.2,1082.55 %,25.03 %,197.06 %,251.2,3714.9,361.0,1158.34 %,34.85 %,293.19 %,1313.3,5627.0,7706.0,2.6,176.5,125.9,1.6,130.6,56.6,2.3,177.6,57.1,8863.37 %,144.92 %,346.37 %,203.9,257.4,197.8,7904.30 %,150.43 %,309.94 %,208.0,265.6,390.2,20.5,1073.1,224.4,12.4,1071.4,118.4,16.4,1071.7,123.5,1113.67 %,4.38 %,198.64 %,182.4,46.9,245.4,993.37 %,6.07 %,176.77 %,203.8,65.1,396.6
H103A3,,4384153,25306,96,100.00 %,0.58 %,0.00 %,100.00 %,0.58 %,0.00 %,48712.77,281.18,1.07,4.2,994.8,997.2,-0.2,915.5,528.6,-1.3,934.0,494.4,9386.00 %,36.09 %,88.25 %,122.0,337.1,436.3,6344.92 %,43.48 %,169.85 %,267.4,432.6,1693.8,11.4,3035.2,25905.6,-2.9,2764.3,18584.7,-7.2,2787.4,15789.8,3725.03 %,38.18 %,53.97 %,268.2,1064.2,8521.5,7015.43 %,47.78 %,123.60 %,798.8,1450.1,32019.1,114.0,16130.7,2959.1,19.4,15396.7,182.9,22.9,14813.1,135.3,1097.38 %,25.18 %,186.28 %,251.3,3730.5,252.0,1170.23 %,35.90 %,350.64 %,1333.8,5791.3,10375.8,2.7,180.2,342.1,1.6,132.4,149.6,2.2,177.3,139.6,9272.99 %,146.92 %,205.88 %,204.0,260.5,287.4,7814.34 %,149.32 %,380.80 %,208.2,269.1,1302.9,20.3,1066.7,211.9,12.2,1065.0,90.1,16.2,1065.2,103.0,1126.98 %,4.42 %,182.64 %,182.3,47.1,188.1,1005.68 %,6.15 %,190.93 %,203.8,65.6,404.5
H104A1,,4385482,25681,135,100.00 %,0.59 %,0.00 %,100.00 %,0.59 %,0.00 %,48727.43,285.34,1.50,4.6,1035.2,925.3,-0.1,956.1,501.7,-1.3,973.7,511.9,9386.00 %,35.37 %,89.61 %,122.0,344.4,458.7,6058.11 %,42.35 %,138.01 %,279.1,438.4,1277.1,12.1,3190.7,29606.1,-3.5,2920.8,18236.1,-8.1,2940.1,14417.6,3318.46 %,37.04 %,48.31 %,268.8,1089.1,6965.4,11726.75 %,46.35 %,152.15 %,1413.4,1479.0,45046.9,119.5,16749.8,1559.2,20.0,15988.3,182.8,23.5,15390.0,166.5,1068.73 %,25.31 %,205.07 %,251.2,3895.4,341.4,1160.04 %,35.71 %,422.25 %,1386.0,5981.7,6583.7,2.6,182.7,353.9,1.7,134.3,54.3,2.3,182.2,54.2,8882.71 %,141.67 %,475.14 %,204.3,258.1,257.5,8148.51 %,146.61 %,836.46 %,209.0,267.8,2960.2,20.8,1065.6,170.9,12.6,1064.1,103.6,16.6,1064.2,126.3,1096.14 %,4.18 %,190.27 %,182.3,44.5,240.3,981.81 %,5.70 %,194.19 %,203.9,60.8,331.9
H104A2,,4362875,25087,139,100.00 %,0.58 %,0.00 %,100.00 %,0.58 %,0.00 %,48476.37,278.74,1.54,4.4,1043.1,1251.5,-0.2,963.9,565.1,-1.3,983.9,576.1,9374.59 %,35.41 %,103.35 %,121.9,348.4,595.4,5473.34 %,42.30 %,164.95 %,240.6,441.3,2064.3,11.5,3212.0,31121.8,-3.3,2938.2,19848.4,-7.9,2956.9,15667.4,3402.47 %,37.00 %,59.45 %,268.8,1094.2,9314.3,5817.79 %,47.06 %,136.73 %,669.1,1511.7,42554.4,118.0,16840.8,6379.5,19.6,16085.4,322.9,23.1,15464.2,125.0,1087.24 %,24.86 %,289.05 %,251.2,3843.8,361.3,1172.93 %,35.60 %,328.75 %,1384.4,5995.0,20973.0,2.7,186.4,128.7,1.7,137.3,66.4,2.2,187.4,42.2,9279.73 %,139.16 %,563.18 %,204.2,260.8,237.7,7810.60 %,144.42 %,280.82 %,208.3,269.2,361.5,20.4,1071.7,229.3,12.4,1070.0,105.8,16.3,1069.8,100.5,1116.07 %,4.23 %,272.77 %,182.4,45.3,274.0,996.72 %,5.92 %,201.08 %,203.8,63.4,461.2
H104A3,,4380882,25378,86,100.00 %,0.58 %,0.00 %,100.00 %,0.58 %,0.00 %,48676.56,281.98,0.96,4.6,1032.6,1327.3,-0.1,956.0,593.8,-1.2,975.1,616.0,10180.52 %,35.34 %,94.13 %,122.2,344.6,579.8,5301.87 %,41.31 %,186.05 %,243.6,426.5,2469.5,11.3,3172.6,35524.9,-3.4,2906.8,20991.0,-8.0,2938.6,16531.4,3361.80 %,36.85 %,62.38 %,268.9,1082.7,10311.9,5294.56 %,45.84 %,166.83 %,596.9,1454.4,59264.5,118.3,16736.1,2908.7,19.8,15994.7,225.7,23.2,15409.1,151.9,1083.19 %,25.09 %,219.49 %,251.3,3865.8,333.5,1162.06 %,34.85 %,349.95 %,1374.2,5832.5,10178.9,2.6,184.8,44.1,1.6,137.7,14.1,2.1,184.5,18.1,9721.62 %,140.06 %,1154.63 %,204.2,258.4,209.6,8165.07 %,144.65 %,531.52 %,208.4,267.3,234.2,20.6,1064.2,179.7,12.5,1062.7,84.7,16.4,1062.9,102.2,1109.76 %,4.26 %,223.74 %,182.5,45.2,228.6,987.51 %,5.76 %,212.40 %,203.7,61.3,381.7
H105A1,,4379595,25006,92,100.00 %,0.57 %,0.00 %,100.00 %,0.57 %,0.00 %,48662.03,277.84,1.02,4.9,1072.6,1370.9,-0.1,996.7,604.0,-1.2,1015.2,610.3,10168.16 %,34.79 %,110.74 %,122.0,353.2,675.9,5325.62 %,40.29 %,205.26 %,260.5,432.2,2814.0,11.7,3318.4,30486.3,-3.4,3048.9,19525.2,-7.9,3067.3,15450.9,3406.23 %,35.76 %,56.38 %,269.1,1097.0,8711.4,5299.17 %,45.06 %,168.28 %,621.9,1495.4,51301.6,122.0,17598.9,8305.1,19.9,16844.9,532.8,23.2,16227.9,280.2,1083.19 %,25.32 %,166.67 %,251.3,4109.7,467.0,1181.53 %,33.82 %,461.14 %,1441.2,5952.7,38298.4,2.7,189.4,146.3,1.6,138.2,88.2,2.4,187.9,59.9,8500.24 %,140.49 %,398.25 %,204.0,264.0,238.6,7697.08 %,143.13 %,283.61 %,208.3,271.1,415.0,20.6,1066.4,288.0,12.6,1064.9,187.3,16.4,1064.8,195.2,1110.72 %,4.05 %,163.52 %,182.5,43.1,319.2,987.65 %,5.69 %,150.66 %,203.6,60.7,433.8
H105A2,,4382504,25086,87,100.00 %,0.57 %,0.00 %,100.00 %,0.57 %,0.00 %,48694.58,278.73,0.97,4.7,1073.5,947.6,-0.1,997.4,499.3,-1.2,1018.7,645.8,10180.52 %,34.65 %,112.84 %,122.2,352.9,728.7,4861.06 %,40.36 %,134.90 %,228.8,433.3,1278.3,11.8,3322.9,22004.2,-3.3,3058.0,16548.6,-7.6,3085.3,15341.3,3538.73 %,35.62 %,63.76 %,268.9,1099.0,9782.3,5715.41 %,45.08 %,112.25 %,676.9,1497.8,24699.8,122.2,17590.6,2053.1,20.0,16839.6,152.0,23.5,16259.5,92.4,1068.10 %,25.23 %,247.58 %,251.0,4101.7,228.8,1167.64 %,33.98 %,434.39 %,1427.4,5976.5,8918.4,2.5,194.4,90.9,1.5,144.3,52.7,2.1,193.4,50.8,9721.62 %,133.70 %,423.77 %,204.2,258.6,215.3,8344.15 %,139.11 %,343.50 %,208.5,270.4,312.1,20.8,1067.3,149.7,12.6,1065.8,76.5,16.6,1065.8,72.4,1095.03 %,4.12 %,231.80 %,182.2,43.9,167.8,979.85 %,5.58 %,235.93 %,203.5,59.6,353.2
H105A3,,4385083,24668,83,100.00 %,0.56 %,0.00 %,100.00 %,0.56 %,0.00 %,48722.98,274.09,0.92,4.7,1075.1,1207.6,-0.1,997.4,523.0,-1.2,1017.0,463.5,10168.16 %,35.18 %,104.25 %,122.0,357.8,483.2,5323.14 %,41.00 %,156.62 %,249.3,440.8,1891.4,11.5,3333.0,29433.9,-3.4,3059.8,18728.5,-7.7,3089.0,13841.3,3488.92 %,36.43 %,65.04 %,268.6,1125.2,9002.6,5497.21 %,45.21 %,127.45 %,632.5,1506.9,37514.6,120.7,17609.1,4416.6,19.9,16846.4,375.6,23.5,16262.9,205.8,1068.10 %,25.44 %,191.70 %,251.0,4137.1,394.5,1183.96 %,34.12 %,334.15 %,1429.3,6007.9,14758.0,2.6,199.9,226.3,1.6,148.4,73.7,2.2,198.2,85.5,9266.25 %,132.93 %,297.73 %,203.9,263.5,254.6,7898.15 %,135.50 %,444.61 %,208.4,270.9,1006.4,20.6,1064.9,285.5,12.6,1063.4,145.2,16.7,1063.5,156.2,1093.24 %,4.05 %,176.71 %,182.2,43.1,276.0,986.09 %,5.77 %,156.02 %,203.2,61.4,445.4
H106A1,,4345334,25438,91,100.00 %,0.59 %,0.00 %,100.00 %,0.59 %,0.00 %,48281.36,282.64,1.01,5.1,1108.4,961.8,0.1,1033.6,518.8,-1.0,1054.9,487.4,12201.80 %,34.19 %,99.96 %,122.0,360.7,487.2,4755.06 %,39.10 %,165.93 %,244.2,433.3,1595.9,12.0,3510.1,26038.2,-3.9,3238.6,18295.6,-8.9,3253.8,16633.3,3020.17 %,34.89 %,61.94 %,268.8,1135.4,10303.0,5133.45 %,44.00 %,132.34 %,615.0,1544.3,34457.7,130.3,18551.6,3894.6,20.2,17796.5,207.7,23.6,17338.9,143.8,1063.58 %,25.36 %,198.57 %,251.0,4396.4,285.5,1165.94 %,32.73 %,527.64 %,1518.9,6071.6,20549.3,2.6,206.8,155.8,1.5,153.3,78.4,2.1,205.3,136.8,9721.62 %,127.46 %,164.95 %,204.2,261.7,225.7,8098.49 %,130.73 %,304.58 %,208.4,270.4,474.5,20.9,1065.6,215.1,12.7,1064.2,94.6,16.7,1063.5,102.9,1092.22 %,3.83 %,217.27 %,182.2,40.7,223.5,974.43 %,5.61 %,185.86 %,203.7,59.8,399.8
H106A2,,4355574,25212,88,100.00 %,0.58 %,0.00 %,100.00 %,0.58 %,0.00 %,48395.16,280.13,0.98,5.0,1102.4,1009.8,0.0,1027.2,477.6,-1.0,1049.8,464.0,12172.15 %,34.50 %,81.02 %,121.7,362.2,375.9,5069.99 %,39.14 %,216.82 %,253.7,431.5,2189.5,12.0,3481.0,28824.3,-3.7,3211.5,18017.4,-8.7,3236.1,15280.5,3089.60 %,35.58 %,48.26 %,268.8,1151.5,7373.8,6209.21 %,43.43 %,184.66 %,747.9,1511.8,53228.3,128.6,18472.6,2975.7,20.1,17734.4,142.1,23.5,17273.8,134.8,1067.47 %,25.31 %,236.23 %,250.9,4372.0,318.3,1180.61 %,31.96 %,484.85 %,1518.0,5903.4,14427.8,2.6,207.4,118.4,1.6,154.5,52.1,2.3,206.1,88.8,8876.26 %,127.04 %,313.21 %,204.2,261.9,278.3,8079.73 %,129.63 %,358.17 %,208.3,268.9,424.0,20.8,1066.2,157.1,12.6,1064.8,70.9,16.6,1064.8,97.5,1095.24 %,3.97 %,219.35 %,182.1,42.2,213.9,978.54 %,5.41 %,233.63 %,203.5,57.7,367.0
H106A3,,4383841,24807,93,100.00 %,0.57 %,0.00 %,100.00 %,0.57 %,0.00 %,48709.13,275.63,1.03,5.5,1121.3,1000.0,0.1,1044.6,477.1,-1.1,1068.5,474.6,11052.11 %,34.44 %,97.00 %,121.6,368.0,460.3,6241.63 %,39.28 %,156.10 %,344.3,440.5,1561.1,12.1,3532.9,26225.0,-3.9,3259.2,17810.7,-8.7,3274.1,14524.0,3091.31 %,35.61 %,55.61 %,268.9,1166.1,8076.2,5910.88 %,43.24 %,138.25 %,713.0,1527.6,36255.6,127.4,18709.4,2901.6,19.9,17947.8,293.6,23.5,17473.5,149.1,1068.10 %,25.17 %,201.06 %,251.0,4397.5,299.8,1177.47 %,32.42 %,356.01 %,1499.5,6065.3,10329.8,2.8,212.4,154.3,1.7,159.7,58.2,2.3,212.6,69.9,8882.71 %,122.67 %,383.06 %,204.3,260.8,267.8,7361.91 %,127.75 %,327.40 %,208.3,271.4,505.3,20.7,1074.5,232.5,12.5,1073.1,131.7,16.6,1072.7,113.9,1096.06 %,3.91 %,196.56 %,182.1,42.0,223.8,983.40 %,5.42 %,165.87 %,203.5,58.3,385.7
H107A1,,4386305,24834,63,100.00 %,0.57 %,0.00 %,100.00 %,0.57 %,0.00 %,48736.58,275.93,0.70,5.4,1158.3,668.6,0.1,1082.6,447.2,-0.8,1104.3,451.4,15196.65 %,33.52 %,82.01 %,121.6,370.1,370.2,4684.04 %,38.53 %,99.27 %,253.0,446.3,663.7,11.8,3695.8,19580.6,-4.2,3412.2,15686.9,-9.1,3428.0,13674.0,2957.05 %,35.42 %,44.31 %,269.1,1214.0,6058.9,5933.73 %,43.34 %,94.16 %,697.6,1601.8,18436.6,132.6,19632.2,1981.1,19.9,18875.1,250.5,23.4,18518.6,151.2,1071.40 %,24.22 %,206.21 %,250.7,4484.8,311.8,1184.57 %,31.65 %,290.94 %,1571.0,6213.2,5763.9,2.6,216.2,116.6,1.6,161.0,64.8,2.1,216.1,71.8,9714.56 %,120.64 %,366.52 %,204.0,260.6,263.2,7865.09 %,126.31 %,255.52 %,208.3,273.0,298.0,20.6,1070.6,199.8,12.5,1069.1,110.4,16.6,1068.8,108.2,1098.43 %,3.68 %,190.51 %,181.9,39.4,206.1,984.55 %,5.74 %,195.73 %,203.3,61.4,391.0
H107A2,,4363858,24970,60,100.00 %,0.57 %,0.00 %,100.00 %,0.57 %,0.00 %,48487.30,277.44,0.67,5.5,1157.8,1606.0,0.1,1079.9,578.6,-1.1,1100.9,597.8,11092.54 %,34.19 %,112.60 %,122.0,376.4,673.1,4759.92 %,39.38 %,175.09 %,263.8,455.9,2811.9,12.8,3709.4,35694.0,-4.2,3420.7,20792.3,-9.1,3431.8,16706.6,2952.17 %,35.06 %,63.95 %,268.6,1203.2,10683.2,5162.36 %,43.49 %,142.29 %,658.2,1613.3,50790.6,133.9,19635.0,9513.1,20.2,18866.1,411.5,23.6,18517.8,114.3,1062.32 %,24.60 %,247.47 %,250.7,4555.4,282.7,1179.82 %,32.04 %,292.01 %,1580.2,6290.4,27779.5,2.6,218.1,259.6,1.5,162.2,136.6,2.0,217.2,208.8,10200.29 %,122.12 %,135.19 %,204.0,265.2,282.2,8104.28 %,125.29 %,178.80 %,208.2,273.3,464.2,20.8,1070.9,286.7,12.7,1069.3,107.8,16.7,1068.0,80.2,1089.82 %,3.70 %,255.06 %,182.0,39.5,204.6,978.91 %,5.95 %,172.72 %,203.5,63.7,495.2
H107A3,,4382640,24981,71,100.00 %,0.57 %,0.00 %,100.00 %,0.57 %,0.00 %,48696.10,277.57,0.79,5.4,1150.0,1501.3,0.2,1072.3,630.8,-0.9,1091.0,507.7,13557.55 %,33.88 %,112.14 %,122.0,369.6,569.3,4472.59 %,39.38 %,191.02 %,243.6,452.9,2867.8,12.2,3690.4,35013.6,-4.1,3404.3,20550.6,-8.9,3417.7,17296.5,3021.84 %,35.03 %,59.62 %,268.9,1197.3,10311.9,5401.50 %,44.00 %,174.35 %,658.7,1623.6,61044.9,132.9,19558.6,7703.4,19.9,18794.9,428.2,23.3,18465.5,235.9,1077.27 %,24.44 %,143.86 %,251.0,4513.8,339.4,1184.33 %,32.12 %,323.77 %,1573.5,6282.6,24940.8,2.5,220.5,547.3,1.5,164.3,133.7,2.1,219.1,154.6,9707.50 %,119.70 %,201.10 %,203.9,262.3,310.9,8309.89 %,123.82 %,449.15 %,208.4,273.1,2458.4,20.6,1069.7,287.8,12.5,1068.3,138.0,16.5,1067.6,172.2,1106.89 %,3.67 %,144.39 %,182.2,39.2,248.6,989.68 %,5.66 %,164.08 %,203.4,60.6,472.2
H108M1,,4375552,22730,63,100.00 %,0.52 %,0.00 %,100.00 %,0.52 %,0.00 %,48617.33,252.56,0.70,5.5,1197.9,1476.7,0.2,1117.4,865.7,-0.8,1139.0,851.7,15215.18 %,33.54 %,74.21 %,121.7,382.1,632.0,6660.15 %,39.77 %,139.24 %,366.8,476.4,2056.1,12.0,3909.5,35730.4,-3.7,3597.5,24661.1,-8.0,3617.6,20415.9,3350.68 %,35.29 %,57.97 %,268.1,1276.7,11834.4,7419.47 %,44.97 %,129.13 %,890.4,1758.3,46139.2,129.6,20653.3,5605.5,20.2,19855.7,335.3,24.0,19629.2,145.2,1044.62 %,23.22 %,221.16 %,250.7,4558.0,321.1,1223.51 %,32.32 %,312.01 %,1586.1,6676.0,17489.9,2.7,204.3,175.7,1.6,152.2,116.3,2.3,201.1,122.3,8876.26 %,131.45 %,233.24 %,204.2,264.3,285.3,7802.94 %,134.49 %,236.08 %,208.2,274.8,414.7,20.8,1071.4,258.2,12.8,1070.1,127.4,17.0,1069.2,105.5,1071.10 %,3.59 %,262.64 %,182.0,38.4,277.2,973.50 %,5.31 %,165.67 %,202.1,56.9,427.8
H108M2,,4383560,22635,65,100.00 %,0.52 %,0.00 %,100.00 %,0.52 %,0.00 %,48706.04,251.50,0.72,5.2,1198.7,1672.9,0.2,1120.1,695.4,-0.8,1139.5,711.1,15270.78 %,33.20 %,109.00 %,122.2,378.4,775.1,4420.78 %,39.00 %,169.83 %,230.3,467.5,2841.0,12.7,3930.1,43311.3,-3.8,3617.6,23161.7,-8.4,3644.5,17513.0,3201.71 %,35.44 %,61.86 %,268.9,1291.8,10832.9,5883.20 %,44.71 %,173.11 %,747.4,1757.2,74978.1,129.2,20677.3,4730.9,20.3,19891.0,371.5,24.2,19640.1,238.9,1036.59 %,23.34 %,134.42 %,250.9,4583.5,321.1,1225.64 %,31.49 %,323.97 %,1583.2,6511.3,15326.9,2.6,207.0,169.0,1.5,152.8,99.1,2.2,204.8,91.1,9279.73 %,130.81 %,318.49 %,204.2,267.9,290.1,10009.77 %,132.83 %,233.13 %,259.8,275.0,393.9,20.7,1074.8,265.2,12.9,1073.3,160.8,17.1,1071.9,158.9,1063.91 %,3.53 %,176.95 %,182.0,37.9,281.2,973.98 %,5.80 %,149.44 %,202.1,62.3,396.3
H108M3,,4373812,22573,57,100.00 %,0.52 %,0.00 %,100.00 %,0.52 %,0.00 %,48597.98,250.81,0.63,5.3,1203.8,1125.2,0.3,1125.4,572.7,-0.6,1146.0,639.3,20336.33 %,33.09 %,105.98 %,122.0,379.2,677.5,4463.84 %,38.89 %,141.84 %,235.0,468.2,1595.9,15.1,3925.9,23987.7,-3.6,3618.5,18299.4,-7.9,3633.9,15988.6,3402.47 %,35.16 %,61.68 %,268.8,1277.7,9861.2,37959.79 %,43.86 %,101.44 %,5731.1,1722.0,24333.3,129.3,20693.6,3856.5,20.3,19923.9,237.3,24.2,19641.6,86.5,1035.98 %,23.14 %,472.89 %,250.7,4544.8,409.0,1223.37 %,31.02 %,363.26 %,1581.4,6419.6,14008.8,2.8,204.1,165.2,1.8,151.3,105.2,2.3,202.1,118.7,8869.82 %,130.14 %,169.24 %,204.0,263.0,200.9,7438.27 %,133.23 %,191.14 %,208.3,271.9,315.8,20.8,1073.1,150.5,12.9,1071.8,87.0,17.1,1070.8,64.0,1063.46 %,3.52 %,406.48 %,182.0,37.7,260.1,971.99 %,5.48 %,294.00 %,202.2,58.8,442.4
H108A1,,4375933,22891,62,100.00 %,0.52 %,0.00 %,100.00 %,0.52 %,0.00 %,48621.44,254.34,0.69,5.3,1193.3,1185.6,0.2,1115.8,476.2,-0.6,1141.3,435.2,20336.33 %,33.42 %,106.81 %,122.0,381.5,464.8,4258.63 %,38.50 %,179.97 %,226.7,459.4,2133.7,12.8,3889.7,28552.9,-3.5,3576.7,18189.0,-8.0,3578.8,14219.8,3363.65 %,35.91 %,57.70 %,269.1,1285.3,8204.6,5427.44 %,44.76 %,143.25 %,695.0,1741.0,40903.1,129.7,20528.3,5901.5,20.2,19767.8,488.2,24.1,19556.9,206.2,1040.90 %,23.11 %,172.78 %,250.9,4519.4,356.3,1214.99 %,30.88 %,288.66 %,1576.2,6338.8,17035.4,2.6,225.5,226.1,1.6,167.9,116.3,2.1,224.8,120.7,9721.62 %,118.58 %,269.62 %,204.2,266.6,325.4,8058.33 %,122.90 %,219.92 %,208.4,277.2,497.2,20.8,1071.3,278.7,12.8,1069.9,162.9,17.1,1069.2,138.3,1066.89 %,3.49 %,196.03 %,182.1,37.3,271.1,972.47 %,5.45 %,160.01 %,202.2,58.4,445.9
H108A2,,4388179,22915,81,100.00 %,0.52 %,0.00 %,100.00 %,0.52 %,0.00 %,48757.57,254.61,0.90,5.3,1188.4,1136.5,0.3,1111.1,500.7,-0.6,1136.9,601.0,20311.62 %,33.71 %,98.65 %,121.9,383.3,592.9,3893.02 %,38.42 %,210.11 %,207.5,456.6,2387.9,12.8,3871.3,28388.2,-3.4,3569.9,18799.4,-7.9,3586.7,14864.9,3404.35 %,35.51 %,53.81 %,268.9,1273.6,7999.2,4594.07 %,43.92 %,146.16 %,586.1,1700.4,41491.9,129.4,20490.5,4874.8,20.2,19742.0,361.9,24.1,19540.5,154.9,1040.28 %,22.96 %,229.23 %,250.7,4485.8,355.1,1214.47 %,30.79 %,348.66 %,1571.0,6309.7,16996.4,2.7,231.3,380.7,1.5,172.6,78.0,2.2,231.7,65.7,9272.99 %,115.50 %,305.55 %,204.0,267.6,200.7,7789.85 %,119.60 %,462.27 %,208.6,276.7,1759.8,20.8,1072.2,235.4,12.9,1070.7,133.8,17.1,1069.8,108.2,1066.67 %,3.56 %,282.90 %,182.0,38.1,306.2,972.44 %,5.75 %,180.11 %,202.2,61.7,424.0
H108A3,,4377403,22803,73,100.00 %,0.52 %,0.00 %,100.00 %,0.52 %,0.00 %,48637.81,253.37,0.81,5.3,1179.7,1198.7,0.1,1104.3,443.4,-0.8,1132.1,421.7,15270.78 %,33.98 %,124.92 %,122.2,384.7,526.8,5128.01 %,37.74 %,243.90 %,269.3,445.2,2923.7,12.4,3858.6,30576.7,-3.7,3551.5,18659.5,-8.3,3568.8,15212.3,3234.93 %,35.55 %,58.00 %,268.5,1268.8,8822.5,4903.39 %,44.26 %,185.95 %,605.6,1708.0,56856.2,128.6,20410.3,6954.5,20.2,19697.0,412.6,24.1,19527.2,229.5,1040.90 %,23.14 %,177.40 %,250.9,4519.4,407.1,1213.73 %,29.72 %,469.03 %,1560.8,6065.0,32618.4,2.6,231.7,290.0,1.5,172.8,100.7,2.2,229.1,74.0,9286.47 %,114.48 %,333.18 %,204.3,262.3,246.6,8043.45 %,118.12 %,249.73 %,208.6,273.7,724.2,20.7,1070.8,277.9,12.8,1069.5,155.4,17.0,1068.8,145.5,1068.94 %,3.52 %,178.03 %,182.0,37.7,259.1,974.42 %,5.34 %,156.58 %,202.1,57.2,435.2
H109A1,,4378359,23593,45,100.00 %,0.54 %,0.00 %,100.00 %,0.54 %,0.00 %,48648.59,262.15,0.50,5.6,1213.1,1728.8,0.2,1135.6,817.9,-0.9,1157.8,826.7,13590.50 %,32.99 %,110.13 %,122.3,381.9,910.5,4554.21 %,37.78 %,136.50 %,254.1,458.3,2359.9,13.5,3981.2,46315.0,-3.9,3666.0,27638.0,-8.6,3701.5,23505.2,3128.98 %,35.68 %,86.10 %,269.1,1320.7,20237.5,7537.00 %,43.48 %,127.99 %,1014.1,1731.0,59278.3,134.9,20891.4,6703.1,20.3,20171.5,975.7,24.0,20069.1,315.2,1045.23 %,21.88 %,183.58 %,250.9,4391.5,578.7,1233.68 %,29.55 %,175.79 %,1664.3,6172.8,11783.2,2.8,253.6,736.5,1.6,190.4,223.9,2.2,251.6,240.5,9286.47 %,107.42 %,110.10 %,204.3,270.3,264.8,7520.19 %,109.52 %,336.16 %,208.9,277.7,2475.9,20.9,1072.8,432.8,12.8,1071.4,263.3,17.0,1070.3,266.6,1068.70 %,3.52 %,170.65 %,182.1,37.6,455.0,971.51 %,5.63 %,116.43 %,202.7,60.4,504.0
