Experiment Name:,Exp_20210302_3

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
I103A2,,4132543,247,252,100.00 %,0.01 %,0.01 %,100.00 %,0.01 %,0.01 %,45917.05,2.74,2.80,1.0,1072.9,1269.8,0.2,963.6,631.2,0.5,996.2,562.7,24225.68 %,42.09 %,87.28 %,121.1,419.3,491.1,22776.07 %,48.51 %,155.76 %,226.8,520.5,1977.7,8.1,3610.1,43395.4,2.4,3234.4,26205.8,2.7,3101.9,20950.2,9818.11 %,39.07 %,67.51 %,265.1,1211.9,14143.0,15916.11 %,56.42 %,145.35 %,1282.2,2036.9,63073.2,29.5,14658.6,755.7,20.6,13065.1,89.4,28.9,13803.1,92.8,861.34 %,44.10 %,286.61 %,248.9,6086.8,265.8,959.56 %,52.71 %,527.98 %,283.5,7726.3,3990.1,2.5,320.1,90.0,1.6,245.1,54.8,2.4,317.8,75.6,8500.24 %,92.56 %,316.34 %,204.0,294.1,239.0,8465.83 %,101.81 %,300.23 %,208.9,325.9,270.2,20.1,1036.4,97.4,14.5,1033.6,52.3,20.6,1049.7,60.6,879.08 %,5.80 %,317.16 %,180.8,60.9,192.3,933.64 %,7.24 %,280.35 %,187.9,75.0,273.0
I103A3,,4042360,239,185,100.00 %,0.01 %,0.00 %,100.00 %,0.01 %,0.00 %,44914.97,2.66,2.06,1.0,1069.8,1095.9,0.3,971.1,575.8,0.4,982.1,560.2,30319.17 %,42.25 %,98.82 %,121.3,415.0,553.6,22122.89 %,46.30 %,150.43 %,216.5,495.3,1648.5,7.2,3767.1,35324.6,2.4,3440.7,22017.2,2.6,3400.1,18487.7,10178.62 %,38.28 %,67.12 %,264.6,1301.6,12408.8,13956.73 %,45.88 %,148.27 %,1005.8,1728.3,52374.6,29.4,14560.4,753.1,20.5,13155.7,76.2,28.8,13820.0,57.2,863.82 %,45.53 %,513.99 %,248.8,6292.7,294.0,954.24 %,45.70 %,502.23 %,280.8,6654.2,3782.5,2.4,335.6,44.4,1.5,251.7,15.9,2.2,344.4,-21.2,9272.99 %,87.69 %,937.81 %,204.0,302.0,198.8,8780.76 %,96.65 %,673.54 %,207.8,324.3,299.3,20.1,1038.4,95.9,14.5,1035.9,39.0,20.5,1050.6,44.5,883.85 %,6.10 %,484.35 %,180.8,64.1,215.5,936.55 %,6.71 %,316.17 %,187.9,69.7,303.3
I104A1,,4032256,204,233,100.00 %,0.01 %,0.01 %,100.00 %,0.01 %,0.01 %,44802.71,2.27,2.59,1.1,1248.1,1295.6,0.2,1114.4,591.4,0.5,1152.3,547.9,24255.34 %,42.00 %,99.66 %,121.3,483.9,546.0,22808.26 %,53.29 %,155.01 %,253.9,665.1,2008.4,8.4,4256.1,45495.9,2.3,3825.7,25167.6,2.5,3784.9,19060.2,10603.56 %,39.97 %,75.62 %,265.1,1512.9,14413.8,22716.13 %,52.36 %,154.21 %,1916.0,2228.4,70158.0,29.8,17965.7,384.7,20.7,15970.7,47.2,29.3,16564.1,17.6,849.59 %,37.67 %,1507.87 %,248.9,6239.4,265.4,975.63 %,52.78 %,733.91 %,290.3,9482.6,2823.3,2.3,309.0,179.8,1.5,239.3,54.9,2.2,300.5,67.5,9272.99 %,83.20 %,309.92 %,204.0,250.0,209.2,8986.75 %,95.40 %,913.66 %,208.4,294.8,1642.7,20.3,1053.7,48.1,14.6,1051.9,28.7,20.8,1061.3,11.6,870.20 %,4.36 %,1696.88 %,180.9,46.2,196.3,927.72 %,5.69 %,499.67 %,187.9,59.9,240.5
I104A2,,4046058,208,229,100.00 %,0.01 %,0.01 %,100.00 %,0.01 %,0.01 %,44956.01,2.31,2.54,0.9,1207.2,1047.4,0.3,1097.5,552.9,0.5,1110.2,515.7,24255.34 %,37.99 %,93.46 %,121.3,421.8,482.0,14251.27 %,49.15 %,141.42 %,127.7,593.3,1481.2,7.4,3914.7,34869.8,2.2,3571.0,21707.9,2.5,3687.3,17157.5,10615.42 %,39.12 %,63.78 %,265.4,1442.4,10943.5,19120.45 %,45.17 %,141.36 %,1424.4,1768.1,49290.8,29.2,16837.6,333.3,20.4,15147.2,54.3,28.5,16125.0,54.6,874.47 %,36.42 %,499.36 %,249.2,5872.1,272.7,976.71 %,48.93 %,713.51 %,285.6,8239.2,2378.5,2.4,298.0,83.3,1.6,217.0,61.5,2.2,262.9,92.2,9279.73 %,99.53 %,268.86 %,204.2,261.6,247.9,8693.26 %,95.65 %,292.51 %,208.2,285.0,243.8,19.9,1061.2,58.3,14.4,1058.1,33.2,20.2,1061.7,43.1,894.48 %,4.40 %,459.95 %,181.0,46.7,198.2,942.91 %,8.12 %,417.01 %,187.9,86.1,242.9
I104A3,,4116568,191,236,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45739.58,2.12,2.62,1.5,1153.6,1298.1,0.3,1038.7,665.1,0.6,1056.6,575.6,20212.78 %,41.67 %,95.29 %,121.3,440.3,548.5,20872.89 %,48.77 %,149.88 %,315.7,562.7,1945.5,7.8,3744.4,41871.4,2.3,3294.2,24999.4,2.6,3358.3,19955.6,10184.32 %,43.86 %,74.54 %,264.8,1473.0,14875.5,11552.49 %,51.73 %,147.81 %,904.0,1937.1,61889.2,29.4,15791.5,1041.0,20.6,14042.3,63.4,28.8,14898.5,55.9,865.36 %,44.02 %,493.71 %,249.2,6558.1,276.0,978.29 %,52.08 %,806.60 %,287.5,8224.4,8396.9,2.4,311.1,503.1,1.5,250.7,59.5,2.2,277.0,62.4,9272.99 %,106.89 %,370.41 %,204.0,296.1,231.1,9058.07 %,99.80 %,1257.15 %,213.5,310.5,6324.7,20.1,1033.6,80.1,14.5,1030.9,37.2,20.5,1050.5,38.0,882.91 %,5.08 %,528.44 %,181.0,53.4,201.0,936.56 %,6.94 %,306.81 %,188.0,71.7,245.8
I105A1,,4066028,173,208,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45177.91,1.92,2.31,0.9,1225.0,1061.9,0.2,1103.7,611.3,0.4,1111.7,633.4,30319.17 %,46.77 %,96.86 %,121.3,519.9,613.5,25633.27 %,45.04 %,120.73 %,219.9,551.7,1282.0,7.6,4152.1,34680.2,2.6,3718.0,23248.2,2.8,3760.3,19865.8,9472.76 %,45.46 %,70.79 %,265.2,1709.3,14063.3,19150.99 %,52.41 %,119.96 %,1449.6,2176.3,41603.2,29.3,17496.2,452.1,20.5,15237.6,47.6,28.6,16389.1,40.8,870.38 %,51.43 %,659.26 %,248.9,8428.9,268.6,966.72 %,51.13 %,655.11 %,283.3,8946.4,2961.8,2.5,303.2,59.2,1.6,228.5,35.7,2.2,307.4,54.3,9272.99 %,78.90 %,360.35 %,204.0,242.6,195.9,8649.43 %,90.16 %,393.82 %,212.8,273.4,233.0,20.0,1055.8,61.7,14.5,1053.8,28.6,20.3,1064.0,31.3,890.21 %,5.30 %,616.45 %,180.8,56.4,193.2,937.73 %,6.17 %,395.65 %,187.7,65.1,244.3
I105A2,,4053386,167,208,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45037.42,1.86,2.31,1.1,1280.7,883.7,0.3,1161.3,499.9,0.5,1173.0,464.5,24284.99 %,38.10 %,93.53 %,121.4,446.9,434.4,25670.11 %,47.20 %,140.96 %,284.7,604.5,1245.6,10.3,4274.5,31201.1,2.3,3748.7,20790.7,2.7,3585.7,17849.1,9818.11 %,36.82 %,62.42 %,265.1,1320.4,11140.6,69203.17 %,63.27 %,140.44 %,7153.8,2704.4,43818.3,29.3,18515.2,669.9,20.6,16692.2,52.9,28.8,17396.0,72.6,864.34 %,40.51 %,377.24 %,248.9,7047.7,273.7,985.58 %,48.17 %,1164.99 %,289.2,8919.6,7804.2,2.5,286.7,571.0,1.5,207.6,44.7,2.3,280.7,55.9,8869.82 %,101.62 %,385.10 %,204.0,285.3,215.3,8716.14 %,117.39 %,1255.04 %,215.2,336.5,7165.9,20.1,1055.8,48.3,14.5,1053.8,33.7,20.4,1063.3,56.5,884.58 %,4.27 %,356.11 %,180.8,45.4,201.2,936.87 %,6.01 %,483.25 %,187.9,63.5,233.2
I105A3,,4142603,169,222,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46028.72,1.88,2.47,1.0,1249.1,1011.4,0.3,1137.7,530.1,0.6,1146.3,485.3,20212.78 %,38.98 %,96.00 %,121.3,446.9,465.9,21617.94 %,47.03 %,150.63 %,220.4,587.4,1523.5,6.6,4259.1,36208.1,2.3,3739.7,23142.9,2.3,3693.1,18751.2,11512.71 %,46.77 %,75.05 %,264.8,1727.2,14073.3,10935.75 %,60.61 %,134.74 %,720.6,2581.4,48787.5,29.4,18349.1,150.2,20.6,16342.7,48.0,28.9,17526.7,61.5,862.37 %,39.57 %,449.12 %,249.2,6935.6,276.4,960.15 %,47.89 %,628.14 %,282.5,8787.7,943.7,2.4,319.0,198.4,1.5,253.0,27.4,2.3,296.0,7.3,8863.37 %,85.80 %,2745.37 %,203.9,254.0,199.0,8804.86 %,93.80 %,1244.06 %,208.5,299.3,2468.5,20.1,1057.2,54.7,14.5,1055.3,31.6,20.6,1071.0,44.8,880.12 %,5.08 %,441.89 %,181.1,54.4,198.1,933.18 %,5.98 %,405.59 %,187.8,63.2,221.9
I106A1,,4041526,205,205,100.00 %,0.01 %,0.01 %,100.00 %,0.01 %,0.01 %,44905.61,2.28,2.28,1.3,1258.8,1190.7,0.3,1167.8,600.0,0.5,1241.6,537.1,24255.34 %,37.05 %,97.05 %,121.3,460.1,521.3,22730.65 %,38.58 %,160.29 %,293.6,485.6,1908.5,6.7,4332.8,38410.9,2.1,3955.1,23642.0,2.4,3925.0,18946.2,11033.01 %,37.70 %,68.46 %,264.8,1479.6,12971.3,13399.04 %,44.67 %,141.38 %,892.0,1935.6,54305.4,29.6,19142.7,501.6,20.6,17343.1,68.7,28.9,18358.8,11.7,861.34 %,41.82 %,2463.40 %,248.9,7677.1,288.2,989.56 %,42.59 %,776.06 %,292.5,8153.0,3893.1,2.4,266.6,77.3,1.5,198.7,31.1,2.4,264.3,50.7,8494.06 %,113.20 %,438.35 %,203.9,299.2,222.2,8698.53 %,110.81 %,469.08 %,207.8,295.5,362.5,20.0,1060.7,53.5,14.5,1059.1,41.0,20.5,1069.2,10.7,880.74 %,4.09 %,1922.95 %,180.8,43.7,205.1,937.63 %,5.38 %,438.42 %,187.8,57.1,234.8
I106A2,,4192771,178,222,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46586.18,1.98,2.47,1.0,1236.6,1156.5,0.3,1114.9,585.4,0.7,1057.9,587.3,17304.06 %,42.73 %,103.86 %,121.1,452.0,609.9,22326.82 %,52.84 %,151.56 %,232.0,653.4,1752.9,6.9,4244.3,39083.5,2.3,3773.7,23850.0,2.8,3667.4,20086.0,9462.17 %,37.40 %,70.04 %,264.9,1371.5,14068.7,13691.12 %,55.22 %,146.40 %,944.7,2343.9,57216.3,29.3,19175.5,579.2,20.5,16844.7,77.5,28.9,17621.7,70.8,861.34 %,47.83 %,353.79 %,248.9,8428.9,250.5,993.88 %,53.43 %,980.80 %,291.7,10244.8,5680.6,2.3,311.5,58.9,1.5,242.2,33.6,2.1,318.0,52.7,9707.50 %,82.01 %,375.57 %,203.9,260.8,197.9,8938.49 %,85.62 %,459.93 %,207.7,266.7,270.7,20.0,1052.4,70.9,14.5,1050.0,47.0,20.5,1060.5,46.6,880.56 %,4.11 %,399.30 %,180.8,43.5,186.0,938.17 %,6.75 %,325.04 %,187.7,71.0,230.4
I106A3,,4113445,181,217,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45704.90,2.01,2.41,1.0,1374.5,1106.7,0.3,1257.3,601.4,0.5,1264.5,562.9,24255.34 %,43.87 %,95.87 %,121.3,554.8,539.7,22276.60 %,44.55 %,133.71 %,228.9,612.4,1479.7,6.7,4699.7,33229.3,2.2,4265.4,21601.6,2.6,4356.9,17482.5,10172.92 %,39.98 %,62.70 %,264.5,1742.1,10961.8,14506.40 %,48.49 %,123.13 %,968.1,2278.9,40913.6,29.4,20015.6,359.7,20.5,17703.1,47.8,28.8,19215.3,2.4,863.82 %,43.79 %,11045.37 %,248.8,8415.1,265.1,998.54 %,48.40 %,669.75 %,294.0,9688.3,2408.9,2.2,315.9,113.7,1.4,246.9,48.1,2.0,317.4,61.0,10185.46 %,90.62 %,309.89 %,203.7,287.6,189.0,9642.54 %,98.86 %,580.34 %,207.7,312.3,660.0,20.0,1056.1,44.1,14.4,1054.3,26.1,20.4,1065.9,1.3,883.75 %,3.87 %,14610.74 %,180.7,41.3,183.4,936.25 %,5.72 %,540.23 %,187.7,60.4,238.2
I107A1,,4148969,174,218,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46099.47,1.93,2.42,1.2,1425.9,1214.3,0.2,1286.1,585.0,0.5,1292.6,608.3,24166.38 %,47.91 %,98.18 %,120.8,619.3,597.2,21666.08 %,45.95 %,163.93 %,260.4,655.2,1990.5,7.0,5042.1,40962.3,2.2,4428.4,22749.5,2.6,4179.0,18777.8,10190.03 %,40.95 %,70.31 %,264.9,1711.4,13203.4,13643.88 %,63.31 %,161.87 %,955.6,3192.1,66307.3,29.3,22218.6,391.3,20.3,19608.4,60.0,28.6,21600.7,70.6,870.38 %,39.24 %,396.55 %,248.9,8476.8,279.8,1031.61 %,47.21 %,626.09 %,302.7,10490.4,2450.0,2.4,271.8,89.3,1.5,201.5,57.0,2.3,266.6,67.8,8869.82 %,104.89 %,312.91 %,204.0,279.7,212.3,8689.89 %,100.02 %,299.89 %,207.7,271.8,267.7,19.9,1062.8,76.6,14.4,1061.6,36.4,20.3,1069.5,50.6,890.30 %,3.79 %,394.72 %,180.7,40.6,199.8,942.94 %,4.72 %,341.40 %,187.6,50.2,261.7
I107A2,,4175564,176,230,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46395.13,1.96,2.56,1.0,1370.0,1101.9,0.3,1225.8,538.3,0.5,1271.3,583.8,24225.68 %,44.55 %,93.35 %,121.1,566.4,544.9,21838.59 %,52.47 %,173.66 %,221.1,718.8,1913.6,7.0,4732.3,38457.9,2.3,4156.6,21575.4,2.5,4218.3,16963.3,10585.76 %,39.75 %,70.27 %,264.6,1677.0,11920.0,13335.35 %,59.23 %,176.05 %,932.3,2802.8,67703.8,29.4,21517.6,505.3,20.5,18295.0,48.8,28.6,20768.1,66.0,870.38 %,48.69 %,377.84 %,248.9,10111.4,249.4,1023.25 %,61.61 %,869.45 %,301.2,13257.5,4393.1,2.4,273.0,113.8,1.5,196.1,58.3,2.3,247.4,58.5,8863.37 %,96.77 %,333.81 %,203.9,239.4,195.1,8744.16 %,109.09 %,319.65 %,207.8,297.9,363.8,20.0,1057.5,63.9,14.5,1055.4,32.5,20.3,1068.6,44.2,889.23 %,4.68 %,396.38 %,180.7,50.0,175.1,938.22 %,6.12 %,380.24 %,187.5,64.7,243.0
I107A3,,4067527,181,208,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45194.68,2.01,2.31,1.2,1399.6,1358.9,0.3,1264.9,637.9,0.5,1318.7,624.4,24255.34 %,38.11 %,97.76 %,121.3,502.6,610.5,20158.16 %,41.30 %,161.80 %,240.3,578.0,2198.8,7.4,4951.2,47750.5,2.3,4411.4,25484.8,2.5,4630.7,20731.9,10585.76 %,37.57 %,71.68 %,264.6,1739.5,14860.8,12300.26 %,48.12 %,168.71 %,907.4,2382.6,80561.3,29.5,22111.9,411.0,20.5,19488.8,74.5,28.6,22341.5,79.9,870.38 %,38.01 %,284.27 %,248.9,8492.8,227.1,1024.66 %,45.16 %,662.72 %,302.7,9986.8,2723.9,2.3,310.2,91.7,1.5,237.5,60.5,2.2,288.7,68.3,9266.25 %,88.84 %,320.72 %,203.9,256.5,219.1,8983.38 %,103.59 %,278.75 %,208.4,321.4,255.6,20.0,1061.5,68.1,14.4,1059.7,46.2,20.4,1072.0,53.7,886.56 %,3.54 %,298.76 %,180.7,38.0,160.6,938.02 %,5.59 %,338.98 %,187.6,59.3,230.7
I108M1,,4031419,117,215,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,44793.35,1.30,2.39,1.1,1565.1,1308.3,0.3,1458.8,622.7,0.5,1529.3,614.5,24255.34 %,28.20 %,90.21 %,121.3,431.3,554.3,21217.83 %,37.80 %,172.10 %,242.4,591.6,2251.5,13.9,5724.9,43361.1,2.3,5242.5,24551.2,2.5,5411.0,20191.5,10579.83 %,42.15 %,77.18 %,264.5,2280.8,15584.8,72404.30 %,42.66 %,170.00 %,10082.2,2442.4,73712.8,29.4,26902.9,722.9,20.5,24978.2,73.7,28.9,24994.1,68.0,861.34 %,31.40 %,357.79 %,248.9,7848.3,243.3,1010.85 %,38.60 %,622.13 %,296.9,10384.8,4497.6,2.3,314.7,112.9,1.5,227.7,59.6,2.2,290.2,70.7,9266.25 %,105.14 %,294.42 %,203.9,305.1,208.2,9225.55 %,100.12 %,247.91 %,207.7,315.1,279.8,20.0,1077.5,74.5,14.5,1076.9,42.0,20.5,1076.8,47.3,880.25 %,3.26 %,388.06 %,180.6,35.1,183.5,937.22 %,3.36 %,318.35 %,187.6,36.2,237.3
I108M2,,4089513,115,216,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45438.93,1.28,2.40,0.9,1588.9,1140.1,0.3,1496.7,636.5,0.5,1528.5,664.9,24225.68 %,35.37 %,92.39 %,121.1,540.7,614.3,14324.75 %,35.80 %,129.01 %,125.4,568.9,1470.9,7.1,5834.3,39100.4,2.2,5401.6,24278.6,2.4,5517.3,21246.9,11045.37 %,35.58 %,77.78 %,265.1,1962.8,16525.5,15495.90 %,45.06 %,133.53 %,1093.6,2628.8,52212.6,29.1,26705.6,176.1,20.4,25170.4,44.8,28.7,25308.8,68.4,867.86 %,29.13 %,370.60 %,249.1,7372.1,253.3,1002.86 %,34.35 %,715.05 %,292.2,9174.4,1259.1,2.3,281.7,76.3,1.5,225.2,56.9,2.0,315.0,68.4,10200.29 %,88.30 %,332.53 %,204.0,278.1,227.3,9114.53 %,98.85 %,298.45 %,209.0,278.5,227.8,19.9,1083.6,51.4,14.4,1083.1,31.0,20.4,1087.9,46.9,886.63 %,2.97 %,396.11 %,180.9,32.4,185.7,943.05 %,3.16 %,427.82 %,187.7,34.3,219.9
I108M3,,4099984,111,224,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45555.23,1.23,2.49,1.2,1688.9,1337.2,0.3,1550.2,671.9,0.5,1602.4,598.6,24196.03 %,36.37 %,94.75 %,121.0,582.8,567.2,20064.54 %,42.59 %,157.22 %,236.3,719.4,2102.4,9.8,5799.3,43500.7,2.3,5338.9,25287.1,2.8,5489.9,20031.8,9462.17 %,45.39 %,69.00 %,264.9,2492.0,13821.5,32666.45 %,39.99 %,153.11 %,3212.3,2319.1,66605.4,29.3,27257.0,1038.6,20.4,25699.3,81.1,28.5,26476.0,90.3,873.43 %,32.20 %,293.32 %,248.9,8524.1,264.7,1042.60 %,34.00 %,789.69 %,305.5,9267.7,8201.8,2.4,243.0,74.8,1.5,184.9,52.9,2.3,232.2,69.1,8876.26 %,104.14 %,344.58 %,204.2,241.8,238.1,9961.08 %,108.18 %,337.46 %,234.7,262.9,252.3,20.0,1085.9,79.6,14.4,1085.3,52.1,20.3,1092.0,64.4,890.48 %,2.74 %,299.89 %,180.7,29.9,193.0,939.80 %,3.42 %,313.18 %,187.7,37.1,249.3
I108A1,,4062542,155,225,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45139.15,1.72,2.50,1.1,1489.0,1033.8,0.3,1352.3,554.9,0.5,1378.9,546.6,24225.68 %,47.85 %,88.64 %,121.1,659.8,484.5,23013.68 %,43.69 %,142.69 %,254.1,650.5,1475.0,8.2,5264.7,35591.7,2.3,4709.7,22830.4,2.8,4875.6,18807.6,9462.17 %,45.21 %,72.98 %,264.9,2204.3,13725.9,22736.34 %,52.28 %,131.61 %,1860.4,2752.5,46841.7,29.3,23624.3,189.6,20.4,21138.9,53.7,28.7,23753.4,79.1,867.86 %,39.16 %,326.70 %,249.1,9302.1,258.4,1023.94 %,44.51 %,782.16 %,299.8,10514.0,1482.9,2.4,317.8,2263.1,1.5,240.9,41.4,2.2,277.3,45.2,9272.99 %,89.07 %,495.95 %,204.0,247.0,224.2,13365.05 %,99.00 %,1471.98 %,323.4,314.6,33312.3,19.9,1071.8,53.7,14.4,1070.1,35.7,20.4,1078.5,61.6,888.00 %,3.42 %,309.07 %,180.8,36.9,190.3,944.30 %,5.47 %,400.43 %,187.8,58.7,215.0
I108A2,,4124502,164,241,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45827.71,1.82,2.68,1.1,1422.9,1189.7,0.4,1304.3,564.8,0.6,1372.4,472.4,20237.49 %,44.29 %,97.07 %,121.4,607.9,458.6,25024.31 %,42.17 %,150.64 %,263.0,600.1,1792.2,7.2,4895.0,40968.7,2.2,4460.6,22525.3,2.3,4758.0,16539.2,11515.93 %,39.04 %,67.05 %,264.9,1857.5,11089.1,17029.17 %,40.23 %,157.13 %,1218.0,1969.4,64373.3,29.3,22100.6,440.4,20.4,19387.3,38.4,28.6,22485.3,50.5,870.90 %,39.39 %,479.13 %,249.1,8857.6,242.0,1277.77 %,44.64 %,808.30 %,375.0,9866.4,3559.4,2.2,292.4,78.5,1.4,212.1,47.6,2.0,300.1,53.9,10185.46 %,79.38 %,424.43 %,203.7,238.3,228.8,9637.62 %,96.90 %,345.36 %,208.6,283.3,271.0,19.9,1062.6,48.6,14.4,1060.4,23.5,20.3,1075.0,31.2,890.55 %,3.34 %,586.28 %,180.8,35.9,182.9,945.63 %,6.45 %,465.86 %,187.8,68.5,226.3
I108A3,,4052388,165,199,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45026.43,1.83,2.21,1.1,1400.8,1240.9,0.3,1257.6,598.3,0.5,1304.5,582.6,24284.99 %,42.70 %,89.35 %,121.4,557.0,520.5,22256.26 %,47.48 %,165.79 %,234.2,665.1,2057.2,7.1,4975.8,42953.8,2.2,4291.0,23630.9,2.6,4393.4,17776.1,10190.02 %,47.12 %,70.47 %,264.9,2070.0,12526.6,16402.81 %,56.09 %,160.01 %,1158.0,2791.1,68731.4,29.3,21337.3,339.1,20.4,17899.2,33.5,28.7,21157.3,15.7,867.35 %,59.56 %,1453.33 %,248.9,12600.9,228.2,1065.38 %,56.80 %,924.03 %,311.9,12118.7,3133.0,2.3,334.9,81.6,1.5,252.5,57.5,2.2,314.4,75.8,9266.25 %,98.18 %,315.69 %,203.9,308.7,239.3,8954.90 %,95.28 %,314.99 %,207.9,319.1,257.1,19.9,1057.0,40.5,14.4,1053.9,20.2,20.4,1073.3,13.1,887.22 %,5.03 %,1281.07 %,180.8,54.0,167.3,944.26 %,7.38 %,543.61 %,187.7,78.0,220.2
I109A1,,4036318,138,199,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,44847.81,1.53,2.21,1.0,1475.0,896.8,0.3,1346.7,490.7,0.5,1378.8,471.0,24314.64 %,42.27 %,80.52 %,121.6,582.8,379.2,21879.31 %,42.84 %,167.39 %,226.5,631.9,1501.1,6.6,5455.9,31105.4,2.4,4926.9,19638.2,2.9,4867.3,16084.2,9135.88 %,46.86 %,61.60 %,264.9,2281.1,9907.3,11093.44 %,47.01 %,157.67 %,735.1,2564.8,49043.7,29.4,23884.1,355.0,20.5,20879.7,54.1,29.0,24727.1,85.5,858.37 %,36.72 %,274.50 %,248.9,9080.3,234.7,1000.43 %,44.57 %,790.01 %,294.3,10644.5,2804.8,2.4,289.1,60.3,1.6,230.0,47.0,2.3,288.2,73.7,8863.37 %,95.14 %,276.60 %,203.9,274.2,203.9,8508.82 %,105.67 %,350.78 %,207.8,305.5,211.7,20.0,1063.5,61.3,14.5,1061.0,34.2,20.6,1072.3,54.5,877.62 %,3.60 %,303.35 %,180.7,38.6,165.3,936.85 %,6.60 %,361.56 %,187.7,70.2,221.7
