Experiment Name:,Exp_20210303_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
J102A2,,4048061,210,201,100.00 %,0.01 %,0.00 %,100.00 %,0.01 %,0.00 %,44978.22,2.33,2.23,1.3,1177.1,964.3,0.4,1065.9,465.4,0.6,1089.4,436.7,20286.91 %,36.59 %,96.59 %,121.7,398.7,421.8,20503.23 %,44.88 %,172.89 %,263.9,528.3,1667.1,7.2,4028.7,34557.0,2.1,3617.3,20111.4,2.3,3688.4,15268.8,11532.05 %,39.90 %,63.58 %,265.2,1471.6,9708.5,25363.03 %,51.71 %,171.82 %,1819.0,2083.4,59376.8,29.6,20490.4,241.7,20.5,19132.3,69.2,28.7,19830.6,110.3,868.90 %,29.55 %,242.62 %,249.4,5860.2,267.6,1002.92 %,39.39 %,772.41 %,297.3,8070.3,1867.0,2.2,322.6,128.0,1.4,227.7,69.8,2.1,314.3,79.0,9721.62 %,97.64 %,295.58 %,204.2,306.9,233.5,9464.22 %,95.29 %,302.24 %,208.1,307.4,386.8,20.1,1071.1,78.7,14.5,1069.9,47.0,20.4,1072.3,76.1,886.60 %,4.06 %,261.91 %,181.2,43.6,199.3,937.33 %,4.70 %,299.19 %,188.1,50.4,235.3
J102A3,,4056862,217,200,100.00 %,0.01 %,0.00 %,100.00 %,0.01 %,0.00 %,45076.13,2.41,2.22,2.4,1213.5,1339.5,0.4,1097.0,619.1,0.6,1131.3,585.3,20286.91 %,43.81 %,101.07 %,121.7,495.6,591.6,20674.92 %,48.10 %,155.83 %,504.1,583.6,2087.4,7.7,4247.3,49231.4,2.2,3730.1,27211.2,2.5,3810.9,22460.9,10603.56 %,37.48 %,82.86 %,265.1,1428.3,18611.4,14340.75 %,58.93 %,149.05 %,1100.5,2502.9,73379.6,29.7,21230.8,893.8,20.5,19803.1,86.1,28.9,20231.6,101.8,862.88 %,27.54 %,235.72 %,249.4,5572.1,240.0,1032.38 %,41.44 %,750.03 %,306.8,8797.9,6703.8,2.2,312.5,272.7,1.4,226.7,102.3,2.1,270.9,106.3,9714.56 %,101.41 %,259.37 %,204.0,274.7,275.8,9469.72 %,106.50 %,565.03 %,208.2,332.9,1540.9,20.0,1075.4,100.5,14.5,1073.4,50.5,20.5,1071.9,67.2,881.67 %,3.46 %,257.63 %,181.1,37.1,173.1,938.53 %,6.30 %,291.40 %,188.0,67.8,292.9
J103A1,,4149618,185,213,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46106.63,2.06,2.37,1.0,1228.2,1104.0,0.4,1134.3,529.6,0.6,1205.8,500.3,20311.62 %,41.13 %,102.71 %,121.9,495.9,513.9,19789.88 %,40.41 %,148.38 %,204.4,496.3,1638.2,7.7,4211.3,43102.0,2.4,3867.0,24209.9,2.8,3889.8,18094.3,9488.64 %,36.35 %,73.15 %,265.7,1414.0,13235.2,15411.89 %,45.42 %,144.33 %,1185.4,1912.9,62208.6,29.4,21668.3,72.2,20.5,20632.3,40.5,28.8,20892.6,61.1,866.39 %,26.32 %,496.71 %,249.5,5499.3,303.5,996.90 %,32.40 %,501.15 %,293.6,7020.6,361.9,2.5,298.9,128.6,1.6,217.2,61.5,2.5,284.2,84.0,8166.16 %,87.69 %,247.10 %,204.2,249.2,207.6,8485.39 %,86.90 %,311.79 %,208.1,259.7,401.0,20.0,1072.5,39.0,14.4,1071.4,25.4,20.4,1075.5,48.7,886.58 %,3.43 %,452.25 %,181.2,36.9,220.3,939.81 %,4.47 %,539.68 %,188.1,48.0,210.4
J103A2,,4102574,193,211,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45583.93,2.14,2.34,1.1,1332.4,1161.7,0.4,1233.9,558.5,0.6,1280.7,505.1,20286.91 %,36.25 %,93.90 %,121.7,464.2,474.3,19403.66 %,41.91 %,164.26 %,211.3,558.4,1908.2,7.4,4336.0,42155.4,2.2,4015.1,23871.7,2.5,4066.8,19356.7,10627.28 %,35.36 %,66.98 %,265.7,1438.0,12964.9,15376.85 %,42.62 %,156.28 %,1140.5,1848.1,65878.4,29.7,22599.7,187.2,20.5,21060.1,42.1,28.9,21726.9,26.1,863.40 %,27.49 %,965.68 %,249.5,5972.2,252.0,1016.44 %,39.52 %,998.79 %,301.5,8931.8,1869.9,2.3,288.8,136.1,1.5,228.5,79.1,2.2,271.4,83.5,9286.47 %,90.03 %,280.01 %,204.3,244.3,233.8,8934.27 %,92.30 %,232.26 %,208.3,266.5,316.2,20.1,1080.2,45.6,14.5,1078.4,28.0,20.6,1080.8,18.8,879.89 %,3.44 %,999.58 %,181.1,37.1,187.9,936.59 %,5.94 %,500.88 %,188.0,64.2,228.5
J103A3,,4060688,203,175,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45118.60,2.26,1.94,1.2,1226.3,932.2,0.4,1132.2,499.9,0.5,1184.4,456.0,24344.29 %,39.07 %,87.49 %,121.7,462.7,399.0,19702.56 %,40.99 %,136.38 %,241.0,502.6,1271.3,7.0,4262.7,36151.0,2.3,3907.0,22511.1,2.5,3858.2,16608.6,10609.48 %,39.59 %,67.65 %,265.2,1527.5,11236.5,16537.16 %,43.52 %,129.42 %,1161.9,1854.9,46786.5,29.8,21815.8,260.1,20.6,20526.4,45.1,29.0,21406.3,59.3,859.91 %,30.94 %,358.27 %,249.4,6623.5,212.5,1007.46 %,34.34 %,957.07 %,299.8,7492.0,2489.6,2.5,272.3,124.7,1.6,193.2,67.4,2.4,244.5,51.4,8512.59 %,121.64 %,479.10 %,204.3,297.4,246.3,8439.59 %,108.31 %,316.32 %,208.2,295.0,394.5,20.2,1079.0,50.2,14.6,1077.2,33.3,20.6,1075.8,46.8,877.14 %,3.80 %,324.36 %,181.0,40.9,151.9,933.00 %,6.09 %,475.82 %,188.1,65.7,239.0
J104A1,,4022176,172,201,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,44690.60,1.91,2.23,1.0,1375.0,1003.8,0.4,1276.6,471.0,0.6,1346.2,422.4,20286.91 %,38.75 %,93.33 %,121.7,521.7,394.2,12194.50 %,37.19 %,174.66 %,125.4,511.3,1753.3,7.1,4722.1,37705.5,2.2,4294.6,21902.7,2.6,4123.0,17718.7,10207.13 %,41.23 %,65.65 %,265.4,1699.9,11632.8,15761.42 %,46.91 %,171.97 %,1120.6,2215.2,64843.2,29.7,24171.5,195.3,20.7,22745.6,48.4,29.0,23225.2,64.7,859.40 %,30.80 %,397.80 %,249.2,7152.7,257.4,1018.96 %,35.72 %,943.29 %,302.2,8635.0,1842.7,2.4,294.8,91.1,1.5,224.1,58.8,2.2,286.5,73.5,9286.47 %,95.79 %,300.76 %,204.3,274.4,221.1,8670.52 %,98.40 %,301.36 %,208.0,290.1,274.6,20.1,1082.6,52.3,14.6,1081.0,34.7,20.6,1078.3,51.4,878.24 %,3.53 %,379.48 %,181.0,38.1,195.1,935.43 %,5.91 %,399.44 %,188.0,64.0,208.7
J104A2,,4078117,185,218,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45312.14,2.06,2.42,1.2,1325.8,1309.3,0.4,1230.5,639.6,0.7,1298.6,595.9,17388.78 %,39.48 %,91.71 %,121.7,512.7,546.5,17987.32 %,38.70 %,148.72 %,208.1,513.1,1947.2,8.6,4276.4,44583.5,2.2,3975.3,25391.0,2.4,4110.7,18928.8,11057.72 %,38.79 %,73.95 %,265.4,1594.5,13997.1,22028.81 %,38.76 %,139.16 %,1899.8,1657.7,62041.4,29.9,23152.7,490.0,20.6,22068.9,68.4,29.0,22870.7,78.3,859.91 %,30.53 %,277.31 %,249.4,6982.7,217.3,1166.28 %,31.72 %,641.95 %,348.3,7343.4,3145.2,2.3,252.6,479.7,1.4,214.1,84.5,2.2,234.4,100.1,9279.73 %,110.94 %,241.25 %,204.2,260.0,241.4,9008.41 %,108.31 %,747.99 %,209.7,273.6,3588.0,20.2,1079.6,75.4,14.5,1078.8,42.1,20.6,1083.1,57.5,877.01 %,3.22 %,278.52 %,181.1,34.9,160.1,933.08 %,3.74 %,323.42 %,188.1,40.4,243.9
J104A3,,4109556,187,203,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45661.57,2.08,2.26,1.2,1292.3,1072.8,0.4,1196.6,592.0,0.6,1209.4,581.3,20237.49 %,36.57 %,95.34 %,121.4,442.3,554.2,20070.75 %,41.05 %,132.75 %,237.6,530.5,1424.1,7.1,4415.1,40565.8,2.3,4052.7,24647.3,2.4,4090.4,19623.6,11051.55 %,38.85 %,76.38 %,265.2,1589.2,14988.9,13881.28 %,43.98 %,134.50 %,990.3,1941.7,54560.0,29.6,22448.8,375.2,20.6,21265.5,59.3,28.9,21232.4,72.8,861.34 %,25.69 %,345.80 %,248.9,5454.2,251.7,1006.45 %,35.15 %,760.05 %,298.3,7891.7,2851.8,2.3,1232.7,1005.5,1.5,202.0,72.9,2.2,248.7,96.7,9279.73 %,104.50 %,220.32 %,204.2,259.9,213.0,9735.75 %,1089.05 %,1282.45 %,227.7,13425.0,12895.5,20.1,1073.1,63.5,14.5,1072.0,37.4,20.5,1073.1,52.3,880.23 %,3.49 %,363.24 %,180.8,37.5,189.8,935.20 %,4.41 %,344.51 %,187.8,47.3,218.8
J105A1,,4034904,203,180,100.00 %,0.01 %,0.00 %,100.00 %,0.01 %,0.00 %,44832.09,2.26,2.00,1.2,1427.2,1112.8,0.4,1332.9,552.0,0.5,1343.2,489.3,24344.29 %,34.35 %,93.37 %,121.7,461.4,456.8,18977.60 %,39.17 %,160.94 %,236.9,559.0,1791.0,6.8,4857.5,37446.3,2.2,4424.1,22273.6,2.5,4398.5,17390.4,10609.48 %,39.89 %,68.81 %,265.2,1754.4,11965.9,13683.20 %,44.94 %,149.20 %,923.8,2182.8,55871.2,29.8,25249.0,609.2,20.6,23449.5,61.0,29.0,23738.6,75.3,861.44 %,32.82 %,331.49 %,249.8,7790.0,249.4,1070.23 %,40.91 %,856.32 %,318.9,10329.9,5216.4,2.4,311.1,100.2,1.5,240.2,50.1,2.3,315.0,78.1,8876.26 %,82.18 %,318.43 %,204.2,258.9,248.9,8784.43 %,88.44 %,381.73 %,208.1,275.2,382.4,20.0,1086.2,82.7,14.5,1085.1,47.1,20.6,1086.3,57.0,880.31 %,3.02 %,330.02 %,181.3,32.8,188.1,939.75 %,4.46 %,293.27 %,188.2,48.4,242.5
J105A2,,4055445,170,167,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45060.33,1.89,1.86,1.1,1402.3,1141.3,0.4,1313.5,512.5,0.5,1366.0,499.2,24373.94 %,33.13 %,102.43 %,121.9,452.5,511.3,22231.08 %,35.72 %,160.99 %,254.5,500.9,1837.3,5.9,4655.0,38659.1,2.2,4347.0,21948.8,2.5,4543.4,16614.2,10609.48 %,34.99 %,66.59 %,265.2,1589.9,11063.2,12049.94 %,37.55 %,158.40 %,713.2,1747.8,61237.3,29.5,24366.3,767.1,20.4,23370.9,101.4,28.7,23561.8,114.3,868.38 %,29.95 %,205.20 %,249.2,7055.8,234.5,1022.03 %,29.42 %,576.81 %,301.4,7168.5,4424.6,2.3,266.1,112.3,1.5,198.3,76.5,2.2,272.1,101.9,9279.73 %,100.62 %,258.25 %,204.2,273.8,263.2,8966.30 %,105.83 %,237.39 %,207.9,281.6,266.5,20.0,1076.8,107.4,14.4,1076.2,64.3,20.3,1073.1,83.3,889.38 %,3.06 %,218.56 %,181.0,32.8,182.0,941.73 %,3.39 %,238.52 %,188.0,36.5,256.3
J105A3,,4138549,178,202,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45983.62,1.98,2.24,1.3,1419.0,1130.4,0.4,1302.7,556.6,0.6,1377.7,519.3,20286.91 %,37.47 %,103.57 %,121.7,516.2,537.9,21406.40 %,41.44 %,139.64 %,288.0,588.0,1578.5,10.6,4690.9,38898.2,2.3,4285.9,24033.4,2.5,4267.3,20181.3,10609.48 %,38.34 %,77.27 %,265.2,1636.2,15593.8,50063.73 %,49.96 %,125.30 %,5331.5,2343.6,48741.0,29.7,24154.8,440.6,20.6,22743.4,84.4,29.0,22774.2,92.6,860.42 %,28.75 %,264.50 %,249.5,6548.1,244.9,1018.70 %,34.87 %,615.25 %,302.7,8423.0,2710.5,2.4,279.5,146.5,1.5,230.5,78.0,2.2,289.3,102.8,9259.51 %,95.34 %,233.13 %,203.7,275.8,239.7,8784.68 %,105.04 %,289.02 %,207.7,293.6,423.4,20.1,1069.0,97.2,14.5,1068.1,52.7,20.6,1070.7,66.7,878.96 %,3.70 %,276.83 %,181.1,39.7,184.6,935.88 %,4.18 %,250.66 %,187.9,44.7,243.6
J106A1,,4026414,150,206,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,44737.80,1.67,2.29,1.2,1334.6,1558.0,0.3,1243.0,683.8,0.5,1342.1,579.2,24344.29 %,36.53 %,95.26 %,121.7,490.2,551.7,25101.41 %,36.11 %,159.44 %,305.3,481.9,2484.0,7.9,4856.9,53754.5,2.2,4380.5,28076.0,2.6,4441.5,20844.6,10207.13 %,44.74 %,72.30 %,265.4,1987.0,15071.1,21645.08 %,51.16 %,157.96 %,1710.1,2484.9,84910.6,29.8,24844.5,1191.4,20.7,23272.3,70.9,29.1,24098.9,80.3,856.44 %,37.14 %,371.53 %,249.2,8950.8,298.5,1048.79 %,32.56 %,683.96 %,312.8,8089.8,8148.8,2.2,281.1,126.5,1.4,217.5,72.6,2.0,243.6,66.8,10192.87 %,110.59 %,369.76 %,203.9,269.4,247.0,10086.61 %,101.41 %,342.50 %,221.5,285.1,433.2,20.2,1065.8,80.4,14.6,1064.8,34.6,20.7,1068.3,46.7,873.29 %,3.28 %,471.22 %,180.9,35.0,220.2,930.56 %,4.25 %,346.34 %,187.9,45.3,278.4
J106A2,,4059043,162,179,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45100.31,1.80,1.99,1.1,1403.5,1093.5,0.3,1315.5,520.5,0.5,1343.1,487.1,24373.94 %,33.38 %,100.75 %,121.9,448.3,490.7,20509.04 %,36.04 %,154.65 %,219.1,505.8,1691.0,6.5,4826.5,39319.4,2.2,4398.1,22977.5,2.5,4221.2,18610.4,10585.76 %,41.03 %,75.49 %,264.6,1731.8,14048.2,16401.32 %,46.73 %,143.08 %,1061.0,2255.3,56259.5,29.6,25147.4,57.5,20.5,23732.0,32.9,29.0,24377.0,57.7,859.91 %,31.72 %,418.57 %,249.4,7732.6,241.5,1018.77 %,32.77 %,454.91 %,301.5,8240.9,261.7,2.3,259.6,67.9,1.5,205.0,36.6,2.2,262.2,53.4,9266.25 %,104.18 %,407.02 %,203.9,273.2,217.3,9051.90 %,105.89 %,497.33 %,207.6,274.9,337.9,20.0,1071.9,38.9,14.5,1071.0,21.4,20.6,1069.4,40.5,877.38 %,3.46 %,434.79 %,181.0,37.1,176.2,937.29 %,4.00 %,471.23 %,187.9,42.9,183.5
J106A3,,4148973,194,190,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,46099.45,2.16,2.11,1.2,1453.0,1206.8,0.3,1357.4,584.0,0.5,1360.0,506.0,24344.29 %,33.60 %,93.89 %,121.7,457.0,475.1,18873.25 %,39.23 %,163.64 %,228.2,570.0,1974.7,6.5,4975.6,43370.9,2.2,4609.8,24367.0,2.5,4587.2,18920.3,10597.62 %,34.55 %,73.33 %,264.9,1584.7,13873.4,13413.97 %,41.91 %,156.18 %,872.3,2085.5,67735.6,29.8,26353.6,599.7,20.5,24873.7,57.4,28.9,25230.9,74.3,862.37 %,33.41 %,347.04 %,249.2,8429.8,257.7,1063.09 %,33.03 %,961.23 %,316.9,8705.5,5764.3,2.1,300.8,87.1,1.4,233.3,56.4,2.1,296.1,58.0,9707.50 %,89.16 %,434.95 %,203.9,264.1,252.5,9750.89 %,89.10 %,369.79 %,207.6,268.0,321.9,20.1,1079.1,57.5,14.5,1077.7,39.3,20.5,1078.8,59.9,881.79 %,3.02 %,314.93 %,181.0,32.6,188.8,936.84 %,5.37 %,407.66 %,187.9,57.9,234.4
J107M1,,4029052,155,207,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,44767.05,1.72,2.30,1.2,1456.4,1099.5,0.3,1389.7,569.7,0.5,1424.3,571.4,24373.94 %,28.19 %,96.50 %,121.9,401.5,551.4,19771.78 %,32.82 %,142.85 %,228.5,478.0,1570.6,6.8,5248.1,35223.2,2.2,4895.8,21982.3,2.5,5010.3,17768.3,10609.48 %,36.82 %,66.02 %,265.2,1844.8,11730.3,12924.86 %,42.00 %,140.47 %,879.8,2204.0,49476.5,29.7,27971.4,226.1,20.5,26898.5,46.4,28.8,27109.9,46.2,866.39 %,25.19 %,507.68 %,249.5,6828.7,234.5,1046.44 %,33.30 %,1105.48 %,311.0,9315.8,2499.9,2.4,235.4,57.5,1.6,182.2,39.1,2.4,222.0,24.5,8512.59 %,121.01 %,982.15 %,204.3,268.6,240.6,8595.11 %,121.61 %,450.79 %,208.9,286.3,259.0,20.1,1094.7,42.9,14.5,1092.3,30.0,20.5,1086.5,31.3,884.11 %,3.02 %,548.72 %,181.1,32.8,171.9,935.51 %,7.83 %,436.58 %,187.9,85.7,187.2
J107M2,,4043422,163,164,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,44926.74,1.81,1.82,1.5,1440.5,1222.4,0.5,1346.4,606.8,0.7,1389.8,576.1,17409.96 %,32.36 %,94.06 %,121.9,449.7,541.9,16036.04 %,39.64 %,151.05 %,242.4,571.0,1846.4,7.2,5193.9,39798.6,2.2,4807.6,23333.5,2.6,4832.9,19571.8,10218.54 %,37.07 %,66.40 %,265.7,1791.4,12996.5,15512.03 %,41.54 %,156.90 %,1117.3,2157.6,62444.8,29.5,27810.4,248.6,20.4,26706.7,39.8,28.7,26922.9,18.1,868.38 %,28.64 %,1224.99 %,249.2,7710.4,221.7,1060.65 %,30.97 %,867.28 %,312.8,8614.0,2156.2,2.4,266.0,113.7,1.6,193.3,41.9,2.3,282.7,49.8,8869.82 %,99.28 %,389.46 %,204.0,280.7,194.1,8716.71 %,104.27 %,455.74 %,207.9,277.3,518.2,19.9,1086.6,43.9,14.4,1084.8,23.6,20.3,1080.8,13.6,889.81 %,2.78 %,1293.31 %,181.0,30.0,175.9,944.60 %,6.61 %,515.85 %,188.0,71.9,226.6
J107M3,,4055062,165,202,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45056.11,1.83,2.24,1.1,1494.2,1089.5,0.3,1411.5,596.9,0.6,1390.3,565.9,20286.91 %,35.12 %,104.38 %,121.7,488.2,590.7,28301.95 %,35.19 %,127.27 %,313.8,525.9,1386.7,6.4,5504.7,38526.9,2.1,5092.1,24429.3,2.5,5007.2,19146.6,10627.28 %,36.98 %,69.29 %,265.7,1851.6,13266.7,16701.79 %,43.46 %,128.00 %,1065.4,2392.6,49313.1,29.9,28617.8,185.7,20.7,27480.9,55.4,29.0,27291.2,77.9,858.68 %,28.16 %,307.84 %,249.4,7685.1,239.8,1054.90 %,29.33 %,781.61 %,315.1,8394.0,1451.5,2.3,273.1,87.4,1.5,210.4,46.6,2.2,252.1,57.7,9279.73 %,113.15 %,439.26 %,204.2,285.3,253.5,9061.46 %,106.85 %,408.86 %,207.9,291.8,357.2,20.1,1082.5,57.1,14.6,1081.9,36.1,20.6,1081.5,53.9,878.53 %,2.96 %,329.86 %,181.2,32.0,177.8,934.98 %,3.43 %,356.28 %,188.1,37.1,203.4
J107A1,,4044685,152,168,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,44940.68,1.69,1.87,1.5,1582.9,1178.4,0.4,1456.7,574.5,0.6,1496.1,532.3,20311.62 %,35.83 %,90.68 %,121.9,536.0,482.7,24321.69 %,41.44 %,172.08 %,368.5,656.0,2027.7,8.1,5675.2,44462.1,2.2,5153.6,24178.5,2.6,5239.9,18091.5,10201.43 %,41.87 %,65.80 %,265.2,2194.1,11904.5,45761.81 %,51.86 %,177.71 %,3716.0,2943.3,79012.0,29.8,29161.1,563.0,20.6,27209.5,50.5,29.1,27954.8,40.3,856.95 %,28.75 %,642.46 %,249.4,8038.0,259.2,1078.37 %,37.60 %,638.53 %,321.6,10965.8,3595.0,2.3,293.3,134.0,1.5,223.2,44.7,2.2,297.0,61.5,9272.99 %,98.77 %,327.64 %,204.0,293.3,201.3,9221.32 %,99.81 %,496.31 %,207.8,292.8,665.3,20.1,1081.8,63.9,14.5,1080.3,28.2,20.7,1077.1,33.3,874.57 %,3.20 %,556.27 %,181.0,34.5,185.2,933.53 %,5.69 %,418.43 %,187.9,61.6,267.3
J107A2,,4138237,182,174,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45980.30,2.02,1.93,1.1,1419.0,1059.1,0.3,1315.5,552.9,0.6,1338.2,551.1,20286.91 %,41.99 %,90.69 %,121.7,561.9,499.8,20955.01 %,38.73 %,147.62 %,224.5,549.6,1563.4,7.6,5165.7,38288.9,2.2,4697.4,23905.4,2.7,4694.0,21286.3,9818.11 %,47.59 %,76.83 %,265.1,2233.8,16354.3,26514.12 %,46.50 %,143.07 %,2003.6,2401.8,54780.4,29.9,25875.0,373.4,20.6,24630.7,12.6,28.9,24388.8,7.3,862.37 %,29.24 %,3569.33 %,249.2,7132.3,262.3,1124.99 %,30.85 %,901.20 %,336.1,7983.6,3365.3,2.3,276.2,64.3,1.6,219.6,42.6,2.2,281.7,52.3,9286.47 %,101.21 %,412.72 %,204.3,285.1,215.6,8869.26 %,110.91 %,369.70 %,207.9,306.4,237.8,20.1,1073.3,19.7,14.5,1072.7,3.8,20.5,1076.5,4.7,882.34 %,3.05 %,4170.86 %,180.9,32.8,197.1,935.14 %,3.43 %,1134.41 %,187.9,36.9,223.2
J107A3,,4143154,163,180,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,46034.78,1.81,2.00,1.3,1437.3,1024.6,0.4,1357.7,508.9,0.6,1384.3,423.7,20286.91 %,31.39 %,80.11 %,121.7,434.6,339.4,18940.73 %,34.98 %,148.45 %,238.0,502.7,1521.0,17.4,5288.5,36776.5,2.3,4886.0,22045.4,2.4,4941.9,17369.8,11057.72 %,36.71 %,62.68 %,265.4,1814.3,10888.1,71595.62 %,40.88 %,135.64 %,12461.8,2162.0,49883.3,29.8,27020.9,373.5,20.6,25842.2,62.4,29.0,26442.5,72.9,859.40 %,26.83 %,306.07 %,249.2,7094.1,223.3,1029.67 %,28.78 %,711.68 %,307.2,7775.6,2658.2,2.4,297.1,108.5,1.5,219.7,54.4,2.3,277.3,63.4,8876.26 %,115.75 %,345.47 %,204.2,321.0,219.2,8619.12 %,97.75 %,354.86 %,208.9,290.4,385.1,20.2,1076.4,69.9,14.6,1075.9,39.5,20.7,1076.2,51.9,875.54 %,2.55 %,324.33 %,180.9,27.4,168.2,931.35 %,3.01 %,333.40 %,187.9,32.4,233.1
J108A1,,4143603,204,263,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46039.95,2.27,2.92,1.2,1465.0,1170.3,0.4,1371.8,563.9,0.6,1437.9,522.5,20286.91 %,34.63 %,105.19 %,121.7,498.0,549.6,19930.48 %,35.03 %,153.85 %,245.5,513.1,1800.5,7.9,5295.5,42678.9,2.4,4773.3,23999.1,2.7,4868.4,18231.9,9834.58 %,43.51 %,69.66 %,265.5,2118.3,12700.0,14308.99 %,48.99 %,147.90 %,1126.7,2594.5,63121.9,29.9,26748.1,891.7,20.5,24862.7,57.2,28.8,27420.4,40.5,865.88 %,31.61 %,642.09 %,249.4,8667.7,260.0,1091.64 %,33.78 %,890.05 %,325.9,9036.7,7936.5,2.3,284.7,102.6,1.5,220.4,60.4,2.2,288.6,51.9,9272.99 %,95.72 %,436.50 %,204.0,276.3,226.5,8989.25 %,96.32 %,306.93 %,208.0,274.2,315.0,20.0,1079.7,63.5,14.4,1078.5,31.7,20.4,1084.5,30.1,886.02 %,3.15 %,628.63 %,181.1,34.2,189.3,940.58 %,4.78 %,392.34 %,188.2,51.6,249.1
