Experiment Name:,Exp_20210218_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
E102A2,,4115374,5797,499,100.00%,0.14%,0.01%,100.00%,0.14%,0.01%,45726.29,64.41,5.54,1.7,1035.9,1438.2,0.0,972.2,672.0,0.0,997.7,597.5,####,33.97%,102.18%,121.6,338.9,610.5,13877.30%,35.44%,144.75%,234.2,367.2,2081.8,13.2,3031.8,51328.9,0.0,2770.6,27698.2,-3.0,2840.4,21308.0,9088.34%,38.11%,79.51%,272.7,1082.4,16942.6,16726.61%,46.75%,147.51%,2215.3,1417.4,75713.3,47.4,14142.1,4124.8,20.1,13669.4,318.7,27.2,13380.5,79.8,920.63%,23.84%,427.50%,250.4,3189.5,341.1,1674.35%,28.45%,292.19%,792.9,4023.4,12052.1,2.6,214.2,277.0,1.6,162.0,55.5,2.4,216.8,62.8,8506.42%,119.61%,419.28%,204.2,259.3,263.3,8335.72%,126.79%,1547.08%,213.8,271.6,4285.8,20.1,1070.7,210.2,13.8,1069.3,91.9,19.3,1071.5,58.0,942.90%,4.69%,411.30%,181.8,50.3,238.5,959.59%,5.03%,226.04%,192.5,53.8,475.1
E102A3,,4021324,5999,562,100.00%,0.15%,0.01%,100.00%,0.15%,0.01%,44681.33,66.66,6.24,1.9,1030.1,1256.5,0.0,968.4,640.2,-0.2,997.8,598.1,60712.47%,33.98%,103.34%,121.4,339.1,618.0,13495.06%,34.54%,132.78%,255.1,355.8,1668.5,15.4,3020.1,45798.2,-0.1,2767.1,27255.1,-3.4,2823.4,22170.6,8023.48%,38.71%,78.51%,272.8,1093.0,17405.1,32867.25%,45.16%,133.83%,5071.7,1363.8,61289.6,48.2,14108.0,3387.0,20.2,13653.9,281.4,27.3,13399.8,116.2,916.71%,24.21%,275.02%,250.3,3243.5,319.6,1328.40%,26.94%,269.05%,640.7,3800.2,9112.6,2.4,213.9,89.1,1.5,161.6,47.6,2.1,215.6,63.5,9721.62%,119.65%,418.98%,204.2,258.0,266.1,8653.34%,126.29%,319.38%,208.2,270.2,284.7,20.2,1069.8,214.2,13.9,1068.3,93.2,19.4,1069.4,81.1,938.77%,4.66%,276.24%,181.7,49.8,224.0,954.40%,5.47%,208.49%,192.7,58.5,446.7
E103M1,,4083575,5637,542,100.00%,0.14%,0.01%,100.00%,0.14%,0.01%,45372.97,62.63,6.02,1.9,1083.6,1375.5,0.1,1021.1,637.9,0.1,1055.0,602.0,120980.15%,33.71%,105.81%,121.0,355.7,636.9,11753.63%,33.61%,141.95%,223.3,364.2,1952.5,14.4,3198.0,50467.9,0.1,2935.8,27690.8,-3.1,3016.6,22284.4,8814.30%,38.07%,82.39%,273.2,1148.6,18359.9,11543.37%,44.74%,148.32%,1656.8,1430.7,74854.4,48.3,15011.7,4167.0,20.4,14555.5,293.5,27.7,14358.6,73.1,903.48%,24.01%,444.37%,250.3,3447.2,324.6,1351.86%,26.18%,274.89%,653.1,3930.8,11454.7,2.6,212.5,84.7,1.6,155.4,50.7,2.4,207.8,70.8,8512.59%,125.79%,323.64%,204.3,261.4,229.1,8214.19%,126.46%,329.06%,210.6,268.7,278.8,20.3,1074.8,208.0,14.1,1073.5,82.5,19.7,1075.5,50.4,924.01%,4.45%,462.12%,181.7,47.9,232.7,947.64%,4.92%,227.15%,192.3,52.9,472.5
E103M2,,4052484,5599,449,100.00%,0.14%,0.01%,100.00%,0.14%,0.01%,45027.55,62.21,4.99,1.9,1080.5,1456.0,0.1,1016.0,721.4,-0.1,1043.2,682.2,120980.16%,34.09%,104.45%,121.0,355.7,712.5,14304.55%,34.99%,134.83%,270.0,378.0,1963.0,12.2,3174.3,48503.2,0.1,2902.4,29126.6,-3.0,2984.6,23581.2,9103.16%,39.23%,80.89%,273.1,1171.0,19075.4,15633.37%,46.69%,127.92%,1911.4,1482.1,62044.2,48.0,14921.0,4051.2,20.4,14450.4,375.0,27.6,14173.8,88.3,907.82%,24.02%,405.99%,250.6,3404.2,358.5,1329.67%,27.40%,219.01%,638.4,4088.4,8872.6,2.7,205.3,95.9,1.7,150.9,61.6,2.6,205.7,57.9,7863.48%,130.24%,391.26%,204.5,267.9,226.5,7816.22%,132.77%,323.66%,208.5,272.6,310.5,20.3,1071.3,237.1,14.1,1069.9,102.2,19.6,1071.0,62.8,929.19%,4.48%,405.62%,182.0,48.0,254.8,947.69%,5.19%,197.54%,192.4,55.6,468.3
E103M3,,4050576,5654,455,100.00%,0.14%,0.01%,100.00%,0.14%,0.01%,45006.30,62.82,5.06,2.0,1083.5,1167.5,0.2,1019.1,611.6,0.2,1046.6,580.7,60712.47%,34.10%,95.08%,121.4,356.9,552.1,10923.84%,34.34%,134.04%,223.5,372.1,1564.9,14.0,3146.7,42830.0,0.0,2885.7,25805.6,-3.2,2941.7,20793.9,8515.68%,38.18%,77.38%,272.5,1123.0,16089.9,25444.40%,45.71%,136.90%,3564.3,1438.4,58636.0,48.1,15040.5,3012.8,20.2,14579.9,244.8,27.3,14258.3,95.6,916.71%,24.24%,325.99%,250.3,3455.6,311.6,1349.15%,26.28%,324.11%,648.7,3953.3,9765.0,2.5,209.4,62.2,1.6,159.3,22.1,2.4,210.6,25.7,8518.77%,126.71%,871.10%,204.5,266.8,223.9,8254.07%,130.65%,484.97%,208.5,273.6,301.8,20.1,1071.2,199.8,13.9,1070.1,90.3,19.3,1071.5,70.9,940.96%,4.31%,330.72%,181.8,46.2,234.3,955.97%,4.78%,223.09%,192.4,51.2,445.7
E104M1,,4088354,5612,909,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,45426.09,62.36,10.10,2.1,1148.8,1462.4,0.1,1080.6,721.1,-0.1,1115.5,643.2,121128.43%,33.95%,101.63%,121.1,378.7,653.7,10817.55%,35.56%,136.64%,230.5,408.5,1998.1,22.2,3556.3,52459.7,-0.1,3254.7,29271.5,-3.2,3280.5,23645.7,8529.58%,38.43%,83.99%,272.9,1260.8,19859.1,12119.36%,47.60%,138.38%,2687.0,1692.9,72593.8,51.1,16419.4,4542.5,20.4,15894.2,355.4,27.5,15571.7,105.3,910.05%,24.66%,325.38%,250.3,3840.0,342.6,1703.90%,28.34%,291.48%,870.9,4652.5,13240.7,2.7,178.9,93.2,1.7,132.8,49.6,2.5,178.1,49.9,8172.09%,148.26%,461.42%,204.3,264.1,230.2,7849.18%,151.35%,431.67%,208.6,270.8,402.1,20.3,1076.1,227.6,14.0,1075.0,102.3,19.5,1076.5,78.1,931.81%,4.26%,336.34%,181.7,45.8,262.6,949.65%,4.76%,206.94%,192.3,51.2,471.0
E104M2,,4096731,5759,956,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,45519.16,63.99,10.62,2.2,1145.7,1286.5,0.1,1077.7,647.3,0.0,1109.9,598.6,####,33.07%,101.68%,121.3,367.1,608.6,11680.75%,34.88%,140.03%,261.1,399.7,1801.4,19.4,3547.4,45388.4,-0.1,3248.6,27064.4,-3.3,3263.9,22678.7,8266.62%,36.36%,79.25%,272.8,1186.8,17972.1,9677.17%,48.77%,138.19%,1880.4,1730.1,62722.7,51.0,16346.2,4217.1,20.4,15805.3,303.3,27.5,15470.5,90.2,909.51%,23.80%,370.12%,250.1,3682.2,333.7,1456.25%,28.59%,291.03%,743.1,4673.7,12273.0,2.4,179.2,52.2,1.6,133.5,27.0,2.2,179.3,23.6,9293.21%,145.04%,926.00%,204.5,260.0,218.5,8649.44%,148.76%,499.47%,208.4,266.6,260.7,20.2,1075.4,209.8,14.0,1074.2,89.0,19.6,1075.6,63.2,928.40%,4.10%,381.82%,181.6,44.1,241.5,950.73%,4.85%,218.20%,192.4,52.1,457.8
E104M3,,4063177,5624,799,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,45146.34,62.49,8.88,2.0,1125.9,1429.7,0.1,1061.1,677.8,0.0,1095.3,596.4,####,33.35%,101.75%,121.4,365.3,606.8,11100.85%,33.76%,141.98%,223.8,380.2,2029.8,17.1,3479.5,49403.4,-0.1,3205.2,27803.9,-2.9,3269.3,22554.5,9406.84%,36.28%,77.54%,272.8,1186.2,17489.5,9011.89%,44.49%,142.87%,1538.5,1548.1,70584.3,50.4,16180.5,4946.8,20.4,15697.1,358.9,27.7,15449.9,103.3,903.48%,24.37%,310.44%,250.3,3765.4,320.7,1421.78%,26.00%,277.34%,716.1,4207.6,13719.7,2.5,181.9,69.1,1.6,133.8,45.3,2.4,181.5,37.9,8524.95%,146.83%,600.08%,204.6,266.5,227.4,8279.60%,148.11%,392.31%,208.3,269.4,271.1,20.3,1073.4,236.8,14.1,1072.3,99.7,19.6,1073.7,75.7,926.31%,4.12%,314.37%,181.8,44.2,238.1,949.42%,4.49%,206.53%,192.3,48.1,489.1
E105M1,,4034808,5607,920,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,44831.23,62.30,10.22,2.2,1220.9,1270.6,0.2,1150.5,644.3,0.2,1182.3,583.0,60712.46%,33.53%,99.94%,121.4,396.4,582.7,6315.69%,34.57%,138.65%,138.5,422.1,1761.7,18.3,3896.3,43506.8,-0.4,3587.3,26589.1,-3.6,3597.2,21958.2,7573.62%,35.85%,76.28%,272.7,1289.6,16748.9,8269.17%,45.43%,129.32%,1516.6,1770.2,56264.6,52.9,17801.6,4117.0,20.5,17209.4,271.7,27.7,16864.2,95.1,904.55%,24.88%,320.92%,250.6,4195.0,305.2,1512.12%,28.29%,305.46%,799.8,5035.5,12575.8,2.7,199.0,74.5,1.7,145.7,45.6,2.4,195.6,57.7,8512.60%,131.13%,387.99%,204.3,256.5,223.9,7770.78%,134.34%,372.22%,208.2,267.4,277.3,20.3,1078.1,197.0,14.1,1077.1,88.0,19.6,1077.6,69.0,925.89%,3.86%,333.20%,181.8,41.6,229.9,946.23%,4.32%,225.40%,192.3,46.5,444.0
E105M2,,4069553,5587,872,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,45217.19,62.08,9.69,2.5,1228.2,1189.1,0.1,1160.4,594.4,0.1,1193.5,542.3,121276.67%,32.76%,95.49%,121.3,391.0,517.8,13286.74%,33.47%,144.12%,331.5,411.1,1713.7,17.0,3904.6,42843.1,-0.2,3608.3,25128.6,-3.5,3659.0,21078.3,7794.24%,35.46%,78.63%,272.8,1297.6,16574.5,9399.06%,44.14%,142.31%,1593.3,1723.5,60971.8,52.4,17846.5,3338.2,20.4,17288.2,213.4,27.7,16957.6,92.3,902.94%,24.26%,321.59%,250.1,4114.4,296.7,1531.72%,27.11%,329.44%,802.5,4837.5,10997.5,2.7,196.1,74.5,1.7,144.1,46.0,2.5,192.9,44.3,8178.02%,140.27%,505.36%,204.5,270.6,223.9,7737.45%,139.32%,366.80%,208.4,273.3,273.2,20.3,1077.7,175.7,14.1,1076.7,76.7,19.6,1077.4,66.7,924.71%,3.81%,320.04%,181.6,41.1,213.3,946.46%,4.44%,235.72%,192.1,47.8,414.1
E105M3,,4280313,5787,971,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,47558.98,64.30,10.79,2.4,1224.8,1280.4,0.2,1153.7,621.4,0.0,1192.8,589.1,####,32.90%,104.92%,121.3,392.4,618.1,10795.91%,34.37%,141.16%,259.9,421.0,1807.5,18.9,3906.5,45575.1,-0.4,3591.4,26304.1,-3.6,3624.8,21488.4,7573.61%,35.75%,79.13%,272.7,1295.9,17003.2,9190.81%,46.99%,141.68%,1735.8,1835.8,64571.4,52.4,17853.1,4080.8,20.5,17256.0,297.5,27.8,16866.9,113.0,899.16%,25.03%,291.67%,250.0,4221.9,329.6,1497.13%,28.42%,294.83%,784.2,5073.5,12031.3,2.8,202.0,65.0,1.7,151.7,42.3,2.7,200.2,36.7,7566.75%,131.23%,635.46%,204.3,262.7,233.2,7555.25%,135.42%,409.30%,208.4,273.6,266.0,20.4,1075.7,211.0,14.1,1074.7,99.0,19.7,1075.6,80.8,920.79%,3.93%,300.51%,181.5,42.3,242.9,942.27%,4.41%,209.52%,192.0,47.4,442.1
E105A1,,4092165,4986,552,100.00%,0.12%,0.01%,100.00%,0.12%,0.01%,45468.41,55.40,6.13,2.0,1212.0,1221.6,0.1,1142.8,604.6,0.1,1181.1,531.0,121424.94%,33.80%,94.62%,121.4,399.2,502.4,11695.19%,34.18%,148.73%,234.3,414.3,1816.8,14.4,3939.4,42466.8,-0.1,3656.2,25348.0,-3.1,3693.0,20355.4,8780.82%,35.21%,75.03%,272.2,1300.2,15272.2,16567.41%,42.01%,144.17%,2387.3,1654.8,61225.0,49.5,17638.0,4295.9,20.4,17073.6,263.2,27.8,16855.4,84.5,899.16%,24.99%,362.23%,250.0,4212.4,306.1,1633.96%,26.97%,285.43%,809.3,4757.5,12261.6,2.6,251.6,83.9,1.7,192.3,46.8,2.5,255.6,42.8,8178.02%,101.44%,549.27%,204.5,259.2,235.4,8177.59%,109.80%,388.58%,216.4,276.3,326.0,20.2,1078.5,200.8,14.1,1077.4,80.7,19.7,1078.1,60.2,920.18%,3.81%,367.32%,181.4,41.1,221.1,946.60%,4.48%,219.69%,191.6,48.3,441.0
E105A2,,4209664,5239,501,100.00%,0.12%,0.01%,100.00%,0.12%,0.01%,46773.95,58.21,5.57,2.2,1225.7,1373.3,0.2,1158.1,685.2,0.1,1188.4,645.3,121424.94%,33.06%,103.16%,121.4,392.9,665.7,14003.61%,33.49%,136.99%,312.8,410.5,1881.3,15.3,3956.6,46730.3,0.1,3678.7,28035.7,-3.0,3706.8,23965.2,9078.45%,36.27%,80.12%,272.4,1344.4,19199.8,17508.13%,40.91%,130.50%,2674.2,1618.5,60984.3,50.4,17761.1,4916.1,20.3,17194.6,331.6,27.7,17005.7,97.7,901.87%,25.03%,364.20%,249.8,4257.1,355.8,1760.54%,26.74%,265.37%,886.8,4749.7,13046.1,2.5,256.0,94.6,1.6,194.7,46.2,2.3,257.1,57.7,8876.26%,102.42%,404.70%,204.2,263.3,233.5,8375.98%,106.09%,350.51%,208.4,271.6,331.4,20.2,1076.5,224.3,14.0,1075.6,92.7,19.6,1077.0,76.1,924.51%,3.79%,348.48%,181.5,40.9,265.1,949.91%,4.33%,210.12%,191.5,46.7,471.3
E105A3,,4034824,4983,465,100.00%,0.12%,0.01%,100.00%,0.12%,0.01%,44831.39,55.37,5.17,1.9,1200.8,1299.4,0.2,1131.3,646.4,0.1,1172.6,571.9,121128.42%,33.80%,97.37%,121.1,396.3,556.9,7134.64%,33.78%,143.59%,132.6,405.6,1865.8,12.0,3919.8,46286.3,0.0,3636.2,26361.4,-3.0,3696.0,20954.0,9063.63%,37.31%,77.83%,271.9,1378.8,16309.2,8734.60%,40.98%,146.02%,1046.2,1606.4,67587.8,49.3,17521.5,4301.6,20.4,16942.1,310.0,27.7,16823.8,125.1,903.48%,25.02%,280.17%,250.3,4209.4,350.5,1464.61%,26.63%,258.52%,721.7,4665.8,11120.7,2.6,256.2,103.6,1.6,196.9,58.8,2.4,257.5,63.7,8506.42%,102.49%,404.28%,204.2,263.9,257.5,8079.13%,106.51%,290.10%,208.1,272.9,300.5,20.3,1076.3,229.6,14.1,1075.2,94.1,19.7,1076.7,91.4,924.00%,3.87%,282.53%,181.7,41.6,258.2,946.37%,4.48%,203.47%,191.8,48.2,467.2
E106A1,,4025569,5963,936,100.00%,0.15%,0.02%,100.00%,0.15%,0.02%,44728.43,66.26,10.40,2.8,1298.2,1335.1,0.2,1227.1,654.0,0.2,1266.9,577.8,60490.08%,32.64%,97.90%,121.0,413.5,565.6,9500.69%,33.11%,143.82%,261.5,429.8,1920.1,20.7,4222.7,46662.0,-0.4,3920.9,26944.4,-3.8,3952.6,22409.6,7178.91%,34.66%,77.78%,272.8,1370.1,17429.7,10569.50%,41.83%,142.23%,2192.2,1766.4,66366.8,57.5,19669.3,4481.2,20.5,19030.7,280.2,27.8,18867.6,93.7,899.69%,25.12%,344.23%,250.1,4739.9,322.5,1548.26%,26.56%,299.36%,890.1,5223.7,13415.0,2.7,268.0,83.2,1.7,205.6,43.8,2.4,268.8,52.2,8518.77%,97.35%,431.42%,204.5,261.7,225.0,7811.30%,102.15%,342.54%,208.5,273.8,285.1,20.4,1077.9,203.0,14.1,1076.9,87.6,19.7,1077.1,68.4,922.42%,3.46%,342.82%,181.6,37.3,234.7,942.78%,4.50%,220.60%,192.5,48.5,447.9
E106A2,,4036514,5816,924,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,44850.04,64.62,10.27,2.5,1301.7,1248.5,0.3,1231.5,614.6,0.1,1261.6,565.5,121276.67%,32.53%,101.27%,121.3,410.4,572.7,8921.79%,32.88%,148.57%,222.4,428.0,1854.9,18.2,4268.0,43257.0,-0.6,3943.7,25854.9,-4.2,3960.9,21611.6,6502.26%,36.36%,77.15%,273.1,1440.3,16672.7,9342.56%,44.47%,143.26%,1697.0,1898.0,61970.0,56.4,19715.5,4104.7,20.5,19046.7,246.0,27.5,18959.6,62.1,909.51%,25.87%,491.69%,250.1,4904.7,305.3,1543.85%,27.14%,327.68%,870.1,5350.3,13450.4,2.5,259.6,62.3,1.6,196.3,29.9,2.3,257.4,33.6,8902.05%,106.27%,710.41%,204.7,273.5,238.7,8227.42%,106.66%,468.71%,208.7,276.9,292.2,20.3,1079.4,172.9,14.1,1078.4,73.9,19.5,1079.1,44.8,930.64%,3.50%,476.61%,181.7,37.8,213.7,948.01%,4.53%,248.55%,192.3,48.9,429.8
E106A3,,4107616,5877,871,100.00%,0.14%,0.02%,100.00%,0.14%,0.02%,45640.23,65.30,9.68,2.4,1291.2,1337.5,0.2,1223.3,645.4,0.1,1272.7,540.9,120980.15%,30.75%,99.22%,121.0,391.4,536.7,9976.87%,32.15%,149.48%,234.7,415.1,1999.2,20.4,4238.7,47464.7,-0.5,3910.1,26240.4,-3.8,3932.7,20620.3,7186.71%,36.38%,76.21%,273.1,1430.9,15714.4,11972.69%,44.60%,155.52%,2447.0,1890.4,73816.4,56.3,19638.8,4987.7,20.4,18987.5,343.7,27.4,18859.4,97.3,913.37%,25.09%,319.53%,250.3,4731.6,310.9,1598.56%,26.82%,282.59%,900.5,5266.3,14095.0,2.7,260.8,91.3,1.8,200.5,49.6,2.5,263.6,48.7,8178.02%,97.25%,460.00%,204.5,256.3,224.0,7587.57%,103.70%,330.83%,208.6,270.5,301.9,20.2,1076.8,210.4,14.0,1075.9,94.4,19.4,1076.7,65.3,935.90%,3.52%,349.23%,181.7,38.0,228.0,952.65%,4.41%,219.51%,192.4,47.5,461.9
E107A1,,4033273,4622,659,100.00%,0.11%,0.02%,100.00%,0.11%,0.02%,44814.05,51.36,7.32,2.6,1459.9,1003.4,0.3,1387.1,530.3,0.3,1430.4,494.1,40326.72%,30.10%,92.81%,121.0,430.5,458.6,11353.97%,31.71%,137.98%,296.4,462.9,1384.4,14.2,4938.4,34879.8,0.0,4576.7,22815.4,-3.3,4622.9,20009.2,8280.10%,36.46%,73.02%,273.2,1685.7,14610.6,9838.41%,41.63%,126.86%,1395.5,2055.9,44247.4,54.7,23429.3,3241.7,20.4,22712.5,170.0,27.7,22552.7,79.9,901.87%,24.69%,348.66%,249.8,5568.9,278.6,1615.26%,25.89%,354.40%,883.1,6066.0,11488.7,2.7,272.7,77.1,1.7,208.6,45.5,2.4,271.5,53.2,8518.77%,99.10%,392.39%,204.5,269.0,208.8,7691.70%,101.72%,329.09%,210.5,277.4,253.8,20.2,1083.6,144.2,14.1,1082.9,60.8,19.7,1083.4,56.1,922.13%,2.89%,368.29%,181.4,31.3,206.5,947.01%,3.97%,266.07%,191.4,43.0,383.7
E107A2,,4011835,4537,570,100.00%,0.11%,0.01%,100.00%,0.11%,0.01%,44575.88,50.41,6.33,2.4,1471.4,1028.2,0.3,1402.1,520.2,0.2,1450.5,457.0,60415.95%,30.23%,87.11%,120.8,438.6,398.2,10617.05%,30.21%,149.18%,253.7,444.5,1533.9,13.9,4950.5,36012.2,-0.1,4604.4,22159.0,-3.3,4620.8,17582.9,8275.60%,36.03%,63.86%,273.1,1664.7,11228.8,9958.58%,40.78%,148.30%,1381.2,2019.0,53406.5,54.4,23548.8,3895.3,20.4,22840.8,217.2,27.9,22903.0,83.7,894.34%,23.65%,369.19%,249.5,5416.2,308.8,1613.22%,24.57%,317.41%,877.4,5786.3,12364.0,2.5,278.0,58.3,1.5,212.1,33.2,2.3,278.0,41.5,8876.26%,96.37%,599.11%,204.2,267.9,248.9,8298.69%,97.95%,494.05%,208.3,272.3,287.8,20.1,1082.1,162.9,14.1,1081.5,68.5,19.7,1082.5,58.0,917.51%,2.96%,388.16%,181.2,32.1,225.1,951.39%,3.53%,251.74%,191.3,38.2,410.1
E107A3,,4022281,4532,581,100.00%,0.11%,0.01%,100.00%,0.11%,0.01%,44691.92,50.36,6.46,2.3,1460.6,1042.2,0.2,1390.2,555.8,0.1,1432.1,536.5,120831.87%,30.32%,87.57%,120.8,434.3,469.8,11299.29%,30.78%,150.30%,257.8,449.6,1566.4,13.1,4927.9,37520.9,-0.2,4569.0,22930.3,-3.5,4592.7,19134.1,7790.00%,37.33%,68.81%,272.7,1714.6,13166.7,8801.74%,41.44%,151.37%,1150.5,2042.3,56794.6,53.9,23340.5,3192.1,20.4,22637.5,183.3,27.6,22775.7,83.3,905.14%,24.34%,357.57%,249.8,5543.1,297.9,1599.74%,25.03%,329.97%,862.6,5842.3,10532.8,2.5,275.3,62.0,1.6,207.0,36.9,2.4,277.4,37.2,8524.95%,96.44%,532.06%,204.6,267.5,197.9,8293.07%,100.06%,416.78%,208.4,275.5,258.3,20.1,1083.4,151.0,14.0,1082.7,65.4,19.6,1084.4,63.1,927.38%,3.08%,334.80%,181.4,33.4,211.3,951.55%,3.53%,264.74%,191.2,38.3,399.7
E108A1,,4025277,4860,618,100.00%,0.12%,0.02%,100.00%,0.12%,0.02%,44725.25,54.00,6.87,2.5,1482.5,1217.2,0.3,1410.4,607.3,0.2,1459.6,553.3,60638.34%,29.04%,102.40%,121.3,423.8,566.6,10061.08%,30.70%,133.43%,250.1,455.2,1624.1,15.5,5044.4,42601.6,-0.2,4661.2,25279.4,-3.3,4713.8,20218.7,8275.60%,37.72%,74.58%,273.1,1778.2,15078.2,11378.43%,42.06%,133.96%,1767.7,2121.8,57067.2,56.2,23567.9,4505.7,20.3,22843.2,291.7,27.6,22932.4,96.4,905.14%,24.67%,328.42%,249.8,5656.9,316.8,1619.57%,25.40%,259.64%,910.4,5987.4,11698.5,2.5,298.9,79.2,1.6,229.1,45.7,2.4,300.8,55.3,8524.95%,88.37%,405.60%,204.6,265.8,224.1,8462.13%,91.06%,357.27%,208.6,272.2,283.1,20.1,1088.8,207.1,14.0,1088.0,91.7,19.5,1089.3,70.3,928.81%,3.07%,328.66%,181.4,33.5,231.0,952.39%,3.84%,213.48%,191.5,41.8,442.1
E108A2,,4041784,4861,648,100.00%,0.12%,0.02%,100.00%,0.12%,0.02%,44908.59,54.01,7.20,2.3,1479.7,1249.0,0.2,1405.6,644.3,0.2,1452.9,563.3,60712.47%,30.29%,93.30%,121.4,440.0,525.6,9036.37%,32.40%,142.50%,206.3,479.4,1779.9,15.0,5016.8,40946.6,-0.2,4657.0,25513.3,-3.3,4713.8,21100.6,8275.60%,36.80%,73.34%,273.1,1734.6,15475.7,9312.27%,41.41%,129.16%,1395.7,2077.5,52884.6,56.5,23623.5,5292.0,20.5,22880.7,267.5,27.9,22820.3,78.3,895.41%,24.70%,395.52%,249.8,5635.8,309.5,1631.65%,26.53%,326.27%,922.2,6267.3,17266.6,2.7,292.4,182.2,1.6,223.1,51.3,2.4,292.9,56.5,8512.60%,92.78%,428.77%,204.3,271.8,242.3,7913.55%,94.81%,1209.80%,210.3,277.3,2204.5,20.2,1088.8,195.1,14.1,1088.0,77.2,19.8,1089.2,57.9,918.08%,3.06%,381.47%,181.4,33.3,220.9,946.25%,3.76%,229.69%,191.5,40.9,448.1
