Experiment Name:,Exp_20210304_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
L101A2,,4031103,3009,594,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,44790.04,33.43,6.60,1.9,1079.5,1436.5,0.4,989.2,733.7,0.5,999.1,734.3,24403.60 %,37.60 %,97.88 %,122.0,375.7,718.7,16155.36 %,44.02 %,132.56 %,303.1,475.2,1904.4,12.3,3590.4,44184.2,1.2,3176.9,26495.5,0.6,3214.8,22137.7,44428.58 %,41.87 %,75.71 %,266.6,1346.1,16760.7,9492.65 %,55.60 %,135.15 %,1170.6,1996.4,59713.2,42.6,19349.0,3294.4,20.4,18423.2,240.9,27.9,18190.8,95.6,896.47 %,27.35 %,347.62 %,250.1,4975.8,332.3,1525.96 %,34.86 %,327.47 %,650.3,6744.9,10788.4,3.1,159.1,5649.2,1.4,115.2,45.7,2.2,158.8,55.5,9279.73 %,167.03 %,379.39 %,204.2,265.2,210.8,51542.58 %,171.92 %,2328.94 %,1611.3,273.5,131566.5,20.0,1078.3,166.4,14.2,1077.2,75.8,19.8,1077.6,65.0,916.92 %,3.79 %,373.42 %,181.6,40.9,242.7,950.97 %,4.59 %,251.77 %,190.5,49.5,419.0
L101A3,,4168640,3084,599,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,46318.13,34.27,6.66,1.6,1081.6,1634.0,0.4,993.2,814.2,0.4,1009.5,773.5,30504.49 %,35.82 %,102.01 %,122.0,361.6,789.0,8333.12 %,43.81 %,141.12 %,133.4,473.9,2306.0,13.5,3667.6,49282.0,1.2,3226.7,28333.5,0.4,3235.1,23608.6,66568.74 %,42.87 %,81.42 %,266.3,1387.0,19222.2,10400.42 %,59.75 %,140.95 %,1406.5,2191.3,69465.0,42.8,19495.5,4561.3,20.5,18572.1,314.4,28.2,18369.4,122.2,887.98 %,26.92 %,271.53 %,250.4,4945.0,331.8,1511.88 %,35.65 %,269.16 %,647.8,6951.0,12277.1,2.4,162.8,83.4,1.4,121.1,49.6,2.4,165.0,65.0,8500.24 %,158.68 %,347.61 %,204.0,261.8,225.9,8808.72 %,166.74 %,312.26 %,209.0,271.4,260.5,20.1,1077.0,223.2,14.2,1075.9,98.9,20.0,1075.2,82.4,909.33 %,3.86 %,290.07 %,181.9,41.5,239.1,948.63 %,4.42 %,201.24 %,190.7,47.6,449.1
L102A1,,4088569,2986,560,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45428.50,33.18,6.22,1.8,1131.9,1669.7,0.3,1044.7,846.4,0.5,1058.8,799.9,24373.94 %,36.85 %,100.28 %,121.9,390.2,802.2,12851.14 %,41.92 %,133.05 %,237.0,474.6,2221.5,12.7,3683.6,50796.0,1.3,3291.4,29383.7,0.7,3304.5,23894.8,38081.64 %,38.40 %,83.56 %,266.6,1269.0,19967.5,9767.31 %,54.75 %,134.70 %,1237.1,2016.9,68422.5,42.7,19552.8,4743.1,20.5,18663.5,321.0,28.3,18390.6,118.2,884.84 %,26.14 %,277.20 %,250.4,4808.1,327.5,1521.81 %,34.31 %,287.43 %,649.5,6707.8,13633.1,2.4,169.0,95.7,1.6,122.7,66.2,2.3,167.6,67.6,8882.71 %,157.55 %,334.13 %,204.3,264.0,225.9,8855.03 %,163.11 %,275.86 %,209.9,275.7,264.0,20.2,1073.2,210.6,14.3,1072.0,99.7,20.1,1072.5,87.7,905.19 %,4.01 %,280.46 %,181.8,43.0,245.9,945.68 %,4.77 %,214.70 %,190.6,51.2,452.1
L102A2,,4014333,3083,528,100.00 %,0.08 %,0.01 %,100.00 %,0.08 %,0.01 %,44603.63,34.26,5.87,1.7,1130.5,1454.1,0.4,1041.7,719.7,0.4,1060.0,675.3,30467.43 %,37.33 %,103.17 %,121.9,395.7,696.7,12522.20 %,42.36 %,143.64 %,213.9,478.9,2088.7,12.2,3733.5,44935.7,1.5,3340.0,26105.9,1.0,3328.8,21397.6,26657.15 %,40.66 %,80.06 %,266.6,1353.6,17131.6,11598.88 %,54.20 %,143.57 %,1418.7,2023.6,64512.0,43.4,19618.8,3540.1,20.6,18693.2,223.9,28.3,18661.9,87.1,883.27 %,27.45 %,361.80 %,250.0,5122.2,315.1,1544.25 %,34.65 %,319.73 %,670.8,6798.2,11318.9,2.4,185.4,77.4,1.6,136.4,38.8,2.4,184.2,47.0,8518.77 %,142.46 %,477.31 %,204.5,262.4,224.1,8830.87 %,146.72 %,610.60 %,209.4,272.0,472.9,20.2,1074.6,184.7,14.3,1073.5,78.0,20.1,1073.9,59.6,902.91 %,3.88 %,387.06 %,181.5,41.7,230.6,942.97 %,4.61 %,231.57 %,190.5,49.6,427.7
L102A3,,4080346,3179,510,100.00 %,0.08 %,0.01 %,100.00 %,0.08 %,0.01 %,45337.16,35.32,5.67,1.9,1123.7,1600.4,0.4,1036.7,740.7,0.5,1044.2,659.6,24373.94 %,37.46 %,109.39 %,121.9,391.1,721.5,13837.26 %,42.89 %,148.12 %,264.5,481.9,2370.5,12.0,3709.6,46627.0,1.2,3320.7,26412.5,0.7,3312.4,21450.4,38060.46 %,38.82 %,77.00 %,266.4,1285.9,16516.5,10518.53 %,55.71 %,148.33 %,1265.2,2066.8,69163.6,43.7,19669.9,5063.9,20.4,18766.4,314.1,28.1,18492.0,114.9,891.67 %,27.19 %,282.13 %,250.6,5028.5,324.2,1570.80 %,34.91 %,335.27 %,686.1,6866.6,16977.8,2.4,171.8,73.5,1.4,127.8,46.2,2.2,172.0,49.3,9293.21 %,155.76 %,433.50 %,204.5,267.9,213.7,8839.15 %,160.98 %,390.78 %,208.7,276.6,287.3,20.1,1075.6,223.5,14.2,1074.4,97.7,19.9,1074.4,82.5,914.99 %,4.05 %,287.65 %,181.9,43.6,237.4,949.47 %,5.09 %,200.28 %,190.7,54.8,447.6
L103A1,,4154316,3197,493,100.00 %,0.08 %,0.01 %,100.00 %,0.08 %,0.01 %,46158.94,35.52,5.48,1.8,1181.9,1584.1,0.4,1095.0,773.8,0.5,1123.8,681.3,24373.94 %,35.99 %,99.06 %,121.9,404.5,674.9,13475.08 %,41.00 %,141.94 %,245.9,484.5,2248.5,14.2,3863.6,48878.6,1.4,3495.8,28133.0,0.9,3495.2,23103.9,29619.05 %,38.21 %,76.06 %,266.6,1335.7,17571.9,28115.35 %,51.84 %,136.41 %,3983.0,2002.8,66676.7,43.9,20352.9,4443.2,20.4,19462.2,311.8,27.9,19302.0,114.4,896.47 %,26.99 %,284.60 %,250.1,5208.8,325.6,1600.56 %,33.30 %,299.83 %,702.1,6777.9,13321.9,2.2,168.0,77.8,1.5,124.9,43.5,2.1,172.5,52.4,9721.62 %,152.82 %,426.95 %,204.2,263.6,223.7,9366.16 %,161.19 %,450.48 %,210.1,270.8,350.5,20.0,1077.6,206.9,14.1,1076.5,99.5,19.8,1077.3,85.4,917.25 %,3.68 %,280.68 %,181.5,39.7,239.8,952.75 %,4.58 %,212.84 %,190.6,49.4,440.4
L103A2,,4062034,3059,463,100.00 %,0.08 %,0.01 %,100.00 %,0.08 %,0.01 %,45133.68,33.99,5.14,1.8,1194.7,1584.3,0.3,1106.1,764.2,0.4,1124.6,758.1,30467.43 %,35.09 %,101.23 %,121.9,394.7,767.4,12721.82 %,41.31 %,149.03 %,230.2,493.5,2361.2,11.7,3987.5,47604.6,1.3,3593.2,27346.6,0.7,3598.3,21752.4,38039.28 %,37.43 %,77.92 %,266.3,1346.9,16948.9,9960.09 %,53.26 %,139.90 %,1169.8,2123.9,66600.5,43.7,20643.3,5304.3,20.4,19671.6,307.2,27.9,19377.6,69.9,897.53 %,27.24 %,472.78 %,250.4,5277.8,330.5,1584.74 %,34.68 %,383.28 %,692.7,7158.9,20330.8,2.4,187.1,103.0,1.5,133.3,49.6,2.2,186.9,64.9,9279.73 %,142.55 %,358.89 %,204.2,266.4,232.9,8869.03 %,145.46 %,297.01 %,209.0,272.1,306.1,20.0,1078.6,192.4,14.2,1077.3,81.1,19.8,1077.9,54.8,917.74 %,3.66 %,454.33 %,181.8,39.4,249.1,954.84 %,5.21 %,236.42 %,190.7,56.2,455.0
L103A3,,4020498,2857,489,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,44672.24,31.74,5.43,1.7,1158.8,1371.7,0.3,1079.2,739.5,0.5,1092.7,705.8,24344.29 %,35.94 %,93.64 %,121.7,392.7,660.9,14355.32 %,38.88 %,128.92 %,248.6,450.5,1768.3,15.0,3796.3,42537.6,1.4,3451.6,26682.7,0.8,3435.5,22633.5,33321.43 %,36.37 %,75.47 %,266.6,1249.4,17081.8,42028.77 %,49.20 %,128.14 %,6291.7,1867.7,54507.5,42.4,20055.1,3570.8,20.5,19252.9,234.0,28.1,19174.9,72.8,890.62 %,27.35 %,415.45 %,250.3,5244.1,302.5,1479.22 %,31.04 %,285.45 %,627.6,6224.6,10192.6,2.3,184.5,71.2,1.5,135.5,41.2,2.1,187.5,48.3,9728.68 %,141.70 %,455.83 %,204.3,265.7,220.2,9179.80 %,148.75 %,355.29 %,208.1,274.4,252.9,20.1,1074.4,178.0,14.2,1073.3,74.0,19.9,1073.9,49.1,911.12 %,3.72 %,451.32 %,181.8,39.9,221.7,946.24 %,4.47 %,235.89 %,190.4,48.0,419.8
L104A1,,4066735,2909,478,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45185.92,32.32,5.31,1.9,1244.9,1664.3,0.4,1158.1,834.5,0.6,1176.6,885.5,20336.33 %,34.90 %,106.09 %,122.0,410.7,939.5,12279.12 %,40.25 %,133.27 %,236.8,501.0,2218.1,12.1,4139.9,49692.2,1.3,3765.8,29105.4,0.7,3737.1,25514.7,38060.46 %,37.42 %,88.10 %,266.4,1398.2,22478.7,9617.93 %,50.27 %,135.15 %,1166.9,2081.1,67159.7,43.8,21663.9,4841.0,20.4,20699.3,300.7,28.0,20544.7,89.1,892.21 %,26.82 %,328.90 %,249.8,5510.5,292.9,1584.02 %,33.70 %,258.46 %,694.4,7301.0,12512.3,2.4,196.7,110.3,1.5,144.0,62.3,2.2,195.8,68.7,9286.47 %,136.30 %,362.56 %,204.3,266.9,249.1,8939.98 %,139.91 %,261.28 %,211.6,275.2,288.2,20.1,1079.4,218.1,14.2,1078.1,88.3,19.9,1077.5,66.8,911.76 %,3.52 %,317.63 %,181.4,37.9,212.1,949.18 %,5.25 %,207.81 %,190.3,56.7,453.3
L104A2,,4072371,2968,521,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45248.54,32.98,5.79,2.0,1237.8,1426.8,0.4,1144.6,732.2,0.6,1160.9,670.9,20311.62 %,36.34 %,97.19 %,121.9,421.8,652.0,12308.16 %,42.92 %,141.06 %,242.5,531.3,2012.6,11.9,4078.9,44652.1,1.4,3666.9,26253.0,0.7,3667.2,20878.3,38060.46 %,38.75 %,73.49 %,266.4,1420.9,15343.4,10472.85 %,54.74 %,142.93 %,1248.3,2232.7,63822.7,43.9,21362.7,4053.8,20.4,20293.2,240.0,28.1,20090.3,96.2,890.09 %,28.46 %,304.84 %,250.1,5718.4,293.3,1645.88 %,36.47 %,327.35 %,723.3,7790.5,13270.3,2.4,199.5,106.3,1.5,148.6,58.7,2.2,197.4,65.9,9279.73 %,132.04 %,347.14 %,204.2,260.7,228.8,8739.23 %,136.65 %,326.59 %,208.1,272.6,347.2,20.1,1076.6,185.9,14.2,1075.5,83.0,20.0,1074.9,67.3,910.10 %,3.62 %,308.26 %,181.6,38.9,207.5,948.07 %,4.67 %,228.46 %,190.3,50.3,424.8
L104A3,,4085070,2931,468,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45389.63,32.57,5.20,2.0,1264.2,1677.4,0.4,1170.8,814.6,0.5,1192.6,725.8,24344.29 %,34.76 %,108.85 %,121.7,414.5,790.0,12206.50 %,42.30 %,138.83 %,244.3,534.7,2328.8,12.8,4161.8,49767.9,1.4,3754.8,28804.6,0.9,3723.3,24180.3,29586.11 %,38.29 %,84.70 %,266.3,1425.7,20480.9,13539.58 %,53.10 %,133.86 %,1733.0,2209.8,66618.7,44.0,21732.8,5263.4,20.4,20687.2,396.1,28.2,20356.5,135.1,886.93 %,28.42 %,246.53 %,250.1,5785.6,333.1,1647.85 %,35.49 %,237.72 %,725.3,7714.0,12512.4,2.3,201.7,108.4,1.5,144.8,74.9,2.2,196.5,92.7,9272.99 %,136.11 %,253.10 %,204.0,267.5,234.6,9075.87 %,139.89 %,255.52 %,208.0,282.1,277.0,20.0,1079.7,254.0,14.1,1078.7,118.1,20.0,1077.7,94.1,908.70 %,3.54 %,272.62 %,181.5,38.1,256.7,949.93 %,4.44 %,186.22 %,190.4,48.0,473.0
L105A1,,4136666,2915,500,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45962.90,32.39,5.56,2.1,1265.2,1793.6,0.4,1181.3,832.6,0.6,1204.8,870.3,20286.91 %,35.58 %,105.29 %,121.7,428.6,916.3,12646.65 %,38.18 %,139.74 %,265.3,483.0,2506.3,13.0,4250.8,53261.2,1.2,3883.0,30202.9,0.7,3860.2,26352.3,38039.28 %,36.60 %,91.24 %,266.3,1412.8,24044.1,11619.24 %,49.11 %,133.79 %,1504.8,2087.7,71257.0,44.0,22467.4,5231.8,20.3,21516.0,331.5,28.0,21399.0,102.6,893.27 %,27.52 %,308.22 %,250.1,5889.9,316.2,1624.00 %,31.95 %,266.31 %,714.2,7177.9,13932.9,2.3,201.2,135.1,1.4,151.8,76.8,2.3,204.0,92.3,8876.26 %,129.22 %,277.90 %,204.2,263.6,256.6,9214.90 %,133.67 %,286.08 %,213.4,269.0,386.4,19.9,1077.3,220.4,14.1,1076.4,97.9,19.8,1075.8,77.1,914.14 %,3.39 %,310.93 %,181.4,36.5,239.9,956.95 %,4.07 %,207.54 %,190.2,43.8,457.4
L105A2,,4062847,2874,442,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45142.64,31.93,4.91,1.9,1259.7,1366.1,0.4,1176.2,710.2,0.6,1205.4,648.3,20262.20 %,33.57 %,100.57 %,121.6,404.7,652.0,11644.42 %,38.88 %,137.22 %,225.0,489.8,1874.5,10.9,4241.2,41626.2,1.4,3863.8,25554.6,0.9,3856.6,21015.2,29569.64 %,36.76 %,74.76 %,266.1,1417.8,15711.6,10187.76 %,49.81 %,140.59 %,1113.5,2112.5,58522.7,44.0,22279.6,3962.4,20.5,21362.0,242.6,27.9,21196.1,76.1,895.41 %,26.18 %,396.66 %,249.8,5549.7,301.9,1626.77 %,31.98 %,325.70 %,716.4,7124.2,12905.4,2.4,200.6,472.7,1.5,150.6,67.0,2.1,207.3,98.3,9728.68 %,127.59 %,243.05 %,204.3,264.5,238.9,9434.87 %,137.73 %,1501.37 %,226.7,276.3,7096.6,20.0,1075.6,175.7,14.2,1074.8,77.7,19.8,1074.7,54.3,914.70 %,3.49 %,416.67 %,181.4,37.5,226.1,949.24 %,3.91 %,241.02 %,190.3,42.1,423.6
L105A3,,4235909,3065,487,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,47065.69,34.06,5.41,2.1,1292.4,1452.4,0.4,1200.5,742.5,0.6,1238.3,656.6,20262.20 %,34.33 %,98.40 %,121.6,425.1,646.1,12230.47 %,40.67 %,136.64 %,256.1,525.7,1984.5,11.3,4307.3,42805.7,1.3,3922.0,26401.4,0.7,3842.5,23096.9,38018.10 %,36.63 %,81.76 %,266.1,1407.6,18884.6,10538.20 %,49.81 %,133.76 %,1193.1,2145.6,57256.5,44.6,22832.7,4718.9,20.3,21812.0,304.1,27.8,21695.5,110.9,899.16 %,26.77 %,297.05 %,250.0,5807.3,329.4,1615.45 %,33.81 %,304.88 %,720.5,7719.4,14387.0,2.2,210.0,511.9,1.4,158.8,62.7,2.1,211.1,65.5,9728.68 %,125.58 %,321.64 %,204.3,265.1,210.7,9984.90 %,130.94 %,1277.24 %,219.7,274.9,6538.0,19.9,1079.6,199.9,14.1,1078.7,95.5,19.7,1077.1,78.2,919.67 %,3.33 %,283.56 %,181.5,35.9,221.8,956.95 %,4.41 %,216.06 %,190.3,47.6,431.9
L106A1,,4147561,2778,462,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,46084.06,30.87,5.13,1.9,1326.3,1212.5,0.4,1242.3,669.4,0.6,1266.1,622.2,20286.91 %,33.88 %,98.21 %,121.7,429.0,611.1,11335.25 %,37.74 %,130.06 %,213.1,500.5,1577.0,14.2,4427.0,36347.7,1.3,4064.1,24423.1,0.7,4052.1,21453.4,38060.46 %,35.80 %,71.86 %,266.4,1450.8,15416.6,48674.62 %,47.17 %,123.52 %,6899.5,2088.4,44896.8,44.3,24205.6,3559.4,20.2,23209.9,216.0,27.8,23064.3,93.8,899.16 %,26.87 %,328.62 %,250.0,6198.1,308.1,1643.65 %,31.60 %,287.92 %,727.7,7648.4,10248.2,2.4,211.3,75.8,1.5,157.6,50.5,2.2,208.9,66.5,9279.73 %,128.00 %,323.50 %,204.2,267.5,215.1,8667.33 %,130.67 %,334.75 %,208.0,276.1,253.8,19.9,1081.8,168.8,14.1,1081.0,76.3,19.7,1080.6,68.6,920.64 %,3.23 %,328.65 %,181.5,34.9,225.4,956.32 %,3.86 %,233.81 %,190.3,41.8,394.7
L106A2,,4035896,2819,421,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,44843.21,31.32,4.68,1.9,1354.9,1510.4,0.4,1265.7,748.0,0.5,1288.9,713.7,24284.99 %,32.67 %,102.18 %,121.4,421.1,729.3,12504.61 %,38.97 %,143.89 %,233.3,528.0,2173.3,11.3,4595.0,44514.4,1.3,4184.4,25931.1,0.9,4133.2,20079.8,29635.53 %,37.45 %,71.83 %,266.7,1547.8,14422.9,10672.12 %,50.00 %,139.99 %,1206.3,2297.6,62316.9,45.7,24580.6,4795.0,20.6,23505.9,292.0,28.2,23388.5,91.5,886.93 %,26.34 %,301.71 %,250.1,6160.5,276.1,1665.98 %,32.91 %,303.09 %,761.5,8089.4,14533.5,2.5,213.6,107.4,1.6,159.2,65.1,2.3,212.8,92.6,8889.15 %,128.68 %,273.62 %,204.5,273.8,253.4,8369.53 %,131.05 %,317.03 %,208.3,279.9,340.5,20.2,1087.7,205.8,14.3,1086.9,89.2,20.1,1085.9,65.1,904.88 %,3.26 %,308.54 %,181.5,35.4,200.7,941.87 %,4.01 %,210.49 %,190.4,43.6,433.2
L106A3,,4040802,2755,417,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,44897.75,30.61,4.63,2.8,1336.2,1441.0,0.4,1248.5,709.7,0.6,1277.3,664.5,20237.49 %,32.65 %,102.61 %,121.4,417.1,681.8,16765.35 %,39.52 %,149.49 %,461.3,528.1,2154.1,11.3,4550.9,43311.3,1.3,4156.4,25667.0,0.8,4104.8,21410.2,33284.37 %,36.35 %,77.31 %,266.3,1492.1,16551.9,11197.38 %,49.61 %,138.94 %,1270.2,2257.7,60175.5,44.9,24492.9,3966.7,20.3,23401.7,218.2,28.0,23185.0,119.2,893.80 %,26.32 %,259.83 %,250.3,6102.7,309.7,1703.70 %,33.51 %,458.80 %,765.3,8208.8,18199.2,2.3,223.9,99.0,1.5,164.8,51.9,2.3,222.8,60.9,8889.15 %,121.31 %,352.03 %,204.5,270.3,214.4,8910.11 %,125.40 %,328.71 %,208.4,280.8,325.3,20.0,1082.5,167.0,14.2,1081.6,82.4,19.9,1081.9,84.3,911.96 %,3.31 %,260.59 %,181.6,35.8,219.7,950.87 %,4.05 %,242.15 %,190.3,43.8,404.5
L107A1,,4064577,2817,388,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45161.93,31.30,4.31,1.9,1376.6,1360.4,0.3,1290.3,656.7,0.4,1334.9,643.7,30356.23 %,32.64 %,96.71 %,121.4,435.7,622.5,15220.43 %,37.21 %,156.03 %,287.2,512.2,2122.7,10.4,4705.5,40999.2,1.2,4311.2,24729.5,0.7,4244.3,19948.7,38039.28 %,35.56 %,73.67 %,266.3,1509.1,14696.0,18127.96 %,48.68 %,133.91 %,1887.4,2290.8,54901.9,46.0,25601.9,5117.4,20.4,24567.0,205.7,28.0,24713.7,73.8,892.21 %,27.12 %,406.91 %,249.8,6702.8,300.3,1854.11 %,30.79 %,484.05 %,852.7,7883.6,24770.4,2.3,219.5,91.3,1.4,159.1,54.4,2.2,216.9,71.7,9293.21 %,123.31 %,338.42 %,204.5,267.5,242.5,8982.29 %,126.86 %,391.44 %,210.2,278.4,357.5,20.0,1081.2,160.4,14.1,1080.3,69.6,19.9,1080.4,48.7,910.46 %,3.03 %,436.58 %,181.3,32.7,212.8,953.08 %,4.11 %,252.29 %,190.2,44.4,404.6
L107A2,,4021734,2736,407,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,44685.77,30.40,4.52,1.8,1376.7,1431.7,0.4,1285.6,755.8,0.6,1315.6,713.0,20286.91 %,32.25 %,91.95 %,121.7,424.3,655.6,11978.98 %,38.64 %,147.02 %,221.4,531.9,2104.9,11.0,4806.5,43447.2,1.5,4381.9,26173.2,1.1,4351.8,21193.9,24220.29 %,37.78 %,73.46 %,266.4,1644.0,15569.1,10771.44 %,49.23 %,143.25 %,1181.4,2366.2,62239.9,46.0,25951.8,4735.1,20.5,24769.6,262.0,28.1,24819.2,93.9,889.03 %,26.90 %,325.26 %,249.8,6675.3,305.4,1705.46 %,33.09 %,307.39 %,783.9,8587.7,14555.6,2.4,235.4,99.5,1.5,174.2,60.5,2.3,235.7,59.6,8882.71 %,114.48 %,384.33 %,204.3,269.8,229.1,8600.26 %,118.49 %,287.51 %,208.3,278.9,286.0,20.1,1080.2,184.9,14.2,1079.2,83.5,19.9,1079.8,61.5,909.33 %,3.17 %,342.78 %,181.4,34.2,210.8,947.44 %,4.61 %,233.46 %,190.3,49.8,431.6
L107A3,,4094928,2775,366,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45499.23,30.83,4.07,1.9,1392.6,1401.2,0.4,1298.4,718.9,0.5,1334.3,649.3,24314.64 %,32.53 %,95.56 %,121.6,434.1,620.5,12432.94 %,39.52 %,139.35 %,242.4,550.4,1952.5,11.0,4741.8,42735.6,1.3,4340.1,25714.0,0.8,4305.6,21168.7,33284.37 %,36.67 %,78.08 %,266.3,1578.7,16529.3,12051.60 %,46.84 %,143.60 %,1323.2,2220.9,61366.4,46.0,25915.4,4318.3,20.4,24766.1,267.6,28.0,24889.4,122.4,893.27 %,26.83 %,258.97 %,250.1,6677.0,317.0,1876.24 %,33.06 %,288.73 %,863.6,8568.9,12468.4,2.4,229.7,103.3,1.5,165.9,74.7,2.2,225.0,79.6,9286.47 %,120.91 %,303.87 %,204.3,272.1,242.0,8748.69 %,123.70 %,271.35 %,209.2,284.1,280.3,20.0,1080.9,190.6,14.2,1080.1,97.5,19.9,1080.2,89.7,912.95 %,2.99 %,257.59 %,181.6,32.2,231.1,952.84 %,4.09 %,211.82 %,190.3,44.2,403.7
L108A1,,4070834,2687,380,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45231.39,29.86,4.22,2.3,1432.2,1628.1,0.4,1344.0,865.7,0.5,1371.0,879.3,24344.29 %,32.52 %,102.08 %,121.7,445.8,897.6,14110.59 %,37.00 %,130.65 %,323.2,530.0,2127.0,14.6,5120.5,47854.2,1.2,4707.5,29903.7,0.7,4686.2,29118.4,38060.46 %,37.84 %,83.19 %,266.4,1773.5,24222.4,32230.93 %,45.45 %,127.56 %,4705.3,2327.3,61044.9,46.6,27350.7,5981.7,20.5,26200.6,359.2,28.4,26537.4,100.6,880.16 %,26.33 %,315.83 %,250.0,6988.2,317.7,1741.68 %,30.91 %,256.85 %,811.1,8453.4,15364.0,2.3,236.4,115.9,1.5,181.1,64.0,2.3,239.2,66.7,8889.15 %,110.89 %,338.20 %,204.5,265.2,225.6,8994.63 %,117.20 %,408.59 %,208.3,277.0,473.6,20.0,1083.7,216.3,14.2,1082.9,91.7,20.1,1082.3,70.9,901.33 %,3.04 %,313.43 %,181.5,32.9,222.3,948.23 %,4.13 %,212.67 %,190.1,44.7,460.1
