Experiment Name:,Exp_20210204_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
A201M2,,4036085,18505,1359,100.00%,0.46%,0.03%,100.00%,0.46%,0.03%,44845.34,205.61,15.10,5.3,1135.6,1566.4,0.0,1040.1,806.6,-0.9,1048.9,810.6,13508.13%,37.26%,102.66%,121.6,390.8,832.2,6488.58%,45.26%,135.94%,343.7,513.9,2129.3,44.2,3552.3,46621.1,-2.9,3203.1,26746.3,-7.5,3236.9,21761.6,3593.82%,39.11%,69.51%,269.5,1265.8,15127.1,13134.07%,50.54%,150.40%,5810.2,1795.3,70117.4,104.7,17194.3,3763.6,19.9,16212.3,287.9,24.4,15788.5,81.8,1029.92%,30.67%,393.85%,251.3,4842.3,322.2,1435.09%,39.49%,273.94%,1502.1,6789.3,10310.0,2.4,185.0,59.7,1.4,135.6,36.8,2.1,182.3,50.0,9735.74%,145.41%,463.46%,204.5,265.1,231.7,9313.26%,147.86%,425.20%,220.8,273.5,253.9,20.4,1063.1,204.2,12.8,1061.6,88.2,17.3,1061.7,58.2,1055.49%,4.28%,400.30%,182.4,45.4,232.9,983.72%,5.48%,221.63%,201.0,58.2,452.7
A201M3,,4053064,18865,1198,100.00%,0.47%,0.03%,100.00%,0.47%,0.03%,45034.15,209.61,13.31,5.2,1133.5,1738.7,0.0,1039.3,913.1,-1.0,1047.0,926.8,12186.97%,37.37%,98.48%,121.9,391.3,912.7,5786.09%,44.49%,131.91%,299.1,504.3,2293.5,45.6,3542.5,52211.0,-3.1,3199.2,28952.0,-7.8,3239.4,22657.3,3457.50%,39.12%,73.37%,269.7,1267.3,16623.0,18841.58%,49.40%,151.99%,8595.1,1750.0,79355.4,106.1,17181.3,4399.5,20.1,16211.8,369.6,24.4,15733.6,114.8,1031.14%,30.63%,295.10%,251.6,4819.8,338.8,1811.29%,39.05%,251.63%,1921.0,6709.5,11070.4,2.7,184.3,64.6,1.6,136.1,36.6,2.3,182.7,38.3,8902.05%,142.17%,585.49%,204.7,259.8,224.2,8558.26%,147.30%,401.35%,227.4,271.5,259.3,20.6,1062.5,242.0,13.0,1061.0,107.4,17.3,1061.6,83.6,1055.87%,4.25%,291.18%,182.5,45.1,243.4,975.68%,5.57%,196.41%,201.3,59.2,475.4
A209M1,,4057624,24452,808,100.00%,0.60%,0.02%,100.00%,0.60%,0.02%,45084.79,271.69,8.98,6.2,1136.7,1569.2,0.1,1045.5,706.1,-1.0,1058.7,630.8,12186.97%,37.17%,103.99%,121.9,393.5,656.1,4919.43%,42.89%,147.54%,303.0,487.5,2315.3,36.9,3639.8,54499.0,-3.8,3224.5,28071.0,-9.1,3339.3,21585.5,2965.20%,45.88%,79.54%,269.8,1531.9,17169.7,15620.89%,51.93%,154.76%,5756.5,1890.2,84341.8,123.4,16584.1,6005.8,19.7,15681.5,492.9,22.8,15558.2,117.2,1106.10%,31.35%,310.38%,252.2,4877.5,363.6,1350.09%,37.62%,241.82%,1666.2,6238.8,14522.8,2.6,171.6,81.6,1.6,125.8,45.7,2.3,169.1,55.5,8902.05%,154.00%,386.89%,204.7,260.3,214.5,7989.92%,156.65%,343.56%,209.3,268.8,280.2,20.5,1065.3,274.3,12.4,1063.6,125.9,16.1,1063.3,87.7,1135.12%,4.41%,309.66%,182.9,46.9,271.6,1000.11%,6.03%,183.03%,205.0,64.2,502.0
A209M2,,4037805,24198,784,100.00%,0.60%,0.02%,100.00%,0.60%,0.02%,44864.53,268.87,8.71,5.9,1141.4,1344.6,0.1,1050.5,628.2,-1.1,1058.7,552.8,11079.07%,36.62%,103.88%,121.9,387.7,574.3,4572.10%,43.22%,146.89%,271.1,493.3,1975.1,30.7,3642.7,45311.0,-3.7,3226.9,25191.8,-8.8,3339.7,20433.2,3067.97%,46.29%,76.31%,270.0,1546.0,15592.9,15418.47%,52.08%,155.15%,4740.8,1897.0,70298.6,122.6,16625.4,5284.3,19.9,15718.2,408.0,23.1,15614.0,121.8,1091.09%,31.23%,304.19%,252.0,4876.3,370.4,1238.24%,37.75%,225.70%,1517.7,6275.3,11926.8,2.7,166.2,73.0,1.6,121.8,45.9,2.4,167.5,44.5,8524.95%,154.99%,542.01%,204.6,259.6,240.9,8050.76%,161.38%,365.12%,213.4,268.2,266.7,20.7,1068.7,270.7,12.4,1067.0,105.5,16.4,1067.3,83.0,1114.53%,4.39%,313.39%,182.8,46.9,260.1,987.64%,6.04%,184.64%,204.9,64.5,499.7
A209M3,,4167590,25181,1304,100.00%,0.60%,0.03%,100.00%,0.60%,0.03%,46306.45,279.79,14.49,6.0,1142.1,1022.4,0.1,1048.4,500.2,-1.1,1061.6,446.4,11079.06%,37.71%,92.75%,121.9,400.3,414.0,4742.16%,43.54%,154.49%,284.5,497.3,1579.6,35.3,3661.9,36142.9,-4.0,3239.1,22174.2,-9.4,3347.1,18289.2,2870.57%,45.89%,67.69%,269.8,1535.8,12380.1,20600.86%,53.14%,150.95%,7267.9,1945.8,54557.5,123.9,16660.6,3742.2,19.9,15742.2,258.9,23.1,15630.2,82.8,1089.17%,31.22%,389.45%,251.6,4879.7,322.5,1272.75%,37.88%,272.42%,1577.2,6310.8,10194.6,2.7,163.5,123.5,1.6,119.7,26.2,2.2,160.4,34.2,9299.95%,162.40%,636.89%,204.6,260.5,217.5,7978.13%,164.41%,2273.51%,217.0,268.8,2806.8,20.8,1069.9,190.3,12.5,1068.2,79.5,16.3,1068.5,60.7,1117.63%,4.39%,384.81%,182.6,46.9,233.7,985.23%,6.04%,231.20%,205.0,64.6,440.1
A306A1,,4031641,31006,362,100.00%,0.77%,0.01%,100.00%,0.77%,0.01%,44795.96,344.51,4.02,7.1,1156.8,1689.6,0.0,1070.0,795.3,-1.4,1078.9,777.5,8726.16%,36.16%,110.83%,122.2,390.1,861.7,3808.54%,41.75%,133.81%,272.2,482.9,2260.8,24.1,3659.0,54929.2,-5.4,3292.2,29779.1,-11.7,3323.9,23511.4,2316.40%,40.21%,80.58%,271.0,1336.6,18946.4,9640.15%,50.31%,144.23%,2318.8,1841.0,79222.5,153.7,17349.8,8649.1,20.0,16531.1,1226.2,22.0,16080.7,223.5,1147.67%,27.81%,245.84%,252.5,4472.5,549.5,1079.91%,35.84%,174.98%,1660.1,6217.8,15134.2,3.0,207.1,130.2,1.8,153.4,76.9,2.3,205.3,95.8,8902.05%,128.98%,256.28%,204.7,264.8,245.5,10130.48%,132.89%,265.39%,300.1,275.3,345.6,21.2,1067.9,411.4,12.1,1066.2,223.1,15.5,1065.4,159.6,1179.92%,4.22%,254.81%,183.2,45.0,406.6,985.91%,6.07%,137.60%,209.3,64.8,566.1
A306A2,,4027468,30738,498,100.00%,0.76%,0.01%,100.00%,0.76%,0.01%,44749.51,341.53,5.53,7.0,1155.3,1441.5,0.0,1068.3,671.2,-1.5,1078.6,648.2,8134.53%,35.81%,106.44%,122.0,386.2,689.9,4138.91%,42.16%,148.31%,288.8,487.0,2137.9,27.4,3651.5,47256.9,-5.4,3292.7,26065.2,-11.8,3330.3,20796.3,2296.77%,40.30%,78.02%,271.0,1342.0,16225.4,18951.65%,49.90%,156.30%,5184.1,1822.0,73860.8,152.0,17168.1,7047.3,20.0,16351.7,763.1,21.9,15886.7,177.6,1152.91%,27.54%,279.78%,252.5,4375.0,496.7,1157.09%,36.21%,227.92%,1758.3,6216.1,16062.3,2.9,203.6,99.4,1.8,151.3,61.9,2.3,201.7,79.9,8908.49%,130.03%,293.55%,204.9,262.3,234.5,7193.08%,133.85%,303.87%,209.5,272.5,302.2,21.1,1068.3,335.3,12.1,1066.5,162.5,15.4,1065.7,123.6,1187.68%,4.21%,295.52%,183.2,44.9,365.3,989.35%,6.30%,161.59%,209.2,67.3,541.9
A306A3,,4147494,31831,409,100.00%,0.77%,0.01%,100.00%,0.77%,0.01%,46083.13,353.68,4.54,7.1,1161.8,1759.0,0.0,1073.6,795.8,-1.4,1082.7,673.7,8715.57%,35.82%,104.22%,122.0,387.8,702.2,3945.55%,42.32%,141.05%,279.8,491.7,2481.1,27.7,3667.9,59689.5,-5.4,3311.3,30056.5,-11.8,3345.2,23626.9,2295.52%,39.96%,81.77%,270.9,1336.9,19319.3,14832.87%,49.23%,151.48%,4112.7,1805.8,90417.4,153.2,17227.5,8629.3,20.1,16407.4,1152.9,22.0,15972.2,212.1,1147.67%,27.64%,259.26%,252.5,4414.3,549.9,1143.31%,35.89%,179.34%,1751.4,6182.1,15476.1,2.8,199.1,124.6,1.7,147.5,76.3,2.2,199.1,91.4,9313.42%,132.55%,289.38%,204.9,263.9,264.5,7370.16%,136.97%,244.56%,209.5,272.7,304.8,21.3,1069.5,399.7,12.2,1067.9,212.7,15.5,1067.5,152.5,1180.20%,4.25%,268.77%,183.3,45.4,409.8,984.29%,6.03%,140.55%,209.2,64.5,561.8
A201A1,,4107529,17897,868,100.00%,0.44%,0.02%,100.00%,0.44%,0.02%,45639.21,198.86,9.64,4.7,1111.2,1808.4,-0.6,1018.1,842.8,-2.7,1033.0,809.8,4755.30%,37.78%,105.13%,128.4,390.2,851.3,6099.91%,43.93%,140.52%,285.9,488.2,2541.2,38.2,3526.7,61160.6,-3.6,3167.0,30831.9,-10.0,3220.6,24051.5,2747.26%,40.93%,81.06%,274.7,1318.2,19496.9,16246.63%,50.48%,153.42%,6204.9,1780.3,93830.3,99.2,16871.2,5764.8,19.9,15868.8,637.1,24.6,15598.2,164.1,1020.94%,31.10%,268.24%,251.2,4850.3,440.2,1453.03%,39.33%,218.60%,1441.8,6636.1,12601.9,2.8,215.9,348.2,1.5,159.8,178.7,2.2,211.2,196.3,9347.12%,125.94%,177.69%,205.6,266.0,348.7,8066.26%,128.62%,231.70%,226.5,277.7,806.8,20.5,1061.0,318.3,12.9,1059.5,157.8,17.4,1061.0,112.0,1046.68%,4.31%,277.72%,182.3,45.7,311.2,979.88%,5.63%,163.81%,200.5,59.7,521.4
A201A2,,4023041,17641,930,100.00%,0.44%,0.02%,100.00%,0.44%,0.02%,44700.47,196.01,10.33,5.2,1114.2,1738.7,-0.6,1021.0,902.5,-2.5,1032.1,858.0,5135.73%,37.19%,102.35%,128.4,383.8,878.2,6138.47%,44.10%,126.08%,316.4,491.4,2192.2,45.3,3524.3,57853.9,-3.6,3171.8,31698.2,-10.1,3210.3,25869.7,2720.06%,39.83%,81.53%,274.7,1278.7,21091.3,15366.21%,50.43%,139.18%,6963.4,1777.4,80521.6,100.2,16826.5,5534.3,19.9,15832.2,643.3,24.6,15539.3,170.4,1022.15%,30.76%,254.23%,251.4,4780.6,433.2,1541.07%,38.87%,202.63%,1544.4,6540.4,11214.4,3.2,217.1,283.4,1.5,159.0,170.2,2.0,213.2,199.8,10274.42%,126.29%,158.72%,205.5,269.2,317.1,26323.32%,129.67%,180.65%,835.2,281.6,512.0,20.4,1061.2,318.8,12.9,1059.6,161.8,17.4,1060.7,118.2,1047.27%,4.27%,273.12%,182.4,45.3,322.8,983.65%,5.80%,158.24%,200.7,61.5,504.5
A201A3,,4049152,17633,973,100.00%,0.44%,0.02%,100.00%,0.44%,0.02%,44990.58,195.92,10.81,5.0,1107.3,1767.7,-0.6,1016.4,841.2,-2.6,1027.2,836.5,4926.79%,37.47%,108.54%,128.1,384.9,907.9,7002.82%,43.92%,135.85%,348.2,486.4,2401.4,47.0,3528.4,59782.4,-3.9,3172.3,31787.8,-10.2,3222.3,26447.8,2693.39%,40.47%,86.72%,274.7,1304.1,22936.1,24073.63%,50.13%,144.18%,11316.5,1768.9,86195.4,100.0,16806.8,5963.8,20.0,15816.2,626.5,24.4,15465.5,179.0,1029.31%,30.85%,232.99%,251.2,4771.6,417.1,1896.73%,39.40%,223.16%,1895.9,6622.0,13309.1,2.9,217.2,333.2,1.5,162.1,167.8,2.0,215.7,179.8,10274.42%,122.69%,187.10%,205.5,264.6,336.4,14238.29%,127.93%,231.23%,409.4,277.9,770.4,20.4,1062.7,324.7,13.0,1061.1,159.1,17.3,1062.8,124.0,1054.33%,4.39%,242.02%,182.2,46.6,300.0,983.53%,5.74%,160.58%,200.6,61.0,521.4
A300M1,,4107115,31063,949,100.00%,0.76%,0.02%,100.00%,0.76%,0.02%,45634.66,345.14,10.54,6.7,966.1,1484.7,-0.3,877.6,706.4,-1.7,889.8,669.3,7212.41%,38.46%,101.52%,122.6,342.2,679.5,8272.05%,46.86%,143.62%,556.4,452.7,2132.4,37.0,2943.0,49985.7,-4.1,2606.7,26947.6,-10.2,2670.0,21807.3,2657.05%,44.51%,76.73%,271.0,1188.3,16733.8,16423.44%,53.48%,156.44%,6069.2,1573.9,78196.8,129.5,14337.0,5763.9,19.2,13509.9,561.3,21.1,12673.3,147.8,1198.03%,29.85%,267.33%,252.8,3782.4,395.1,1242.99%,40.53%,215.11%,1609.9,5810.7,12398.9,2.7,174.4,89.5,1.6,128.5,56.6,2.3,172.9,56.2,8908.49%,148.17%,424.73%,204.9,256.2,238.7,7854.73%,154.01%,317.15%,209.5,268.5,283.7,20.4,1063.6,313.6,11.7,1061.6,144.5,15.0,1061.8,106.1,1225.31%,4.95%,271.10%,183.3,52.6,287.7,1024.48%,6.58%,166.02%,209.2,69.9,520.5
A300M2,,4072329,31483,981,100.00%,0.77%,0.02%,100.00%,0.77%,0.02%,45248.12,349.81,10.90,5.6,966.0,1467.1,-0.3,876.7,713.6,-1.7,886.9,662.5,7221.13%,38.58%,104.76%,122.8,342.2,694.0,5268.80%,47.49%,143.80%,292.5,458.8,2109.7,37.2,2939.0,48758.5,-4.3,2597.3,26915.1,-10.4,2650.8,21626.4,2603.10%,44.51%,75.58%,270.7,1179.9,16346.3,14932.28%,54.68%,150.51%,5561.1,1607.0,73384.4,131.8,14314.9,5132.3,19.1,13481.9,511.5,20.9,12676.2,158.8,1208.78%,29.65%,251.52%,252.6,3757.9,399.4,1244.57%,40.75%,231.22%,1640.8,5833.4,11866.9,2.6,173.5,66.6,1.5,126.8,37.2,2.1,171.6,37.0,9749.86%,150.68%,647.54%,204.7,258.6,239.6,8181.77%,154.89%,408.38%,209.3,268.7,272.0,20.5,1060.1,297.9,11.6,1058.0,140.7,14.8,1058.8,111.6,1241.23%,5.06%,254.97%,183.3,53.6,284.6,1022.49%,6.65%,167.78%,209.4,70.5,499.9
A300M3,,4124269,31301,800,100.00%,0.76%,0.02%,100.00%,0.76%,0.02%,45825.00,347.79,8.89,5.6,959.2,1545.0,-0.3,868.3,771.6,-1.8,880.9,751.3,6803.49%,38.46%,104.30%,122.5,338.8,783.6,5789.66%,47.74%,134.98%,325.4,457.9,2085.5,42.4,2923.7,49077.4,-4.2,2575.8,26928.5,-10.2,2635.1,20686.4,2655.60%,44.59%,74.81%,270.9,1175.0,15475.2,26799.48%,55.61%,148.56%,11371.1,1625.9,72911.2,130.2,14199.1,5910.6,19.1,13369.8,582.0,21.2,12556.1,165.1,1191.67%,29.29%,243.27%,252.6,3677.9,401.6,1759.28%,40.96%,221.58%,2289.8,5815.6,13096.8,2.7,173.5,85.5,1.7,127.7,49.1,2.2,171.8,45.1,9313.42%,150.24%,560.79%,204.9,258.1,252.6,7937.78%,155.35%,344.66%,215.9,269.6,294.7,20.4,1058.0,320.2,11.7,1056.1,147.4,14.9,1057.0,119.2,1226.68%,5.10%,249.30%,183.3,53.9,297.2,1024.06%,6.45%,162.56%,209.0,68.2,520.4
A307A1,,4048280,29920,314,100.00%,0.74%,0.01%,100.00%,0.74%,0.01%,44980.81,332.44,3.49,7.1,1180.4,1503.8,0.1,1092.0,679.7,-1.4,1103.8,585.8,8715.57%,35.30%,106.96%,122.0,389.6,626.6,3303.13%,42.26%,155.88%,233.7,498.9,2344.1,22.7,3726.5,48550.8,-5.1,3353.0,25293.0,-11.3,3398.3,19958.7,2398.40%,40.01%,75.67%,271.0,1359.5,15102.1,10969.60%,50.74%,167.28%,2492.3,1890.7,81217.0,152.9,17828.7,8547.5,20.5,17013.7,916.2,22.8,16641.3,180.7,1106.75%,25.94%,254.47%,252.3,4317.2,459.8,1098.27%,35.46%,226.48%,1679.6,6321.8,19358.4,3.0,247.6,442.2,1.7,185.3,70.3,2.4,245.0,81.6,8537.31%,109.47%,342.52%,204.9,268.2,279.3,7155.08%,112.61%,1227.80%,215.1,278.8,5429.8,21.5,1063.0,374.0,12.5,1061.3,184.7,16.1,1060.5,139.1,1135.71%,4.06%,247.28%,183.1,43.1,343.9,970.61%,6.24%,147.47%,208.2,66.3,551.6
A307A2,,4002368,29440,266,100.00%,0.74%,0.01%,100.00%,0.74%,0.01%,44470.77,327.11,2.96,7.2,1187.2,1566.1,0.2,1098.5,619.5,-1.1,1107.4,550.5,11079.07%,35.63%,110.68%,121.9,394.6,609.3,3776.64%,42.26%,169.15%,272.3,501.7,2649.1,20.6,3739.9,49096.4,-4.9,3373.9,25250.0,-11.1,3411.4,19919.1,2440.28%,39.78%,78.97%,270.9,1357.1,15729.8,8342.17%,49.56%,164.33%,1716.1,1853.6,80679.6,154.4,18146.9,7941.6,20.5,17314.6,792.6,22.7,16913.8,152.7,1110.32%,25.99%,286.03%,252.0,4395.2,436.8,1093.41%,35.72%,222.62%,1687.7,6482.7,17679.4,2.9,249.9,445.2,1.7,187.4,57.8,2.2,246.7,39.3,9313.42%,108.66%,565.69%,204.9,268.1,222.3,7286.76%,111.90%,1226.34%,214.2,279.7,5460.2,21.5,1064.2,333.4,12.5,1062.6,168.7,16.1,1061.5,118.8,1136.84%,4.00%,275.93%,183.0,42.4,327.9,967.38%,6.02%,160.11%,208.0,64.1,533.8
A307A3,,4003821,29266,297,100.00%,0.73%,0.01%,100.00%,0.73%,0.01%,44486.77,325.18,3.30,7.2,1199.4,1541.3,0.2,1108.7,746.6,-1.2,1117.2,655.9,10155.81%,35.53%,104.93%,121.9,396.9,688.2,3730.05%,42.85%,140.27%,269.6,513.9,2161.9,22.9,3781.2,49432.2,-5.1,3399.8,27947.1,-11.2,3437.4,22730.2,2418.49%,40.29%,76.87%,270.9,1385.0,17472.1,13117.41%,51.58%,148.69%,3002.2,1950.3,73502.0,156.5,18495.1,8709.2,20.4,17622.2,957.5,22.7,17211.3,229.6,1110.97%,26.32%,231.37%,252.2,4530.5,531.2,1138.26%,36.53%,188.11%,1781.1,6756.2,16382.6,3.0,249.2,158.0,1.6,186.9,105.9,2.1,245.3,115.4,9756.92%,108.91%,228.94%,204.9,267.2,264.2,9183.03%,112.75%,214.46%,273.7,281.0,338.9,21.4,1067.7,404.0,12.4,1066.0,189.7,16.1,1064.8,163.9,1138.61%,3.99%,225.01%,183.1,42.5,368.9,972.81%,6.19%,142.82%,208.1,66.1,576.9
A202A1,,4040090,18959,602,100.00%,0.47%,0.01%,100.00%,0.47%,0.01%,44889.84,210.66,6.69,5.0,1157.6,1522.5,0.1,1065.4,688.1,-1.0,1084.3,653.2,12216.62%,37.94%,106.68%,122.2,411.4,696.7,5003.35%,42.42%,153.47%,252.2,491.0,2336.6,30.8,3746.5,53818.0,-3.0,3388.6,27918.2,-7.3,3434.3,22031.8,3694.31%,40.33%,79.84%,269.7,1385.0,17590.1,16032.68%,47.65%,158.69%,4936.7,1785.1,85404.4,107.8,17781.4,5174.6,20.0,16891.7,557.3,24.1,16684.8,167.8,1043.36%,28.23%,246.11%,251.4,4710.7,413.0,1332.54%,35.54%,215.70%,1436.4,6319.8,11161.7,2.7,254.2,114.1,1.6,192.3,69.6,2.2,251.8,77.8,9313.42%,105.81%,328.65%,204.9,266.4,255.5,8566.40%,109.03%,257.11%,229.1,277.1,293.3,20.5,1067.8,292.4,12.8,1066.2,142.2,17.0,1066.5,118.6,1070.99%,4.05%,256.65%,182.5,43.2,304.4,983.84%,5.68%,169.81%,201.3,60.6,496.5
A202A2,,4003701,18846,704,100.00%,0.47%,0.02%,100.00%,0.47%,0.02%,44485.61,209.40,7.82,5.2,1156.6,1692.3,0.1,1066.9,776.4,-0.9,1086.1,713.7,13557.55%,37.34%,107.59%,122.0,405.6,767.8,5305.30%,41.94%,138.12%,274.1,485.0,2337.4,38.0,3749.3,59269.5,-2.8,3384.4,30653.8,-7.0,3451.9,23547.6,3850.52%,40.84%,82.18%,269.5,1409.7,19352.2,24527.34%,48.29%,144.63%,9332.4,1810.4,85724.1,109.0,17718.7,6452.4,20.1,16831.0,671.2,24.4,16612.5,139.2,1030.53%,28.89%,297.37%,251.4,4799.5,413.9,1531.66%,35.44%,211.54%,1668.8,6278.9,13649.6,2.6,249.0,132.1,1.5,186.9,73.1,2.1,246.4,71.1,9763.98%,108.12%,362.41%,205.0,266.3,257.7,8207.46%,110.39%,251.18%,213.5,274.9,331.8,20.5,1063.7,314.5,12.9,1062.3,148.6,17.3,1063.0,101.0,1055.10%,4.09%,310.32%,182.4,43.5,313.4,979.94%,5.32%,170.47%,201.3,56.6,536.1
A202A3,,4071274,19370,880,100.00%,0.48%,0.02%,100.00%,0.48%,0.02%,45236.35,215.22,9.78,5.4,1157.8,1688.9,0.1,1066.8,760.6,-0.9,1083.3,688.7,13574.03%,36.81%,107.62%,122.2,398.7,741.2,4855.16%,42.43%,137.02%,260.3,491.3,2314.0,41.5,3772.1,60966.9,-3.0,3402.2,31190.7,-7.5,3476.8,24829.3,3597.78%,40.02%,85.19%,269.8,1391.6,21151.1,16256.79%,48.95%,145.81%,6750.7,1846.5,88895.8,110.2,17784.6,6382.8,19.9,16882.7,603.9,24.1,16653.4,146.8,1043.36%,28.41%,267.64%,251.4,4731.2,392.9,1484.95%,35.88%,203.10%,1635.7,6380.9,12963.2,2.6,246.1,123.8,1.6,183.8,76.3,2.2,240.6,87.6,9313.42%,110.91%,283.40%,204.9,266.8,248.1,8016.98%,113.98%,251.27%,209.9,280.5,311.1,20.5,1064.5,323.9,12.8,1063.1,146.3,17.1,1063.6,107.3,1068.80%,4.18%,259.57%,182.4,44.4,278.6,984.72%,5.43%,159.06%,201.6,57.8,515.2
A301A1,,4064415,24501,423,100.00%,0.60%,0.01%,100.00%,0.60%,0.01%,45160.14,272.23,4.70,4.6,985.4,1886.7,-0.3,897.6,813.2,-1.5,916.7,786.8,8174.07%,38.95%,114.87%,122.6,357.0,903.8,5832.42%,45.25%,139.46%,265.4,445.9,2631.2,25.1,2972.6,65344.9,-2.9,2669.5,31495.1,-7.5,2718.8,23127.0,3595.80%,41.65%,85.26%,269.7,1132.4,19719.2,17319.68%,50.14%,151.12%,4353.3,1490.6,98748.7,107.3,14142.8,7761.8,19.3,13385.7,1077.2,22.7,12620.3,232.3,1109.66%,28.36%,252.16%,251.9,3578.7,585.8,1227.36%,38.30%,177.20%,1316.7,5416.3,13754.2,2.6,200.0,127.8,1.7,146.6,80.0,2.2,198.6,86.3,9306.68%,131.24%,297.21%,204.7,260.6,256.5,7970.81%,135.10%,236.40%,209.2,270.2,302.1,20.2,1058.5,403.6,12.2,1056.6,210.5,16.0,1057.4,165.6,1142.71%,4.97%,254.19%,182.8,52.6,420.9,1012.93%,6.40%,141.79%,204.8,67.7,572.3
A301A2,,4065966,25422,524,100.00%,0.63%,0.01%,100.00%,0.63%,0.01%,45177.56,282.47,5.82,4.8,993.2,1481.1,-0.2,903.7,660.4,-1.4,922.3,569.6,8736.75%,38.93%,98.26%,122.3,359.1,559.7,5070.92%,45.77%,159.20%,245.6,454.6,2358.0,26.1,2994.1,50839.6,-2.9,2684.9,26282.1,-7.6,2730.1,19583.9,3554.34%,41.69%,68.06%,270.1,1138.3,13328.2,15981.39%,51.36%,167.20%,4170.0,1537.8,85001.4,110.9,14187.8,6084.9,19.5,13434.9,589.6,22.8,12707.4,139.0,1106.10%,28.50%,295.08%,252.2,3622.0,410.3,1292.13%,38.52%,213.64%,1432.8,5465.2,12999.7,2.7,198.4,120.5,1.7,147.3,79.5,2.3,197.0,86.1,8902.05%,132.98%,287.14%,204.7,262.0,247.2,7861.19%,136.61%,243.40%,209.2,271.1,293.4,20.5,1063.2,312.6,12.2,1061.5,136.8,16.1,1062.4,101.4,1134.68%,4.92%,299.61%,183.0,52.3,303.9,1001.99%,5.97%,169.74%,205.5,63.5,530.6
