Experiment Name:,Exp_20210224_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
G102A2,,4010537,4600,218,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,44561.59,51.11,2.42,1.6,1014.4,1499.7,0.1,922.0,744.9,0.1,932.9,727.3,121721.42 %,38.75 %,93.68 %,121.7,361.5,681.3,12667.96 %,46.92 %,142.81 %,207.2,476.0,2141.6,10.3,3353.8,45757.1,1.2,3023.9,26266.2,0.3,3027.1,21803.6,88758.31 %,40.15 %,79.20 %,266.3,1215.5,17268.2,19992.11 %,50.40 %,134.35 %,2059.5,1690.4,61473.7,48.3,17820.0,3894.5,20.6,16808.0,233.2,28.1,16236.9,115.6,889.03 %,29.65 %,241.16 %,249.8,4813.6,278.7,1561.15 %,39.05 %,322.43 %,754.1,6958.4,12557.0,2.7,195.3,197.1,1.6,143.8,96.9,2.6,192.6,115.9,7857.78 %,133.67 %,210.24 %,204.3,257.5,243.7,8634.92 %,138.90 %,284.38 %,234.4,271.3,560.5,20.5,1076.0,203.2,14.3,1074.8,85.1,19.9,1076.0,69.6,911.31 %,4.17 %,281.39 %,181.5,44.8,195.7,935.33 %,4.75 %,209.25 %,191.3,51.1,425.2
G102A3,,4090186,4578,222,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,45446.34,50.87,2.47,1.6,1030.4,1447.0,0.2,933.6,595.7,0.3,937.4,568.6,40623.24 %,38.42 %,102.44 %,121.9,360.1,582.4,13872.95 %,48.11 %,175.10 %,227.7,495.7,2533.8,8.4,3372.6,43230.1,1.2,3043.1,22863.2,0.4,3058.2,18131.3,66383.42 %,39.97 %,69.88 %,265.5,1222.5,12670.9,9726.31 %,50.14 %,171.91 %,817.0,1691.0,74318.3,47.9,18152.9,3668.0,20.6,17096.8,143.8,27.9,16662.4,80.7,893.81 %,31.06 %,335.12 %,249.4,5175.9,270.3,1480.45 %,40.38 %,381.12 %,708.6,7330.8,13979.6,2.5,196.9,104.4,1.6,144.4,47.6,2.3,194.1,58.7,8876.26 %,140.43 %,359.21 %,204.2,272.7,210.7,8254.80 %,142.26 %,308.13 %,208.2,280.1,321.7,20.3,1075.4,152.9,14.2,1074.1,51.8,19.8,1074.2,58.9,914.12 %,4.10 %,334.78 %,181.3,44.1,197.2,939.50 %,5.16 %,266.57 %,191.1,55.5,407.7
G103A1,,4100785,4796,274,100.00 %,0.12 %,0.01 %,100.00 %,0.12 %,0.01 %,45564.16,53.29,3.04,1.8,1086.7,1342.8,0.2,988.6,643.6,0.2,991.7,658.2,60860.73 %,39.13 %,112.91 %,121.7,388.1,743.2,13453.42 %,46.97 %,128.40 %,246.2,510.4,1724.2,9.2,3624.9,40648.6,1.1,3279.3,24294.5,0.2,3294.4,19825.1,132840.95 %,39.41 %,83.46 %,265.7,1298.2,16546.9,9629.95 %,49.80 %,129.49 %,882.5,1805.1,52636.8,49.2,18581.9,4227.7,20.5,17489.4,349.3,27.9,16975.6,116.9,894.87 %,30.46 %,292.02 %,249.7,5171.5,341.5,1513.80 %,39.84 %,256.68 %,744.8,7403.0,10851.4,2.5,202.3,145.2,1.5,147.0,68.2,2.4,202.4,72.8,8500.24 %,132.95 %,353.79 %,204.0,269.1,257.4,8281.81 %,137.49 %,377.43 %,208.3,278.1,548.0,20.2,1080.3,235.2,14.2,1079.0,107.7,19.8,1080.1,82.9,916.71 %,4.17 %,307.23 %,181.3,45.1,254.8,946.60 %,5.11 %,189.22 %,191.4,55.2,445.0
G103A2,,4276500,4915,264,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,47516.60,54.61,2.93,1.8,1086.8,1386.0,0.2,989.3,679.0,0.2,987.3,613.8,60712.47 %,38.13 %,101.98 %,121.4,376.4,626.0,14382.08 %,47.42 %,142.57 %,258.8,515.4,1976.0,9.8,3621.0,42102.5,1.1,3283.7,25182.1,0.3,3281.0,20870.8,88659.47 %,37.42 %,73.54 %,266.0,1227.7,15348.7,16913.91 %,49.94 %,133.18 %,1664.2,1808.4,56074.3,48.8,18653.7,4634.7,20.4,17536.8,337.6,27.7,16922.9,131.9,901.87 %,30.68 %,215.70 %,249.8,5192.1,284.5,1518.30 %,40.97 %,284.61 %,741.5,7642.8,13190.8,2.5,201.3,132.7,1.5,146.9,71.1,2.3,194.9,99.1,8876.26 %,137.15 %,243.08 %,204.2,267.3,240.8,8476.21 %,137.85 %,252.50 %,208.3,277.4,335.1,20.2,1074.9,232.1,14.1,1073.6,115.6,19.7,1073.8,103.5,922.79 %,4.33 %,218.55 %,181.4,46.5,226.2,949.25 %,5.15 %,192.88 %,191.4,55.4,447.7
G103A3,,4038067,4604,242,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,44867.28,51.16,2.69,1.9,1090.5,1512.1,0.2,993.7,738.4,0.3,1005.3,654.1,40573.82 %,37.76 %,98.56 %,121.7,379.6,644.7,15204.80 %,46.20 %,155.14 %,284.7,503.8,2345.7,9.3,3624.5,42675.5,1.1,3285.6,25256.1,0.3,3288.3,18732.6,88659.47 %,38.95 %,68.10 %,266.0,1280.7,12756.7,11860.03 %,49.58 %,143.62 %,1101.5,1796.9,61291.4,49.2,18668.9,5674.8,20.6,17581.7,366.4,27.9,17071.9,132.9,894.34 %,30.34 %,230.06 %,249.5,5179.1,305.6,1590.55 %,39.83 %,310.72 %,782.5,7436.5,17632.6,2.5,196.9,265.1,1.6,145.9,104.4,2.3,197.3,111.9,8882.71 %,133.94 %,208.85 %,204.3,264.2,233.8,8507.35 %,141.57 %,418.47 %,208.5,278.8,1109.3,20.3,1075.7,243.1,14.2,1074.6,125.6,19.8,1075.0,91.8,916.87 %,4.08 %,241.67 %,181.3,43.9,221.9,940.80 %,4.59 %,181.06 %,191.2,49.3,440.1
G104A1,,4128370,4655,206,100.00 %,0.11 %,0.00 %,100.00 %,0.11 %,0.00 %,45870.61,51.72,2.29,1.7,1124.5,1564.4,0.2,1031.1,732.1,0.3,1025.1,690.4,40524.40 %,37.62 %,109.84 %,121.6,385.6,758.4,13934.77 %,44.95 %,146.43 %,233.8,505.5,2290.8,8.4,3780.1,47932.9,1.0,3452.9,27230.1,0.5,3419.3,23028.4,53136.38 %,35.69 %,82.88 %,265.7,1220.2,19085.3,10268.54 %,48.64 %,139.27 %,858.0,1838.7,66755.8,49.3,19402.1,7224.7,20.2,18330.9,624.9,27.8,17825.8,205.1,897.03 %,30.26 %,208.28 %,249.4,5394.6,427.3,1556.08 %,38.66 %,276.52 %,767.1,7501.7,19978.1,2.4,204.5,743.3,1.5,151.7,118.6,2.2,200.8,116.3,9279.73 %,134.31 %,227.90 %,204.2,269.7,265.2,8861.66 %,135.73 %,974.09 %,214.4,277.6,7240.2,20.1,1074.9,324.1,14.0,1073.7,170.2,19.7,1075.0,149.1,918.83 %,3.95 %,211.80 %,181.2,42.4,315.7,952.33 %,4.71 %,150.67 %,191.1,50.7,488.4
G104A2,,4013358,4495,228,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,44592.77,49.94,2.53,1.9,1139.5,1599.4,0.3,1036.6,712.2,0.3,1049.2,610.1,40623.24 %,37.76 %,102.11 %,121.9,396.2,622.9,12978.86 %,47.54 %,159.04 %,250.4,541.7,2543.8,9.1,3790.9,47942.6,1.2,3437.1,26643.4,0.3,3434.1,21206.4,88610.05 %,36.83 %,82.08 %,265.8,1264.8,17407.1,11869.89 %,50.79 %,145.61 %,1079.6,1925.5,69811.0,49.5,19539.0,4316.4,20.5,18379.5,241.8,28.0,17804.2,107.5,891.68 %,30.97 %,282.94 %,249.7,5514.1,304.2,1615.07 %,40.91 %,377.69 %,799.8,7993.1,16302.4,2.4,216.2,150.4,1.5,158.3,75.7,2.1,212.8,86.9,9721.62 %,128.06 %,316.40 %,204.2,272.5,274.9,8761.02 %,129.08 %,278.53 %,208.4,279.0,419.0,20.2,1075.9,194.1,14.2,1074.8,88.7,19.9,1075.4,81.5,911.20 %,3.99 %,274.28 %,181.4,42.9,223.5,945.16 %,4.63 %,222.08 %,191.3,49.8,431.1
G104A3,,4091837,4631,217,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,45464.72,51.46,2.41,1.7,1130.6,1771.5,0.3,1029.7,744.0,0.3,1036.1,644.0,40474.98 %,37.42 %,116.56 %,121.4,387.7,750.6,10564.59 %,46.73 %,160.10 %,183.1,528.3,2836.1,8.9,3799.7,50233.8,0.9,3450.5,26994.4,0.4,3445.6,20511.4,66420.49 %,36.13 %,78.25 %,265.7,1244.8,16051.1,11203.12 %,49.53 %,149.96 %,998.3,1882.1,75332.0,49.8,19485.8,7759.0,20.4,18337.9,513.5,27.8,17742.1,168.3,897.56 %,30.62 %,219.97 %,249.5,5433.3,370.2,1589.28 %,40.27 %,291.16 %,791.0,7846.8,22590.8,2.5,219.0,222.3,1.6,164.2,109.8,2.4,218.1,116.9,8512.59 %,126.58 %,201.65 %,204.3,276.1,235.7,8290.77 %,127.29 %,231.96 %,208.2,278.7,515.6,20.2,1075.4,302.2,14.1,1074.1,142.3,19.7,1074.5,119.3,920.47 %,3.95 %,224.92 %,181.3,42.4,268.3,948.23 %,5.02 %,181.25 %,191.2,53.9,547.7
G105M1,,4083120,4247,202,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,45367.94,47.19,2.24,1.9,1170.8,1740.5,0.3,1077.4,740.1,0.4,1073.7,659.4,30319.17 %,36.67 %,111.92 %,121.3,393.8,738.0,13173.06 %,44.55 %,154.78 %,250.5,521.5,2693.9,8.8,3936.4,51738.3,1.1,3608.1,27242.7,0.4,3583.7,21200.6,66457.54 %,35.87 %,78.93 %,265.8,1285.4,16733.4,11235.52 %,47.12 %,143.46 %,984.1,1854.7,74225.5,49.2,20685.0,6273.8,20.3,19567.5,409.0,27.8,19016.7,131.3,897.56 %,30.13 %,270.82 %,249.5,5730.2,355.5,1644.49 %,38.28 %,294.28 %,809.0,7917.6,18462.8,2.5,183.8,171.4,1.6,136.1,108.9,2.3,182.8,133.8,8863.37 %,150.45 %,198.36 %,203.9,275.0,265.3,8275.64 %,152.33 %,189.54 %,208.1,280.0,324.8,20.0,1076.9,258.2,14.0,1075.9,117.4,19.7,1076.3,97.4,919.89 %,3.85 %,259.82 %,181.1,41.4,253.2,951.52 %,4.59 %,184.79 %,190.8,49.4,477.2
G105M2,,4063446,4295,216,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,45149.36,47.72,2.40,2.0,1170.2,1644.3,0.3,1075.4,786.6,0.3,1082.0,834.3,40425.56 %,37.33 %,110.03 %,121.3,403.9,918.0,13195.92 %,43.97 %,139.93 %,268.7,514.5,2300.9,9.3,3921.3,47317.3,1.1,3601.0,27883.2,0.7,3587.7,23564.8,37933.38 %,35.08 %,82.16 %,265.5,1258.4,19360.5,13235.03 %,46.39 %,139.25 %,1232.5,1819.0,65890.3,49.4,20687.0,6364.7,20.2,19584.3,482.1,27.7,19118.9,162.5,900.26 %,29.73 %,215.44 %,249.4,5683.8,350.2,1641.62 %,37.56 %,296.99 %,811.1,7769.9,18902.6,2.6,194.9,126.7,1.7,143.9,68.4,2.4,195.2,74.3,8500.24 %,137.09 %,335.30 %,204.0,267.6,249.3,8149.43 %,139.93 %,271.85 %,208.2,272.7,344.5,20.0,1077.9,260.5,14.0,1076.8,141.4,19.6,1076.9,126.5,922.83 %,3.79 %,200.74 %,181.1,40.8,254.0,954.50 %,4.61 %,180.23 %,191.0,49.7,469.6
G105M3,,4036789,4248,191,100.00 %,0.11 %,0.00 %,100.00 %,0.11 %,0.00 %,44853.04,47.20,2.12,1.9,1172.5,1461.4,0.2,1076.7,672.8,0.3,1089.3,678.7,40326.72 %,36.84 %,104.51 %,121.0,401.3,709.3,13322.93 %,44.25 %,143.16 %,253.0,518.8,2092.2,8.2,3932.5,43894.0,1.1,3616.8,25882.5,0.3,3586.8,20535.3,88511.22 %,35.05 %,78.27 %,265.5,1257.1,16073.6,9715.49 %,45.62 %,136.19 %,797.2,1794.2,59779.6,49.3,20667.8,5774.4,20.5,19530.4,433.9,27.7,18848.8,130.1,899.73 %,29.82 %,246.15 %,249.2,5620.2,320.2,1596.62 %,38.26 %,269.17 %,787.3,7907.8,15543.1,2.3,191.9,121.0,1.4,138.6,83.2,2.1,186.1,89.8,9721.62 %,141.57 %,311.05 %,204.2,263.4,279.3,9239.34 %,143.21 %,261.69 %,208.1,274.8,316.6,20.1,1076.6,266.9,14.2,1075.4,124.8,19.6,1075.1,94.9,921.01 %,3.68 %,250.93 %,180.9,39.5,238.2,948.92 %,4.89 %,175.57 %,190.8,52.6,468.7
G105A1,,4051343,4068,203,100.00 %,0.10 %,0.01 %,100.00 %,0.10 %,0.01 %,45014.94,45.20,2.26,1.5,1152.7,1730.1,0.2,1062.0,806.7,0.1,1064.7,764.9,121424.94 %,36.49 %,117.83 %,121.4,388.5,901.3,8679.31 %,42.60 %,131.69 %,132.2,491.0,2278.3,9.3,3907.0,52815.2,1.3,3569.8,29246.5,0.4,3576.7,21962.6,66383.42 %,36.99 %,84.10 %,265.5,1322.8,18470.1,10226.02 %,46.83 %,126.04 %,952.8,1829.6,66569.5,48.0,20340.6,5141.7,20.4,19277.8,402.8,27.8,18665.3,148.2,897.56 %,29.94 %,222.69 %,249.5,5587.8,330.0,1603.95 %,36.40 %,273.97 %,769.6,7404.9,14086.7,2.5,224.1,202.7,1.6,162.7,69.6,2.3,218.8,73.5,8876.26 %,118.65 %,344.93 %,204.2,259.6,253.5,8279.62 %,121.34 %,466.14 %,208.2,271.9,944.6,20.1,1073.6,238.9,14.1,1072.6,125.1,19.7,1072.6,107.0,917.30 %,3.81 %,227.82 %,181.1,40.8,243.8,950.19 %,4.51 %,189.69 %,190.6,48.4,453.2
G105A2,,4117730,3908,237,100.00 %,0.09 %,0.01 %,100.00 %,0.09 %,0.01 %,45752.43,43.42,2.63,1.9,1149.6,1500.7,0.3,1056.9,693.0,0.3,1059.4,682.4,40425.56 %,36.17 %,108.70 %,121.3,383.2,741.7,14767.00 %,44.16 %,150.33 %,276.9,507.7,2255.9,8.5,3853.8,44278.2,1.2,3514.5,25277.9,0.6,3532.8,18966.6,44181.48 %,36.77 %,74.60 %,265.1,1299.1,14149.8,9766.79 %,47.65 %,139.58 %,826.6,1836.5,61802.3,46.8,20289.7,5134.2,20.2,19179.7,313.9,27.7,18611.8,104.6,898.66 %,29.94 %,296.52 %,248.9,5572.2,310.2,1571.55 %,38.40 %,330.60 %,735.7,7791.1,16973.6,2.4,224.2,129.6,1.6,163.1,68.5,2.2,214.8,74.8,9259.51 %,125.90 %,341.71 %,203.7,270.4,255.6,8616.78 %,125.08 %,258.72 %,207.8,280.4,335.3,20.0,1072.4,204.7,14.0,1071.2,94.4,19.7,1071.4,72.4,917.42 %,3.79 %,301.14 %,180.7,40.7,218.1,950.28 %,4.85 %,215.70 %,190.2,52.0,441.6
G105A3,,4036145,3949,216,100.00 %,0.10 %,0.01 %,100.00 %,0.10 %,0.01 %,44846.01,43.88,2.40,2.1,1155.9,1539.1,0.3,1066.5,745.5,0.4,1076.3,681.4,30356.24 %,35.55 %,99.13 %,121.4,382.7,675.5,14545.67 %,42.96 %,146.95 %,301.8,496.6,2261.7,8.8,3907.0,46507.8,1.1,3570.9,27004.4,0.2,3552.7,20084.3,132766.83 %,34.90 %,78.41 %,265.5,1240.0,15748.5,11410.38 %,47.85 %,139.68 %,1006.4,1869.4,64964.2,47.3,20292.9,4988.6,20.3,19182.1,312.2,27.7,18497.2,63.8,899.19 %,30.45 %,542.77 %,249.1,5632.5,346.6,1607.91 %,38.10 %,302.71 %,761.3,7732.3,15101.3,2.4,229.6,196.4,1.6,170.0,97.5,2.3,223.1,120.2,8869.82 %,115.90 %,197.93 %,204.0,258.6,237.8,8597.70 %,119.49 %,325.38 %,208.0,274.4,638.9,19.9,1073.9,205.7,14.0,1072.7,86.3,19.6,1072.4,43.1,921.10 %,3.73 %,560.35 %,180.8,40.0,241.6,953.87 %,4.90 %,229.25 %,190.2,52.6,471.5
G106A1,,4153940,4335,207,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,46154.93,48.17,2.30,1.8,1202.7,1710.5,0.3,1108.1,764.5,0.3,1118.6,736.2,40524.40 %,35.60 %,102.97 %,121.6,398.2,758.1,12993.38 %,43.40 %,167.79 %,239.7,522.0,2870.0,8.5,4101.4,49524.1,1.0,3743.8,26747.0,0.3,3674.4,22354.6,88461.80 %,36.89 %,76.85 %,265.4,1355.4,17179.8,10309.01 %,48.37 %,160.27 %,873.6,1983.7,79369.8,50.5,21831.4,7492.9,20.5,20655.4,452.3,27.9,20104.9,127.3,893.28 %,29.95 %,277.77 %,249.2,6021.3,353.6,1621.43 %,37.43 %,310.11 %,818.5,8171.4,23236.0,2.3,240.9,178.5,1.4,179.0,103.5,2.2,238.5,112.0,9272.99 %,112.58 %,224.51 %,204.0,268.5,251.4,9045.37 %,116.37 %,213.23 %,207.9,280.4,380.6,20.2,1074.1,258.6,14.2,1073.1,122.1,19.8,1073.7,88.5,913.43 %,3.64 %,290.60 %,180.9,39.0,257.1,945.02 %,4.48 %,189.14 %,190.6,48.1,489.1
G106A2,,4030083,4142,186,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,44778.74,46.02,2.07,1.9,1193.1,1684.1,0.3,1103.9,799.1,0.4,1109.5,793.5,30356.23 %,35.61 %,110.83 %,121.4,395.1,879.5,11642.46 %,41.78 %,137.53 %,226.5,498.5,2316.2,9.5,4075.0,49303.6,1.0,3740.2,28244.1,0.4,3712.6,24982.6,66420.48 %,35.44 %,86.53 %,265.7,1315.8,21616.2,19402.39 %,46.80 %,131.33 %,1844.5,1907.2,64752.8,50.0,21812.1,7872.9,20.4,20678.2,498.2,27.8,20179.8,130.0,897.56 %,29.88 %,310.66 %,249.5,6030.1,403.9,1603.59 %,36.50 %,254.57 %,802.0,7961.5,20042.2,2.5,239.5,182.1,1.5,178.5,98.7,2.4,237.2,105.3,8500.24 %,114.20 %,256.69 %,204.0,270.9,270.4,9596.21 %,117.13 %,256.88 %,240.8,280.5,467.8,20.1,1073.2,277.8,14.1,1072.3,116.9,19.7,1073.0,90.4,918.41 %,3.70 %,314.90 %,181.1,39.7,284.7,949.32 %,4.08 %,188.49 %,190.7,43.8,523.6
G106A3,,4084607,4341,208,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,45384.59,48.23,2.31,1.8,1201.5,1706.4,0.3,1107.9,700.3,0.3,1123.3,573.5,40474.98 %,36.53 %,110.88 %,121.4,410.4,636.0,9918.10 %,42.33 %,164.55 %,175.6,508.6,2807.9,8.7,4110.7,51030.3,1.1,3754.3,26835.1,0.6,3737.9,20225.9,44255.61 %,36.47 %,77.48 %,265.5,1363.1,15670.2,10491.74 %,47.57 %,151.75 %,917.3,1955.4,77438.8,50.8,21842.8,7432.9,20.4,20668.8,427.6,27.8,20179.6,138.5,898.09 %,29.96 %,249.47 %,249.7,6046.3,345.5,1634.65 %,36.83 %,342.68 %,830.5,8044.4,25470.8,2.3,234.9,159.1,1.4,175.3,71.9,2.1,228.8,72.2,9721.62 %,118.26 %,373.22 %,204.2,270.6,269.5,9239.08 %,120.19 %,279.30 %,208.1,282.4,444.3,20.1,1071.7,238.1,14.1,1070.7,126.1,19.7,1071.1,108.0,919.29 %,3.56 %,234.20 %,181.3,38.1,253.0,948.41 %,4.63 %,192.60 %,190.8,49.7,458.6
G107A1,,4096320,4063,183,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,45514.51,45.14,2.03,2.0,1241.9,1602.4,0.3,1149.6,780.9,0.3,1154.0,658.2,40474.98 %,35.97 %,94.45 %,121.4,415.1,621.7,13362.39 %,42.81 %,151.13 %,265.6,531.6,2421.7,9.3,4335.7,45140.4,1.3,3950.2,27395.5,0.7,3935.1,23550.0,37891.02 %,36.03 %,80.49 %,265.2,1418.0,18954.9,14965.89 %,49.11 %,130.40 %,1393.7,2129.3,58861.5,50.6,23136.5,6967.6,20.2,21959.3,426.1,27.7,21540.7,83.5,901.34 %,28.94 %,503.20 %,249.7,6233.7,420.2,1652.79 %,37.63 %,308.07 %,835.6,8705.7,21465.2,2.4,244.0,213.1,1.6,186.1,92.8,2.2,244.3,100.4,9272.99 %,106.02 %,290.91 %,204.0,259.0,292.1,8583.46 %,114.81 %,358.23 %,208.2,280.1,763.5,20.1,1076.3,243.4,14.0,1075.3,102.2,19.7,1074.8,69.1,921.84 %,3.38 %,429.29 %,181.2,36.3,296.8,949.29 %,4.44 %,200.28 %,190.7,47.8,487.5
G107A2,,4292154,4430,227,100.00 %,0.10 %,0.01 %,100.00 %,0.10 %,0.01 %,47690.43,49.22,2.52,2.2,1243.9,1459.7,0.4,1148.6,690.7,0.5,1154.1,697.4,24284.99 %,35.04 %,111.27 %,121.4,404.4,776.0,10880.18 %,43.38 %,146.23 %,234.9,539.6,2134.6,10.0,4344.2,40764.8,1.2,3956.1,25024.6,0.7,3894.5,20281.2,37954.56 %,36.20 %,72.89 %,265.7,1409.8,14782.9,15063.50 %,50.43 %,128.88 %,1498.9,2191.0,52538.9,52.1,23290.8,5546.1,20.5,21974.2,408.6,27.9,21303.4,167.3,894.34 %,29.71 %,207.19 %,249.5,6330.3,346.6,2181.69 %,39.51 %,266.69 %,1137.0,9202.5,14790.8,2.6,248.9,140.5,1.7,181.8,88.6,2.4,244.1,104.7,8494.06 %,111.25 %,217.50 %,203.9,271.6,227.7,7963.76 %,116.25 %,223.06 %,208.3,289.3,313.3,20.1,1074.2,260.7,14.1,1073.2,130.0,19.8,1072.3,121.4,914.73 %,3.45 %,194.00 %,181.0,37.0,235.4,947.09 %,4.57 %,174.42 %,190.6,49.1,454.8
G107A3,,4187030,4142,174,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,46522.50,46.02,1.93,1.8,1233.3,1699.1,0.3,1139.6,747.4,0.3,1143.4,734.9,40425.56 %,35.56 %,113.35 %,121.3,406.6,833.0,12526.21 %,42.43 %,155.06 %,222.9,523.3,2634.6,8.5,4324.9,49322.1,1.2,3955.3,27305.3,0.6,3914.0,22148.1,44230.90 %,35.82 %,78.22 %,265.4,1402.0,17323.3,12659.80 %,47.27 %,147.34 %,1078.0,2044.3,72672.3,50.5,23108.8,6821.8,20.4,21908.2,416.4,28.0,21292.3,132.0,889.03 %,28.66 %,216.19 %,248.9,6101.5,285.5,1665.59 %,36.40 %,287.25 %,841.7,8411.5,19595.6,2.7,254.8,158.2,1.7,191.2,81.1,2.4,250.4,70.7,8500.24 %,109.24 %,361.68 %,204.0,273.5,255.5,7823.78 %,111.85 %,248.49 %,208.2,285.0,393.0,20.1,1075.7,270.2,14.1,1074.7,126.1,19.9,1074.1,92.0,911.19 %,3.43 %,222.75 %,180.9,36.9,205.0,946.06 %,4.51 %,167.52 %,190.4,48.5,452.6
G108A1,,4049355,4116,174,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,44992.80,45.73,1.93,2.0,1307.9,1567.9,0.3,1210.9,782.2,0.3,1221.8,666.7,40573.82 %,35.26 %,102.22 %,121.7,430.8,681.5,11398.04 %,42.42 %,129.88 %,222.9,554.8,2036.3,8.7,4618.8,43493.1,1.2,4228.7,26749.9,0.7,4197.6,21962.4,37975.74 %,37.17 %,73.43 %,265.8,1560.4,16126.8,8767.41 %,46.68 %,128.50 %,764.3,2156.0,55888.7,52.6,24335.2,7280.5,20.6,23088.1,579.8,28.2,22467.1,210.5,884.83 %,28.33 %,201.39 %,249.5,6365.7,424.0,1658.44 %,36.59 %,202.56 %,872.8,8903.5,14747.6,2.2,261.2,187.9,1.4,198.2,102.4,2.0,260.7,117.2,10207.70 %,105.97 %,240.84 %,204.2,276.2,282.1,9308.95 %,108.36 %,229.66 %,208.0,283.0,431.6,20.3,1075.5,303.7,14.3,1074.5,151.0,20.0,1074.1,149.3,904.74 %,3.28 %,204.14 %,181.2,35.2,304.9,937.67 %,4.46 %,161.01 %,190.6,47.9,488.9
