Experiment Name:,Exp_20210303_2

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
K103A2,,4406460,2664,321,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48960.64,29.60,3.57,1.6,1005.7,1211.2,0.3,918.8,561.8,0.5,933.8,514.5,24314.64 %,39.08 %,100.83 %,121.6,364.9,518.8,14281.06 %,44.10 %,160.20 %,221.4,443.5,1940.4,8.5,3352.4,39745.2,1.6,3055.1,23300.2,1.6,3041.0,19765.9,16577.32 %,36.32 %,78.67 %,265.2,1104.5,15550.7,10983.45 %,50.35 %,152.37 %,935.7,1687.8,60559.4,37.9,16551.8,3097.9,20.3,15723.9,164.9,28.2,15384.0,51.9,882.73 %,30.12 %,573.04 %,248.9,4633.0,297.4,1358.22 %,35.63 %,318.53 %,515.4,5898.1,9867.7,2.4,154.4,112.6,1.6,114.7,64.5,2.3,161.9,87.1,8850.48 %,160.58 %,234.56 %,203.6,259.9,204.3,8632.50 %,173.57 %,248.94 %,207.4,267.9,280.4,20.0,1067.5,164.2,14.2,1066.1,56.3,20.0,1067.4,44.8,902.94 %,4.48 %,492.82 %,180.7,47.8,220.6,946.32 %,5.14 %,260.21 %,189.3,54.9,427.3
K103A3,,4397731,2713,373,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48863.47,30.14,4.14,1.4,1006.4,1223.7,0.3,918.2,593.2,0.5,938.9,525.9,24373.94 %,38.94 %,96.87 %,121.9,365.6,509.4,13772.41 %,45.23 %,155.64 %,196.9,455.2,1904.6,8.9,3372.7,41950.5,1.4,3055.7,24595.5,1.2,3036.8,19818.2,22103.09 %,35.14 %,73.30 %,265.2,1067.0,14526.1,11356.23 %,55.28 %,150.17 %,1009.6,1864.4,62998.0,37.8,16503.8,2441.0,20.1,15689.8,205.0,27.9,15425.1,104.1,892.22 %,29.44 %,325.43 %,248.9,4540.6,338.8,1354.83 %,36.16 %,377.61 %,512.2,5968.2,9217.8,2.5,153.8,1778.2,1.5,110.5,45.0,2.3,159.7,48.5,8856.92 %,167.11 %,471.99 %,203.7,266.9,228.9,14811.16 %,176.61 %,1851.38 %,367.5,271.7,32921.4,19.8,1074.7,172.8,14.0,1073.4,81.2,19.8,1074.7,73.4,915.05 %,4.22 %,337.56 %,180.8,45.4,247.8,956.37 %,4.99 %,228.52 %,189.4,53.7,394.9
K104A1,,4136326,2451,266,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,45958.95,27.23,2.96,1.7,1094.4,1419.8,0.4,1008.3,652.0,0.6,1033.6,550.7,20286.91 %,38.41 %,106.49 %,121.7,397.0,586.4,10141.19 %,42.33 %,147.26 %,167.5,463.2,2090.7,21.4,3691.8,48799.7,1.6,3400.8,26701.5,1.4,3350.4,20912.2,18977.28 %,32.80 %,81.46 %,265.7,1098.9,17034.6,52756.11 %,47.41 %,142.35 %,11302.7,1750.3,69468.8,38.6,17993.9,3063.1,20.2,17134.8,262.7,28.1,16713.8,145.2,886.92 %,29.00 %,243.37 %,249.2,4846.6,353.4,1403.53 %,34.70 %,282.89 %,541.3,6243.3,8665.4,2.3,171.0,93.3,1.5,125.2,47.0,2.2,170.3,52.0,9259.51 %,156.27 %,510.93 %,203.7,266.1,265.7,9149.95 %,161.23 %,533.44 %,207.6,275.7,497.8,20.0,1068.2,196.0,14.1,1067.0,99.9,19.9,1068.3,96.1,907.57 %,3.94 %,267.60 %,181.0,42.1,257.0,949.29 %,4.75 %,211.17 %,189.4,50.7,413.9
K104A2,,4406080,2665,256,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48956.34,29.61,2.84,1.6,1088.7,1319.2,0.4,1000.9,670.9,0.5,1008.9,640.1,24284.99 %,37.59 %,106.60 %,121.4,379.2,682.3,13962.57 %,43.07 %,132.36 %,226.7,468.9,1746.0,7.9,3648.7,43205.2,1.6,3339.7,26039.2,1.5,3306.5,22867.6,17722.01 %,34.24 %,80.16 %,265.8,1132.1,18331.0,11040.91 %,50.60 %,127.97 %,876.6,1846.2,55288.9,38.6,17935.0,3082.6,20.3,17053.9,254.0,28.0,16665.7,139.9,890.62 %,28.95 %,222.10 %,249.4,4825.3,310.6,1398.28 %,35.43 %,285.50 %,540.4,6353.7,8800.8,2.4,173.3,81.8,1.5,129.4,43.5,2.2,164.3,58.9,9266.25 %,159.45 %,379.52 %,203.9,262.0,223.7,8718.17 %,155.72 %,333.19 %,207.8,269.8,272.5,19.9,1068.0,191.3,14.1,1066.8,96.1,19.9,1068.0,108.5,908.79 %,4.00 %,211.29 %,181.0,42.7,229.3,951.86 %,4.81 %,211.86 %,189.5,51.4,405.3
K104A3,,4366188,2544,271,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48512.95,28.27,3.01,1.4,1096.7,1404.0,0.3,1012.9,647.8,0.4,1018.7,575.9,30393.30 %,36.78 %,94.09 %,121.6,374.7,541.9,9541.52 %,42.13 %,160.60 %,131.2,462.1,2254.8,9.7,3680.4,47558.5,1.7,3387.6,25705.4,1.5,3333.4,20447.9,17682.48 %,33.11 %,72.68 %,265.2,1103.7,14861.9,16956.11 %,46.78 %,156.00 %,1651.3,1721.7,74193.5,38.3,17832.3,2803.7,20.3,16997.6,146.4,28.2,16609.6,57.2,884.83 %,28.41 %,513.99 %,249.5,4719.5,294.0,1428.45 %,33.92 %,348.39 %,547.5,6049.4,9767.8,2.4,175.3,82.6,1.6,130.3,58.7,2.3,176.0,72.3,8863.37 %,152.30 %,315.18 %,203.9,268.1,227.9,8628.78 %,152.50 %,359.14 %,207.8,267.4,296.5,19.9,1069.6,138.3,14.2,1068.0,51.0,20.0,1068.7,43.0,906.90 %,4.20 %,471.46 %,181.2,44.9,202.7,950.41 %,5.74 %,281.98 %,189.5,61.4,390.0
K105A1,,4407445,2482,334,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48971.43,27.58,3.71,1.3,1169.4,1364.0,0.3,1082.2,628.8,0.4,1099.3,561.0,30393.30 %,35.82 %,101.32 %,121.6,393.8,568.4,14220.71 %,42.71 %,154.42 %,190.9,499.4,2106.3,8.5,4043.4,45774.3,1.6,3714.4,25494.5,1.1,3639.1,20611.4,24112.47 %,34.12 %,78.03 %,265.2,1241.7,16082.2,11686.62 %,49.18 %,150.05 %,988.3,1988.6,68686.0,39.1,19898.0,3361.4,20.2,18931.6,223.7,28.0,18417.4,109.9,890.09 %,27.41 %,280.80 %,249.2,5047.7,308.6,1467.10 %,36.98 %,296.08 %,572.9,7358.0,9952.4,2.4,181.8,90.5,1.6,132.4,51.8,2.4,181.4,67.1,8494.06 %,139.31 %,405.75 %,203.9,252.7,272.1,8599.78 %,148.22 %,396.37 %,207.6,269.4,358.6,19.9,1077.1,181.4,14.1,1075.9,77.8,19.9,1076.2,65.3,911.52 %,3.73 %,331.67 %,181.0,40.2,216.7,952.88 %,4.83 %,236.76 %,189.3,52.0,429.6
K105A2,,4408640,2542,314,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48984.74,28.24,3.49,2.3,1161.8,1209.9,0.3,1077.6,569.8,0.4,1088.8,525.8,30467.43 %,36.72 %,105.81 %,121.9,399.8,556.4,20675.83 %,41.75 %,164.24 %,477.2,485.1,1987.1,8.5,4106.8,39931.8,1.5,3758.5,23193.7,1.4,3658.0,19401.8,18956.10 %,33.31 %,72.96 %,265.4,1218.5,14156.3,14251.71 %,51.89 %,154.40 %,1215.1,2130.8,61654.1,39.4,19973.7,4121.4,20.3,19019.1,251.5,28.2,18719.9,104.9,883.78 %,28.56 %,319.07 %,249.2,5347.3,334.5,1487.66 %,35.75 %,393.81 %,586.7,7140.3,16230.6,2.3,189.4,100.2,1.5,139.4,54.0,2.2,187.1,67.8,9272.99 %,134.48 %,355.39 %,204.0,251.7,240.8,9188.37 %,140.40 %,292.92 %,207.8,265.9,293.4,19.9,1074.9,189.4,14.2,1074.0,85.2,20.0,1075.8,73.0,904.75 %,3.72 %,363.72 %,180.9,40.0,265.5,950.27 %,4.11 %,231.97 %,189.4,44.2,439.5
K105A3,,4371549,2568,280,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48572.62,28.53,3.11,1.5,1159.1,1049.1,0.3,1074.9,525.2,0.5,1091.3,476.4,24344.29 %,37.32 %,84.46 %,121.7,407.3,402.4,15235.93 %,41.61 %,155.75 %,222.7,482.3,1634.1,7.5,4086.2,35181.8,1.3,3741.1,21840.8,0.8,3681.5,17813.8,33210.24 %,34.09 %,68.21 %,265.7,1254.9,12150.8,12728.33 %,51.18 %,141.87 %,950.4,2091.2,49911.8,39.4,19991.6,2769.2,20.2,19058.7,188.2,27.9,18704.9,99.2,893.28 %,29.27 %,291.06 %,249.2,5475.8,288.7,1462.76 %,34.44 %,314.31 %,575.9,6884.8,8703.7,2.4,188.3,127.4,1.6,138.5,54.4,2.3,186.6,54.4,8863.37 %,137.77 %,397.49 %,203.9,257.0,216.2,8566.69 %,140.15 %,539.72 %,207.7,263.9,687.6,19.8,1074.7,153.6,14.1,1073.4,73.2,19.8,1074.0,67.0,912.97 %,3.73 %,304.27 %,180.9,40.1,204.0,956.64 %,5.05 %,247.08 %,189.3,54.3,379.4
K106A1,,4409263,2563,282,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,48991.48,28.48,3.13,1.4,1247.6,1144.8,0.3,1160.1,589.9,0.3,1178.6,557.4,40573.82 %,35.94 %,99.12 %,121.7,423.6,552.5,14382.12 %,39.77 %,143.00 %,206.7,496.1,1637.0,8.3,4465.0,37988.7,1.5,4120.5,23533.3,1.2,4048.8,20401.6,22127.80 %,33.44 %,73.00 %,265.5,1353.8,14893.2,9932.53 %,46.42 %,137.78 %,825.3,2072.5,52341.4,40.7,22124.1,3518.9,20.2,20993.9,242.3,28.0,20837.5,102.2,890.09 %,30.42 %,305.80 %,249.2,6339.3,312.5,1572.32 %,35.03 %,286.70 %,640.1,7750.6,10088.4,2.3,203.4,90.4,1.5,149.2,55.2,2.1,194.9,70.4,9707.50 %,133.43 %,358.65 %,203.9,260.0,252.5,9080.18 %,131.50 %,336.01 %,207.6,267.4,303.6,19.8,1078.9,190.1,14.1,1077.8,91.5,19.9,1079.3,66.8,909.34 %,3.47 %,333.44 %,180.9,37.5,222.8,954.28 %,4.83 %,212.35 %,189.4,52.1,403.7
K106A2,,4135011,2423,259,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,45944.42,26.92,2.88,1.9,1257.5,1057.0,0.3,1167.0,536.9,0.4,1184.6,482.7,30430.36 %,35.73 %,98.38 %,121.7,423.3,474.9,15804.23 %,42.01 %,139.54 %,297.4,528.2,1474.9,8.0,4399.1,34490.5,1.5,4038.4,22093.8,1.2,4007.3,17719.3,22127.80 %,35.01 %,72.53 %,265.5,1403.1,12851.8,9770.84 %,49.07 %,122.39 %,783.3,2158.6,42211.5,40.6,22042.6,2845.1,20.2,20913.0,123.8,28.2,20568.9,32.2,883.25 %,29.25 %,820.96 %,249.1,6016.8,264.3,1554.83 %,36.87 %,402.73 %,631.9,8127.0,11458.0,2.1,191.0,64.0,1.3,137.0,36.2,2.0,187.2,64.2,10192.87 %,141.45 %,354.95 %,203.9,264.8,227.9,9773.75 %,146.36 %,397.03 %,207.6,279.6,254.0,19.8,1078.9,117.4,14.1,1077.9,45.2,20.0,1078.6,26.2,905.44 %,3.44 %,742.49 %,180.9,37.1,194.7,955.26 %,4.36 %,302.58 %,189.3,47.1,355.2
K106A3,,4152441,2210,245,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,46138.04,24.56,2.72,1.6,1254.8,1397.3,0.3,1170.2,653.2,0.4,1197.2,652.7,30430.36 %,34.90 %,100.76 %,121.7,417.8,657.7,14190.66 %,38.89 %,166.86 %,220.2,488.0,2331.5,8.7,4411.0,45598.7,1.3,4068.8,25931.3,1.3,4033.0,20444.0,20414.26 %,34.18 %,78.55 %,265.4,1378.3,16058.9,12434.44 %,46.42 %,158.15 %,1080.9,2047.4,72113.6,39.5,22047.9,4113.7,20.1,21058.9,199.7,27.9,20813.4,73.1,893.28 %,28.17 %,391.24 %,249.2,5863.8,286.0,1550.55 %,33.60 %,409.17 %,612.1,7408.8,16832.1,2.2,202.4,87.4,1.4,150.5,43.1,2.0,203.0,60.7,10192.87 %,128.07 %,390.07 %,203.9,260.0,236.8,9358.68 %,137.61 %,415.30 %,207.6,278.5,363.2,19.7,1076.4,159.5,14.1,1075.6,60.8,19.8,1076.9,52.7,912.54 %,3.24 %,377.20 %,180.8,34.9,198.6,958.38 %,3.76 %,260.00 %,189.0,40.5,414.7
K107A1,,4409354,2377,259,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48992.60,26.41,2.88,1.7,1350.1,1380.1,0.4,1270.0,679.4,0.5,1301.2,586.1,24373.94 %,33.69 %,99.14 %,121.9,438.4,581.0,13219.83 %,36.19 %,152.73 %,230.0,488.6,2107.8,8.2,4742.3,44714.6,1.5,4412.0,27023.0,1.1,4343.3,21735.9,24125.95 %,34.43 %,77.77 %,265.4,1495.4,16904.3,10039.37 %,42.06 %,140.94 %,818.7,1994.6,63021.2,41.1,24285.9,4294.5,20.3,23252.6,219.9,28.1,23036.4,57.8,885.87 %,28.49 %,594.58 %,248.9,6564.1,343.7,1596.64 %,31.12 %,335.87 %,655.6,7558.6,14423.9,2.1,202.6,98.5,1.4,153.1,50.3,2.1,201.9,39.9,9707.50 %,138.71 %,548.08 %,203.9,280.1,218.7,9660.03 %,139.48 %,348.70 %,207.6,282.6,343.3,19.9,1085.4,142.3,14.1,1084.5,62.2,19.9,1085.1,37.5,906.72 %,3.16 %,690.79 %,180.7,34.3,258.9,949.40 %,4.22 %,299.71 %,189.1,45.8,426.6
K107A2,,4406402,2397,255,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48960.02,26.63,2.83,1.5,1335.6,1340.9,0.4,1245.9,594.8,0.5,1274.5,513.7,24373.94 %,34.18 %,99.98 %,121.9,435.6,513.6,13481.50 %,39.83 %,165.10 %,208.4,532.0,2213.8,8.2,4763.1,42431.4,1.7,4390.6,24835.9,1.5,4340.9,19937.6,17712.13 %,33.18 %,74.48 %,265.7,1440.5,14849.7,13328.98 %,47.04 %,147.94 %,1095.0,2240.5,62772.6,41.0,24160.7,4537.1,20.3,22982.0,239.4,28.2,22771.2,107.0,883.78 %,27.81 %,299.85 %,249.2,6332.2,320.8,1642.84 %,34.48 %,327.83 %,674.2,8330.7,14873.9,2.4,201.1,265.1,1.5,144.0,64.1,2.3,195.3,69.7,8856.92 %,136.87 %,343.53 %,203.7,267.3,239.4,8715.33 %,141.09 %,978.65 %,208.5,283.8,2594.6,19.9,1078.8,199.4,14.1,1077.8,83.2,20.0,1078.1,76.0,903.92 %,3.27 %,303.18 %,180.8,35.2,230.4,952.42 %,4.68 %,225.82 %,189.1,50.5,450.4
K107A3,,4408654,2420,286,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48984.95,26.89,3.18,1.6,1310.4,1423.2,0.3,1230.0,693.6,0.4,1258.1,655.8,30430.36 %,32.57 %,91.93 %,121.7,409.7,602.8,13210.17 %,37.01 %,155.60 %,217.6,485.0,2214.6,8.5,4616.6,46349.7,1.4,4299.6,26337.4,0.9,4312.6,21530.1,29503.74 %,33.36 %,74.26 %,265.5,1438.7,15988.3,10644.30 %,41.84 %,155.67 %,905.6,1931.5,72154.4,40.7,23592.1,4036.2,20.2,22580.9,254.7,27.8,22314.7,99.8,895.96 %,27.16 %,286.56 %,249.1,6060.6,285.8,1572.38 %,31.43 %,312.34 %,640.3,7415.3,12606.7,2.3,196.1,96.4,1.5,145.8,63.4,2.2,203.2,67.9,9259.51 %,132.79 %,310.16 %,203.7,269.8,210.8,8983.20 %,144.55 %,271.63 %,207.4,283.4,261.8,19.8,1077.4,193.2,14.1,1076.7,89.9,19.7,1077.2,71.0,915.78 %,3.22 %,288.25 %,180.8,34.7,204.5,955.37 %,3.74 %,222.74 %,189.1,40.3,430.4
K108A1,,4408632,2147,280,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48984.59,23.86,3.11,1.7,1405.5,1171.0,0.3,1323.9,598.2,0.5,1361.9,570.7,24403.60 %,32.20 %,100.25 %,122.0,438.6,572.1,14406.70 %,35.09 %,153.65 %,245.6,493.2,1799.1,8.7,5218.6,37764.6,1.7,4827.0,24069.1,1.6,4752.5,20512.9,16623.65 %,34.15 %,75.74 %,266.0,1623.2,15536.5,9844.63 %,43.42 %,135.43 %,852.9,2265.7,51145.8,40.4,25772.8,3504.7,20.2,24596.1,190.0,27.9,24590.6,72.9,893.81 %,27.48 %,402.10 %,249.4,6758.6,293.3,1651.31 %,31.21 %,340.95 %,667.5,8044.0,11949.4,2.3,209.3,65.0,1.6,153.7,37.3,2.3,212.1,46.7,8856.92 %,122.12 %,523.12 %,203.7,259.0,244.0,8870.06 %,130.92 %,414.63 %,207.6,274.0,269.6,19.7,1082.6,146.4,14.1,1081.8,69.9,19.8,1083.7,52.0,913.66 %,2.99 %,422.48 %,181.0,32.4,219.8,958.68 %,4.14 %,265.05 %,189.2,44.9,387.9
K108A2,,4406433,2084,251,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48960.19,23.16,2.79,1.7,1406.2,1318.2,0.4,1321.5,639.2,0.6,1358.8,620.8,20311.62 %,33.33 %,102.31 %,121.9,452.9,635.1,14400.21 %,35.64 %,141.85 %,241.0,501.2,1869.9,8.1,5213.6,43871.2,1.6,4830.2,26318.1,1.6,4798.5,21884.2,16605.12 %,35.51 %,77.97 %,265.7,1703.7,17062.4,10588.30 %,42.53 %,131.90 %,861.3,2217.5,57867.2,40.0,25959.5,4276.1,20.1,24855.0,186.9,27.9,24661.9,68.9,894.34 %,27.42 %,428.43 %,249.5,6761.2,295.2,1637.94 %,30.57 %,337.66 %,655.7,7936.3,14438.5,2.3,205.2,84.7,1.5,150.2,62.0,2.3,207.0,69.7,8863.37 %,132.14 %,346.93 %,203.9,273.5,241.8,8903.16 %,133.82 %,312.44 %,207.8,274.6,264.6,19.7,1086.8,163.0,14.0,1086.0,66.0,19.8,1086.4,50.4,916.84 %,3.12 %,417.85 %,181.1,33.9,210.7,960.83 %,3.93 %,245.35 %,189.3,42.7,400.0
K108A3,,4125745,1999,279,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,45841.39,22.21,3.10,1.7,1412.2,1171.9,0.4,1328.0,609.7,0.6,1362.4,571.8,20286.91 %,32.90 %,89.84 %,121.7,448.2,513.7,16556.34 %,35.60 %,134.25 %,275.3,502.7,1573.4,8.7,5236.0,40570.8,1.7,4846.7,24756.6,1.4,4794.9,21138.4,18987.87 %,34.67 %,76.72 %,265.8,1662.6,16217.9,10425.26 %,42.93 %,134.33 %,910.2,2248.1,54497.9,40.5,26125.3,3086.3,20.1,25127.8,237.9,27.9,24664.7,121.0,893.81 %,25.96 %,293.95 %,249.4,6401.9,355.7,1639.08 %,29.54 %,322.21 %,663.5,7717.5,9944.2,2.2,211.8,74.2,1.4,158.0,43.4,2.1,206.5,32.6,9714.56 %,131.46 %,696.73 %,204.0,271.5,227.1,9492.76 %,130.45 %,351.35 %,207.8,276.3,260.7,19.7,1084.6,157.5,14.0,1083.9,87.7,19.8,1083.7,85.9,915.42 %,2.95 %,312.01 %,181.0,31.9,268.1,958.90 %,3.76 %,241.63 %,189.3,40.8,380.6
K109A1,,4407393,2131,258,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48971.00,23.68,2.87,1.8,1418.1,1322.2,0.4,1334.3,702.4,0.5,1378.8,665.2,24344.29 %,31.67 %,103.44 %,121.7,436.6,688.0,13371.67 %,34.74 %,128.05 %,239.5,492.6,1693.1,8.2,5300.9,41539.2,1.6,4887.4,26384.7,1.3,4823.6,23405.6,20437.07 %,35.24 %,79.83 %,265.7,1699.8,18685.2,9367.92 %,44.96 %,124.49 %,766.8,2383.2,51710.7,40.5,25893.8,4938.1,20.3,24745.5,316.6,28.1,24617.6,74.6,887.45 %,26.64 %,477.49 %,249.4,6559.3,356.0,1614.22 %,29.49 %,244.03 %,654.3,7635.3,12050.2,2.4,217.3,83.9,1.5,160.3,53.6,2.2,217.0,70.3,9266.25 %,119.50 %,297.78 %,203.9,259.3,209.5,8802.55 %,127.74 %,300.51 %,207.7,277.5,252.2,19.9,1086.2,186.7,14.2,1085.1,73.8,20.0,1084.6,45.8,906.39 %,2.95 %,588.44 %,180.9,32.0,269.3,952.09 %,4.81 %,241.73 %,189.1,52.2,451.4
K109A2,,4404021,2184,240,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48933.49,24.27,2.67,1.9,1413.4,1306.9,0.4,1332.7,601.1,0.5,1344.5,535.0,24314.64 %,32.72 %,100.17 %,121.6,440.0,535.9,16076.05 %,34.93 %,174.28 %,301.7,493.7,2277.7,8.0,5248.9,41605.5,1.6,4860.1,25259.2,1.5,4848.9,20546.5,17722.01 %,36.27 %,76.43 %,265.8,1758.6,15704.2,13026.89 %,42.16 %,146.67 %,1041.4,2213.1,61021.0,40.7,26069.7,3744.9,20.1,25004.3,182.3,28.0,24756.5,75.3,890.09 %,26.07 %,467.23 %,249.2,6453.8,351.8,1647.26 %,29.53 %,331.76 %,670.9,7698.6,12424.2,2.4,212.6,75.5,1.5,156.6,34.9,2.3,213.1,47.0,8863.37 %,126.66 %,465.76 %,203.9,269.9,218.9,8784.60 %,128.98 %,363.40 %,207.7,274.2,274.2,19.7,1083.7,135.5,14.0,1083.0,60.8,19.9,1083.5,52.4,911.27 %,2.94 %,465.78 %,180.9,31.8,244.1,960.02 %,3.84 %,287.70 %,189.1,41.6,389.9
K109A3,,4409182,2130,231,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48990.68,23.67,2.57,1.7,1417.6,1285.1,0.4,1331.1,592.8,0.6,1362.4,568.4,20286.91 %,31.80 %,105.51 %,121.7,433.2,599.7,13315.52 %,37.05 %,153.12 %,230.5,525.2,1967.7,7.9,5214.2,43581.9,1.5,4812.4,24401.5,1.5,4793.9,18665.8,17722.01 %,36.72 %,72.98 %,265.8,1760.2,13622.7,9826.58 %,43.77 %,154.06 %,771.9,2282.4,67142.0,40.5,26145.7,2526.0,20.3,25082.4,155.1,28.2,24548.3,78.5,884.30 %,25.62 %,388.12 %,249.4,6290.0,304.7,1637.12 %,31.74 %,329.45 %,662.9,8299.4,8322.0,2.3,215.9,74.7,1.4,161.0,54.8,2.2,217.4,77.3,9266.25 %,122.65 %,300.55 %,203.9,266.6,232.3,9237.30 %,133.39 %,366.58 %,208.6,288.0,274.0,19.8,1083.1,140.3,14.2,1082.2,63.9,20.0,1082.0,61.9,906.03 %,2.95 %,374.80 %,181.0,31.9,231.8,953.13 %,4.26 %,258.23 %,189.1,46.2,362.3
K110A1,,4409614,2055,239,100.00 %,0.05 %,0.01 %,100.00 %,0.05 %,0.01 %,48995.66,22.83,2.66,1.7,1403.9,1207.5,0.4,1316.7,664.7,0.6,1353.0,585.7,20311.62 %,33.85 %,87.31 %,121.9,458.0,511.3,15250.60 %,36.18 %,129.90 %,252.3,508.0,1568.5,7.8,5358.1,38222.1,1.6,4878.0,24653.3,1.6,4830.0,20418.5,16605.12 %,39.35 %,68.93 %,265.7,1900.7,14073.9,9879.70 %,47.84 %,126.23 %,769.3,2563.5,48249.5,39.8,25663.9,4274.9,20.2,24541.7,252.9,28.0,24272.0,106.7,890.09 %,26.90 %,282.62 %,249.2,6528.5,301.6,1635.98 %,30.77 %,282.09 %,651.5,7897.7,12058.8,2.3,227.8,110.0,1.5,170.3,78.0,2.0,229.6,85.0,10192.87 %,115.78 %,278.90 %,203.9,265.8,237.1,9127.65 %,121.35 %,275.31 %,207.7,276.5,302.9,19.8,1084.3,187.5,14.1,1083.4,80.0,19.9,1083.2,68.0,909.63 %,2.99 %,314.20 %,180.9,32.4,213.7,956.29 %,4.31 %,228.54 %,189.0,46.8,428.5
